unique_id,citation_context,citation_class_label,predicted_classes
68e0b14b5364ed0da72cf326c1d6f6567f4dfa0c>1ef54a81fae7a5ffce252542b5091020f32a22c9_0,Lung SNO depletion has been implicated in the pathogenesis of a number of different inflammatory lung diseases @@CITATION@@ and we recently demonstrated the acute depletion of lung SNOs in our LPS model of ALI (24); our present results provide further confirmation of this phenomenon.,results comparison,results comparison
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background information,results comparison
e2b6c8b3aaa3708358324da5196a3f726011ce68>062adc05afa92b611bfc4320c2e2f2ea938a7aa4_0,"Immediately after the meal ingestion, serial images showing the distribution of the ingested radioactivity over the anterior views of the abdomen were taken every 5 min for the first 30 min and thereafter every 10 min for 180 min, according to a protocol described by others @@CITATION@@.",method,method
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,background information
309efd30420ea7a1f90aa1dea4210268cf574ddf>4f33ea536ef4891a1eec60a4b332610384bf5efb_3,"Following differential detection, the sampled sequences are passed to a MAP detector implementing sliding-window-based Bahl-Cocke-Jelinek-Raviv (BCJR) algorithm, in short SW-BCJR-MAP @@CITATION@@.",method,method
43763b0d91805b7beaedd79f44057b7b5ab8f0c9>d499c7c0d3b907c1bf7a6f61c239599c02d5a1df_5,"SICI with the threshold tracking method As reported by others (@@CITATION@@; Fisher et al. 2002), the results of SICI with threshold tracking showed two periods of maximal inhibition at ISIs 1 and 3 ms. Fisher et al. (2002) demonstrated peaks at 1 ms and between 2.2 and 2.8 ms while Roshan et…",background information,results comparison
3af34c533c5202658bac247caa1ff4f0be5203bf>7c8faf9ca023fd34667fcdd3bac6ab9ccdebe90a_1,"Trivedi, Mehta, and Nanavaty (1966) reported a case of their own and reviewed the literature of the previous 15 cases, and since then further cases have been described by Bateson, Hayes, and Woo-Ming (1968), Gautam (1969), and @@CITATION@@ Apart from this last case, which occurred in an infant, the age of presentation has varied from 16 to 66 years.",background information,background information
be05774205d1664c8d498871a1849db6be726c09>de7eb66c7a0ef041743d01bde0d6716ad769a0d0_0,"…instability under these conditions, alkaline solutions of bilirubin must be prepared immediately before addition to the incubations (De Ewenson et al., 1966; @@CITATION@@), and one must be concerned about the potential precipitation of bilirubin after adjusting the pH to the neutral range.",background information,method
db3d0cb34e65eb227c5e058bc3b9b77dbb29f53c>efad53f327c8ec1a9a3196ded73b4d7e478380f5_1,"Expecting that, like HCV infection, hepacivirus infection in animals might persist @@CITATION@@, we developed two broadly reactive PCR assays targeting highly conserved sequence motifs in CHV 5= UTR and helicase to detect the genetically related hepacivirus genomic RNA in serum samples of horses and cows.",background information,method
e5b2030ce01b006243fe8305dfe61d14a9d85f57>8caf52a8048e350df0c43a482b08b02f4e4c399b_1,"…host variation in interactions with Rickettsia is somewhat puzzling, as host and symbiont evolutionary interests are largely congruent; resistance may be due to cytonuclear genetic conflict, with the Rickettsia under selection to increase the fitness of only females (@@CITATION@@).",background information,background information
9f138c81b7ff0425a903499a9aaea9eaf665e3a2>8829409630257aabc2c5dbb442b6b1af014b92bc_0,"…the possibility that the observed localization of the gelatinolytic activity results from differential absorbance of DQ gelatin to various structures in the section, we performed an experiment in which the coverslip had been pre-coated with DQ gelatin according to (@@CITATION@@).",method,method
f9ed2cd75273188fe1545bba046647cf3ac6f430>26b7ebf2b7732e059bc40da769b1da2485fd469b_0,"‚Ä¶that the pattern of brain activity in our results is consistent with prior findings of hypoactive prefrontal cortex and hyperactive cerebellum in neuroleptic-free patients with schizophrenia even though patients in our study were taking antipsychotics (@@CITATION@@; Kim et al., 2000).",results comparison,results comparison
7785802871827adf0afd3ae3d802494ca68fac67>0918750959b89b43128b9480c29c4a0711bc01b5_0,"Peroxidases have been implicated in a broad range of physiological processes such as auxin metabolism, crosslinking of cell wall components or in defense against pathogens (reviewed by @@CITATION@@).",background information,background information
c986f9d57c08bb5864081f394a2fb7818bfec9ab>807ee6cc7f803fb1fbac7efc0dde57439a6968bb_0,"@@CITATION@@ suggested that if multiple mediators are present in a model, the total effects of all mediators should be tested collectively, instead of separated testing by the Sobel test.",background information,background information
530491ae60461aa262b2d27bd72dac3fa3d8a48f>f1dd272b6b8a4e1da027ce092f9c55c9915d3fb9_2,—Otoliths were collected from a random subsample (n D 65) of fish that were captured with hook and line and sacrificed for evaluations of sexual maturity and fecundity @@CITATION@@4).,method,method
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_9,"…studies where have shown that the heterologous expression 1 3 of R2R3 and R3-MYB transcription factors is capable to suppress flavonoids in model plants such as tobacco and Arabidopsis (@@CITATION@@; Matsui et al. 2008; Zhu et al. 2009, 2013; Albert et al. 2011; Nakatsuka et al. 2013).",background information,background information
5e98188066f5f8af7e2ce10e6eaf273612ba7ab0>a283b283399597819cafad9afad682147d0ab048_0,"Full-length, established P-type ATPase sequences were retrieved from the TCDB database (Busch and Saier 2002; @@CITATION@@) and used to screen recognized proteins encoded within the fully sequenced genomes of 26 eukaryotic organisms.",method,method
cd17a81a73e378aebba686af1ca4ed8484aaa1e3>00299dc5c4ee1ec1048f206d356b0d2c9b44ce2c_0,"Another recent method uses paired-end sequencing reads to infer variation at STR loci, similar to previous methods to detect large insertions and deletions (Chen et al. 2009; @@CITATION@@; Qi and Zhao 2011; Grimm et al. 2013).",method,method
e263d81cb5972ae489aec719b32fcba68efff806>cf2cb88d58aeb69a3cd33792a084e98de9a302bc_0,"…use of maladaptive strategies, like avoidant coping and/or decreased use of adaptive strategies involving emotionfocused or problem-focused strategies were associated with suicidal behaviour (D’Zurilla et al., 1998; Li & Zhang, 2012;@@CITATION@@1; Sugawara et al., 2012; Tang & Qin, 2015).",background information,results comparison
7eade46c15afe946f9bfe9c2ae68c0b38dca05d4>b5aeb7bef604b94bf239e7f00a2e604ccf8568a3_4,"…drug doses utilized in the present study were based on previous studies from our group and literature (Binfaré et al., 2009, 2010; Capra et al., 2010; Cooper et al., 1994; Cunha et al., 2008, in press; Machado et al., 2007, 2009; Mortensen and Amara, 2006; @@CITATION@@; Rodrigues et al., 2002).",method,method
ba9cdfbb165c739d95dcb3d7cdc8e0b3114d0ea7>59066d7ae14da8bcc4cce53255444cc570bcdec1_0,"…hormone resulting in chronic hypothalamus-pituitary-adrenal axis hyperactivity, reduced magnitude and response habituation of the startle reflex was observed by @@CITATION@@, which is comparable to our findings (i.e. reduced area and habituation of BR) in patients with ECH (25).",results comparison,results comparison
95345336f06a5bcab294f68ce15f2aa1db20ddac>b1aee4dd8c7c0cc3c2a6dd56abfb122e66f0bdfa_0,…plant-based diet increases bioavailability of zinc Human milk versus cow’s milk versus infant formula Casey et al. (1981)46 Lonnerdal et al. (1984)86@@CITATION@@)107 Bioavailability of zinc is greater from human milk than cow’s milk or infant formula Nutrition Reviews®14 increasing age…,background information,results comparison
97cbc5ce8849826f5ce356bb1e2d49090bf5adce>854471ef49a26c963bea725b45ac45791753239a_0,"…activity concentration, we found in all patients a consistent underestimation for 18F-FDG PET/MR in comparison to 18F-FDGPET/CT inmost of the cortical areas [results not shown], in agreementwith several previous brain studies involving 18F-FDG PET/MR (Dickson et al., 2014; @@CITATION@@).",results comparison,results comparison
a66ac56866cbaf3b1c78009fb35fbbb1a1a2c7f8>5c4f698b7dd158e576a6b2114aa1a78ce4a89c0f_4,"As formation of granulation tissue is initiated within 1 day after implantation (@@CITATION@@), the short-term implantation period applied in our study is temporally sufficient for the detection of granulation tissue and foreign body reaction.",background information,method
f04f24015f624468fac67a90d6baaa0a768f3bc7>b7e67f0059042c80f4e4271aaaefdb16be2ca965_0,"…protein interaction domains, one being a broad-complex tramtrack bric-a-brac/POX virus and zinc finger domain (BTB/POZ) at the N-terminal and the other being ankyrin repeat domain (ARD) in the middle of the protein (Aravind and Koonin 1999; Cao et al. 1997; Kinkema et al. 2000;@@CITATION@@3).",background information,method
a2ca847cfb6561eaedc0d02991f946cc8d041423>fa6455ceca2338935deacd44afb00e3f9d74879e_0,"Although a result similar to ours was reported previously @@CITATION@@, several studies have demonstrated at least low levels of the MDR1 gene in untreated ovarian carcinoma (39, 45, 46).",results comparison,results comparison
ccb47434223fcbd343e5f9c891fce890247b4982>3c676680d78d9ff2b44bb565185e05d51c6da902_3,"…al. 2004 [27] Manual postop xray 30 67 Tillett et al. 1988 [42] Manual (IM) postop xray 25 92 Tillett et al. 1988 [42] Manual (IM) postop xray 25 9@@CITATION@@88 [42] Manual (EM) postop xray 25 80 Tillett et al. 1988 [42] Manual (EM) postop xray 25 80 Decking et al., 2005 [13] Manual…",background information,results comparison
7647be15419f8369147968dddcb7c55f1606f179>0825788b9b5a18e3dfea5b0af123b5e939a4f564_1,"…algorithms are formalized as matrix factorization (e.g., (Deerwester et al., 1990; Hofmann, 1999; Stratos et al., 2015)), but there may be no big difference between implicit (e.g., (@@CITATION@@)) and explicit factorization methods; see also (Mohamed, 2011; Rastogi et al., 2015).",method,method
b235294b9f68afea9775e4a1abf1d11ee17d9e4e>1061c436f6d35e8950f564919e4d9fdc81dcdd18_0,"Teirstein et al., 15 describing their use with the gamma emitter 192-Ir, reported a continued late loss of 0.37 mm  between 6 months and 3 years in a small cohort of patients, and in the same group a 3.9% need for TLR between years 1 and 2 after treatment, as well as a further 7.7% incidence of TLR between years 2 and 5.15,16 Similar results have been reported by@@CITATION@@.17 and Leon et al.18 Comparability of gamma and beta radiation in this context has also been suggested,21 although not proven through randomized clinical trials.",background information,results comparison
f3d264524bd5b9a7f500feca801c1ef48ea55656>cf081c9224502b5ffe01a9f99582ae65019af180_0,"PCR amplification and DNA sequencing Eight loci including the partial rDNA-ITS (ITS), ac t in (ACT ) , ch i t in syn thase 1 (CHS-1 ) , glyceraldehyde-3-phosphate dehydrogenase (GAPDH), β-tubulin (TUB2), Histone (CYLH3), glutamine synthetase (GS) and ApMat were amplified and sequenced using the primer pairs ITS-1 F @@CITATION@@ /ITS-4 (White et al.",method,method
2711f9d262bbd7868649aa6d785de72dbe53427e>c49cdb2dfecaa1ee4feb515b01c2783f73d0c8b8_0,Evaluation of insulin sensitivity was performed by QUICKI INDEX calculation using fasting insulin and glucose concentration @@CITATION@@.,method,method
46e7009255d469e4dd98f891f190d3461da5434d>a6ba805d902dfb97cd76d8936d692933770e3fb4_0,"…Planned Behaviour (Ajzen, 1988), a model of physical exercise and habit formation (Aarts et al., 1997), the Precaution Adoption Process model (Weinstein and Sandman, 1992), a social ecological model of physical activity (@@CITATION@@) and the ServiceQualityModel (Parasuraman et al., 1985).",method,background information
2d9f64d96cafa1c9eb9bc7bdab6ab59ed660bb46>27effdc4dd4c119c6bc2a27cb6b75577a50f434d_0,"(F) Apex of a meristem expressing LFY:@@CITATION@@, which was first treated with HU for 72 h. Subsequently, ALCA:GFP was induced using ethanol vapors.",method,method
7f5df7d415e97f2da893960037b10853772c840f>2d279145f8ace13295cc27226a0501bc9b721531_0,"…are also consistent with a clinical observation showing that PCP psychosis normally occurs 20–40 min following single or repeated administration @@CITATION@@0), whereas AMPH psychosis usually occurs after a prolonged period of exposure (Bell, 1965; Ellinwood et al., 1973), confirming…",background information,results comparison
6baee6700629b8750634d3bcc8ce4e5b01311b0b>ad8e9b6329a4cb498d62439948af702a03aadad7_7,"Human and rat islets cultured in high glucose for 1 week exhibit b-cell dysfunction and apoptosis, but an associated increase in mitochondrial oxidative stress was only documented in rat islets (@@CITATION@@; Brun et al., 2015).",background information,results comparison
162d6679433158005102fea88db80b2117940bdc>526ab4add507b2390400593681209e8a4ddd6b48_3,"In this so-called negative subtractive hybridization (@@CITATION@@) procedure, transcripts that are present in the mRNA pools derived from one or several cellular states but are absent in another specific one are identified by hybridizing representative cDNA pools to each other.",method,method
205fbfa29c3dd489fe64bed142a4c9d8ab752f8f>b0231bd0afeeb32fb14ffc68721bc112dca6a110_0,"The angle of the resulting convergent squint was determined repeatedly during development using the corneal reflex method (@@CITATION@@; Von Gr€unau, 1979).",method,method
b928327d4be591d0414c16ae11a9a21079048fb1>e799e31e548875741f4307b0f577c70f0b784ff2_0,"‚Ä¶1989), and includes errors due to Brownian motion, errors in displacement measurement via cross-correlation, particle-to-particle differences in electrophoretic mobility, and possible velocity gradient error associated with the ¬±dzm/2 measurement depth (Meinhart et al. 20@@CITATION@@2000).",method,method
e61cfbcaf6673878a22b43d136cabed5c84e05f6>e82933657882670692c1cb2016789fad8f5f5f7c_0,"The results in the measure of superoxide dismutase are also contradictory, with an increase (Reddy et al., 1991; Zhang et al., 2003), decrease (Mukerjee et al., 1996; Ranjekar et al., 2003) or no change (@@CITATION@@) in enzyme activity in patients with schizophrenia.",background information,results comparison
2d3a7a1f8a42411af08d19b7bbaa2baace04aa5d>576176e1e5a95d86fea46a056eed5b513dbf1273_1,"= Localization of AtVDACs tagged with GFP in yeast cells The yeast voltage-dependent anion channel, ScVDAC1 is known to be an outer mitochondrial membrane protein (@@CITATION@@).",background information,method
58feadef49501a90f41bef1705fca184d64996fc>b91af9a904ca60013a6c6e8d9e2794d49478750f_0,", 1991) and activation of cAMP–response element-binding protein (CREB) take place in the mesolimbic system after exposure to diverse drugs of abuse such as ethanol, opiates, cocaine, and amphetamine @@CITATION@@.",background information,background information
79f3aa76dae3d2be5a55df36c3df6c23ff031d70>2b2d26e39de2b0e387c764cdd4071ae8d5627c09_2,"The results demonstrated that four TiO2 nanoparticles had low toxicity in Ana-1 cells (<30% decrease in cell viability at 600 mg/ml), which was similar to the toxicity of 5 nm anatase particles in L929 cells @@CITATION@@ and 15 nm anatase particles in glomerular mesangial (IP15) cells (L’Azou et al.",results comparison,results comparison
b4023b92d9a821b1513aaeb4d25ec1cbc740f254>34779d1df1f0e6f267b3e3dfe0c25eec77c13b90_0,These results are consistent with previous findings showing that SSRIs produce anxiolysis after the intrahippocampal injection of BDNF.@@CITATION@@ They are also in agreement with initial data reporting that fluoxetine was unable to reverse increased anxiety-related behaviors in BDNF√æ / mice.,results comparison,results comparison
278ca0eadc8c8d67aa8f931bf689ac849a6aebf5>c20d1035da87e02d23ec2c59c2766cc571e7858a_0,"Significant amount of genetic diversity is still conserved despite the lack of population structure Overall, the mean observed heterozygosity for the 76 RosCOS haplotypes across the genome of 17 founders was higher than expected (He=0.39, Ho=0.45), which is consistent with previously reported excess of heterozygosity in landraces (He=0.64, Ho=0.66) and modern varieties (He= 0.56, @@CITATION@@ Mariette et al. 2010).",results comparison,results comparison
61ceec38b670ec10898c3404a4c3e2324ffd2027>4c4be49b1b5573b910cff7222c18fd41146f2df1_2,…and 72 hr before an OHCA (Raza et al. 2014); another found significant associations only with lag 2 days exposures and not hourly lagged exposures (@@CITATION@@); and another found associations with both hourly and daily (maximum 8-hr average) exposure (Ensor et al. 2013; Raza et al.…,background information,results comparison
415e66ba0f8fd00d9a26f638e8225b289c439810>7435e0b53a922542e99dba9b439b0f2517c9bafb_0,"‚Ä¶results of our investigation also support the hypothesis of the monophyly of Pteriomorphia, which previous studies have been unable to demonstrate@@CITATION@@96; Winnepennickx et al. 1996; Adamkewicz et al. 1997), due mainly to the controversial position of Crassostrea virginica‚Ä¶",results comparison,results comparison
27cae9b94d052359d286cca160f86640dae8542c>None_0,‚Ä¶is supported by previous results showing that SS can promote caspase-8 membrane-associated cell death (Braun et al. 2012; Chen et al. 2002@@CITATION@@99) as well as caspase-9 mediated cell death through mitochondria permeability transition (Battaglia et al. 2005; Chung et al. 2003;‚Ä¶,results comparison,results comparison
a463267ed2832b9ef45174eb52f102904891441d>42a64340e69c0156424d29e2fe5255c667a07f22_0,"Using fastx_trimmer (part of the FASTXToolkit v. 0.0.13 (http://hannonlab.cshl.edu/fastx_toolkit/)), 10 bases from the 5’ end were trimmed to yield higher quality reads of 91 bp. Adaptor sequences were removed with Trimmomatic v. 0.33 @@CITATION@@4).",method,background information
34fc083130a3679c78c4031e999e1fa135c9179e>16f4a93c6415e83d09090ec9fcf467c7476bc92f_0,"Our findings are in accordance with the results of many works indicating that the mobility of stroke patients (in terms of the 10 meters walking test and gait speed [10, 14, 22, 36], gait performance characteristics [19, 36], walking distance [15], Timed Up and Go [20-22], and Clinical Outcome Variable Scale (@@CITATION@@) [29]), balance functions on Berg balance scale [14, 20-22, 29], and activities of daily living (in terms of Barthel index [14, 15], functional independent measure [15, 16], and the measure of quality of  life (HRQOL)[29, 36]) improves following rehabilitation, and well agree with the results of Kerdoncuff, Chen, Geiger, Walker, and Van Peppen who showed that visual biofeedback therapy afforded no additional benefit to the stroke patients in comparison with conventional balance training and that this method should be favored [15, 16, 20-22].",results comparison,results comparison
7c60939db67859b58fa06121e8e2635f727c7cc3>19cda7c1970231355c5bf648530e2038302c3710_1,"…(GSH) (Martin et al., 2007), which means that, like animals (Meister and Anderson, 1983), plants also have a gamma-glutamyl cycle involving intracellular glutathione biosynthesis, extrusion and extracellular degradation, with recovery of the constituent amino acids (@@CITATION@@).",background information,background information
49cc09998ed706c8f84de3c0fd2815096064d462>35986f085bac549f5c90a328b2c8f2f316d41886_0,"Several previous studies have indicated that κ and δ opioid receptors can exist not only as monomers but also as multi-protein structures including homodimers, heterodimers, and larger oligomer complexes that may potentially correspond to several pharmacologically defined opioid receptor subtypes that have so far eluded clear understanding (Bhushan et al. 2004; Daniels et al. 2005; Gomes et al. 2002; Jordan and Devi 19@@CITATION@@hese and Lunzer 2003; Waldhoer et al. 2005; Wang et al. 2005; Xie et al. 2005; Ansonoff et al. 2010).",method,background information
2552609a1e171b4855aaf76a57cd025b10b02d8c>bc38c643eba27c6d7cc4a209ae37c9d987a3375e_0,"For evidence of transcription and to refine genome annotations, BLASTP and TBLASTN searches were performed on published transcriptome data from devil (Murchison et al. 2012) (Hewavisenti et al. 2016), tammar wallaby (@@CITATION@@), and koala (Hobbs et al. 2014) (Supplementary Table 1).",method,method
82225760e25a02304ad0f6f0c861c123eae1fa4c>57814d9cc9f53bd369cebd2f8626a2e26a78fa68_1,"…Phillips et al. 2008, 2010a; Burton et al. 2010; Kubisch et al. 2010; Henry et al. 2013) and empirical (Cwynar and MacDonald 1987; Hill et al. 1999; @@CITATION@@; Haag et al. 2005; Phillips et al. 2006, 2010b), has demonstrated that genes conferring adaptation or higher dispersal…",background information,background information
8646f3b41aa5685734eaf6078cbe74f2fc57b83a>1d7c24eceea55241122d305a19e547cb087a56b4_0,"PESI, echocardiogram, CTPA, and NT-proBNP as risk stratification 016), http://dx.doi.org/10.1016/j.ihj.2016.07.010  A. Vamsidhar et al. / Indian Heart Journal xxx (2016) xxx‚Äö√Ñ√¨xxx6  Mean Qanadli scores were 12.6 and 10 in the re@@CITATION@@er et al.34 and Araoz et al.17 respectively while in our study it was 19.37.",results comparison,results comparison
fd2b848a07b9dc6f6a149c7bb8d0ad8a11e5637f>1943b6bcb728c491b8655748972e59e22139278a_0,", the transmission of acceleration through the kinematic chain) from the tibia to the head was determined from a transfer function (Eq 1) which was used to calculate the PSD ratio of each frequency bin between the tibia and head signal @@CITATION@@.",method,method
966f5e6dd9d319d33a22fa5750fb842d645f54b3>79a1aa1c1cb17e3d70ad12e49ef4b38400808568_3,"Although the midzonal and pericentral sinusoidal responses to gut I/R in mice were significantly blunted relative to previous observations reported for rat liver, the leukocyte adhesion responses noted in THV of mice were much greater than in rats @@CITATION@@.",background information,results comparison
c1c63a58362f563c1108dc63ae8f0d843805ecd3>5b64ffbf6f36367bd8059973b7eb2f11a1b216ee_0,"…biological effects that include antioxidant activity, anti-inflammatory action, inhibition of platelet aggregation, antimicrobial activities and antitumor activities (@@CITATION@@) It is also of remarkable interest that the dried Moringa leaves have high deposit of mineral elements.",background information,background information
4f45ed3091c546d2d5383b31543339fec4959d60>60e2d24cc53eac1c0cdebeac656851978c178ed7_0,"‚Ä¶that AvBD9s were expressed differently in tissues from young and adult quails, layer hens, and broilers, while the AvBD9 expression patterns in tissues from layer hens and broilers are similar, which are in agreement with the results reported for chickens@@CITATION@@04; Xiao et al. 2004).",results comparison,results comparison
9ef19fde10db655009111c7b7bc0933bd6ca40c6>a60c158730989fb73c2f23d1bf717981b53288a6_7,"…food processing (Gandhi and Chikindas, 2007; Spector and Kenyon, 2011), L. monocytogenes is noticeably more prone to inhibition by indigenous microorganisms present in MPV, such as lactic acid bacteria, than is Salmonella (Liao and Fett, 2001; @@CITATION@@; Dominguez and Schaffner, 2008).",background information,results comparison
7dcaf9ffca3af37ffafc82ceb27392fce925a18d>ff599c9a2ac46df95bd417864039cc96d32bbc99_0,PPO multiple sequence alignments were generated using MUSCLE (Multiple Sequence Comparison by @@CITATION@@) [63] with default parameters (http://www. ebi.ac.uk/Tools/muscle/index.html).,method,method
2e50492cf47f3ce54b561841d51d97381b74ef1a>e6a1a780e97f31e70994e943c89782aed29c132e_0,"Histological studies after Carisolv excavation show the presence of bacteria into the dentinal tubules; when compared with conventional caries removal, high concentration of bacteria are shown with conventional drilling, similar results were reported in this study after agar culture of bacteria.@@CITATION@@ For the treatment of patients, chemomechanical caries removal is recommended because of higher removal ratio of caries, as compared with drilling with burs (71% vs.",results comparison,results comparison
99398d72a82e108dbb99d840f1d0b120a517b3ef>fdea25829b698f2bcdf88d260f606b5e8cd656dc_0,"…hospite symbionts (viz. embedded in the gastrodermal cell layer) during the metal uptake and depuration processes, but further studies using autoradiographic techniques, for example, (@@CITATION@@) may help following the transfer of waterborne metals to coral tissues in more details.",background information,method
37bc49d3732c404fbc39ed75d9dbbd25ba68663b>b85f673ca6e8c8b624539601897269e1ddc432cb_1,"Hg levels in dolphins stranded in @@CITATION@@ (Cardellicchio et al., 2000, 2002), on the Corsician coast (Frodello et al., 2000), on the Mediterranean coast of Israel (Roditi-Elasar et al., 2003), on Spanish and Italian Mediterranean coasts (Monaci et al., 1998) are lower than those found in our study and dolphins from the French Mediterranean, Ligurian Sea and Northern Tyrrhenian coasts (Leonzio et al., 1992; Augier et al., 1993; Capelli et al., 2000, 2008).",results comparison,results comparison
fc6abea45f744a19e6afd38253c86cf98c89c2db>None_0,These results are in agreement with those reported previously by @@CITATION@@ indicating that vitamin E supplementation (100 mg/kg) did not improve growth performances of piglets fed a diet contaminated with DON at 4 mg/kg.,results comparison,results comparison
0decad8a068808f169c4762d60071b14d07db67d>8540ace0bdf4d5c3cc43815be2c9b7dd45b37e41_2,"To assess changes in community structure we considered dung beetle abundance, total biomass, and the evenness factor (EF) proposed by @@CITATION@@.",method,method
0585821d7960e8ac1677f57c5804b1f917139233>c967cb2d82b4f69f0fda0eb2a288a0363425fc5d_1,"…resistant to external factors and more productive like Aronia melanocarpa cv. Galicjanka (Wangensteen et al. 2014), Cannabis sativa cv. Uso 11 (Sankari 2000), Vitis vinifera cvs. Palatina and Swenson Red (Elmer) (Corrales et al. 2008), or Zea mays cvs. Rugosa and Pioneer (@@CITATION@@).",background information,results comparison
4ad41457354fcb50ee899a5711b74685225cd09c>40abd6297628f467219eec1651a710a7d74f5641_1,"…HFA is similar to what was found by Merino (2007) with liquid humus and is more effective for increasing the stability of the aggregates and reducing bulk density than the application of biosolids in doses of 3 or 5% (w/w) (Salazar et al., 2012; @@CITATION@@; García-Orenes et al., 2005).",results comparison,results comparison
7b7a16cf415aead384e6168852af6e90bb5c21d1>342329f9ce28fb0d00c33f16eb4abd4d92c2f60c_0,"…tool does not predict miRNA target sites par excellence, miRNA sequences are highly conserved in metazoans (Lee et al., 2007; Ibanez‐Ventoso et al., 2008), and their SNPs have been known to create, destroy, and modify miRNA target sites (Sun et al., 2009;@@CITATION@@0; Gong et al., 2012).",background information,background information
