unique_id,citation_context,citation_class_label,predicted_classes
e5b2030ce01b006243fe8305dfe61d14a9d85f57>8caf52a8048e350df0c43a482b08b02f4e4c399b_1,"…host variation in interactions with Rickettsia is somewhat puzzling, as host and symbiont evolutionary interests are largely congruent; resistance may be due to cytonuclear genetic conflict, with the Rickettsia under selection to increase the fitness of only females (@@CITATION@@).",background,background
9f138c81b7ff0425a903499a9aaea9eaf665e3a2>8829409630257aabc2c5dbb442b6b1af014b92bc_0,"…the possibility that the observed localization of the gelatinolytic activity results from differential absorbance of DQ gelatin to various structures in the section, we performed an experiment in which the coverslip had been pre-coated with DQ gelatin according to (@@CITATION@@).",method,method
34ae01fc8943d899db531232a3a6bb58113296e0>73f71b42292f581ee4b71e9f0a465a3cedb4e2cf_4,Sharp inflection points at the onset of AP initiation have also been observed in cell body recordings of APs back propagated from axons @@CITATION@@.,background,background
077491d46b69f53982052a4445c768aa705e7fe1>0a59337568cbf74e7371fb543f7ca34bbc2153ac_3,The Geodesic Flow Kernel (GFK) method @@CITATION@@ defines a domain invariant feature representation by computing two domain specific subspaces for the source and,method,method
b3b1964620c0a8f059205e7f53af257b212b1952>241574ff823cbf236271bb5dccc08ce2792a3eef_0,"The requirement to keep the beamlets spatially separated imposes an upper limit on the tolerable source blur, which depends on the mask design and the system dimensions @@CITATION@@.",background,background
2aa09a39a333f7f0fd0c141b2805f574a83b532e>9a6e4cfedde7ad5f810d857afeb45cc4ec3ccc1b_1,"…interpretation of the results obtained in the present work is that the nuclear gene activity plays an important role in the phenotypic manifestation of the MERRF mutation (@@CITATION@@), as has been shown for other disease-causing mtDNA mutations (Harding et al., 1995; Guan et al., 1996).",result,result
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_9,"…studies where have shown that the heterologous expression 1 3 of R2R3 and R3-MYB transcription factors is capable to suppress flavonoids in model plants such as tobacco and Arabidopsis (@@CITATION@@; Matsui et al. 2008; Zhu et al. 2009, 2013; Albert et al. 2011; Nakatsuka et al. 2013).",background,background
ba9cdfbb165c739d95dcb3d7cdc8e0b3114d0ea7>59066d7ae14da8bcc4cce53255444cc570bcdec1_0,"…hormone resulting in chronic hypothalamus-pituitary-adrenal axis hyperactivity, reduced magnitude and response habituation of the startle reflex was observed by @@CITATION@@, which is comparable to our findings (i.e. reduced area and habituation of BR) in patients with ECH (25).",result,result
95345336f06a5bcab294f68ce15f2aa1db20ddac>b1aee4dd8c7c0cc3c2a6dd56abfb122e66f0bdfa_0,…plant-based diet increases bioavailability of zinc Human milk versus cow’s milk versus infant formula Casey et al. (1981)46 Lonnerdal et al. (1984)86@@CITATION@@)107 Bioavailability of zinc is greater from human milk than cow’s milk or infant formula Nutrition Reviews®14 increasing age…,background,result
97cbc5ce8849826f5ce356bb1e2d49090bf5adce>854471ef49a26c963bea725b45ac45791753239a_0,"…activity concentration, we found in all patients a consistent underestimation for 18F-FDG PET/MR in comparison to 18F-FDGPET/CT inmost of the cortical areas [results not shown], in agreementwith several previous brain studies involving 18F-FDG PET/MR (Dickson et al., 2014; @@CITATION@@).",result,result
f3d264524bd5b9a7f500feca801c1ef48ea55656>cf081c9224502b5ffe01a9f99582ae65019af180_0,"PCR amplification and DNA sequencing Eight loci including the partial rDNA-ITS (ITS), ac t in (ACT ) , ch i t in syn thase 1 (CHS-1 ) , glyceraldehyde-3-phosphate dehydrogenase (GAPDH), β-tubulin (TUB2), Histone (CYLH3), glutamine synthetase (GS) and ApMat were amplified and sequenced using the primer pairs ITS-1 F @@CITATION@@ /ITS-4 (White et al.",method,method
61ebb0f9e15e39b09b71828bb9f9812a8f245b0e>634d4db08b04ca57cb19848df749ee7e8aec3db4_0,"…written consent of the publisher Mar Ecol Prog Ser 433: 131–148, 2011 Cross-shelf larval transport could be mediated by physical mechanisms that accumulate planktonic larvae in surface convergent zones that subsequently propagate onshore @@CITATION@@ & Pineda 2003, Scotti & Pineda 2007).",background,background
35b41bd41e4d99ae677cc3f065dd387cd7e86070>33a5b14fc7e3900cd220b14d032bc18b05391386_0,"‚Ä¶principal component factor analysis (PCFA) to preliminarily examine the measurement quality and then the structural equation modeling (SEM) technique to simultaneously test the measurement and structure model of our proposed theoretical relationships@@CITATION@@98; Kadipasaoglu et al., 1999).",method,method
7e83b16fbf72f903a45826b50ff02a65413f4ba2>2fbc6ebe9ee4d12cb2c01d1b7ad0c183a1ccfb9c_2,"Our median concentration of ∑DEHPm (78.7 μg/L) was higher than that in US (09–10) (CDC, 2013) and Greec@@CITATION@@016) with 59.2 and 56.0 μg/L, respectively, but lower than that in Germany (Kasper-Sonnenberg et al., 2012), Taiwan (Hsu et al., 2012), Denmark (Langer et al., 2014) and US…",method,result
2d9f64d96cafa1c9eb9bc7bdab6ab59ed660bb46>27effdc4dd4c119c6bc2a27cb6b75577a50f434d_0,"(F) Apex of a meristem expressing LFY:@@CITATION@@, which was first treated with HU for 72 h. Subsequently, ALCA:GFP was induced using ethanol vapors.",method,method
011d2b6a70fc719b53d76a5f3eb9fe30769590d1>67dc4b90cb7c2d09dcd7fcd8b09bd65101f2f3f3_0,"It is known that Cerebrolysin is protecting cortical chick neurons from cell death and cytoskeletal breakdown after different types of lesions in-vitro (@@CITATION@@,b).",background,background
b928327d4be591d0414c16ae11a9a21079048fb1>e799e31e548875741f4307b0f577c70f0b784ff2_0,"‚Ä¶1989), and includes errors due to Brownian motion, errors in displacement measurement via cross-correlation, particle-to-particle differences in electrophoretic mobility, and possible velocity gradient error associated with the ¬±dzm/2 measurement depth (Meinhart et al. 20@@CITATION@@2000).",method,method
2d3a7a1f8a42411af08d19b7bbaa2baace04aa5d>576176e1e5a95d86fea46a056eed5b513dbf1273_1,"= Localization of AtVDACs tagged with GFP in yeast cells The yeast voltage-dependent anion channel, ScVDAC1 is known to be an outer mitochondrial membrane protein (@@CITATION@@).",background,method
27cae9b94d052359d286cca160f86640dae8542c>None_0,‚Ä¶is supported by previous results showing that SS can promote caspase-8 membrane-associated cell death (Braun et al. 2012; Chen et al. 2002@@CITATION@@99) as well as caspase-9 mediated cell death through mitochondria permeability transition (Battaglia et al. 2005; Chung et al. 2003;‚Ä¶,result,result
2df84aefb85cfeb4a6c2d869bfc592a27b0e55e3>a70a1886ae499016705a6ce7332277927e6f8481_1,"Hence, in line with existing literature @@CITATION@@, we observed that hyperactivity, when co-occurring with early behavioural problems, is a risk factor for poor adolescent outcome.",result,result
a88cc6fe5d28bc88732740b32bffd961d3ca1147>430949de820b7b8a1e31a54b60e9cbc20ca80ad1_0,The net result is ATP and NAD depletion and cell death by programmed necrosis @@CITATION@@.,background,result
7c60939db67859b58fa06121e8e2635f727c7cc3>19cda7c1970231355c5bf648530e2038302c3710_1,"…(GSH) (Martin et al., 2007), which means that, like animals (Meister and Anderson, 1983), plants also have a gamma-glutamyl cycle involving intracellular glutathione biosynthesis, extrusion and extracellular degradation, with recovery of the constituent amino acids (@@CITATION@@).",background,background
82225760e25a02304ad0f6f0c861c123eae1fa4c>57814d9cc9f53bd369cebd2f8626a2e26a78fa68_1,"…Phillips et al. 2008, 2010a; Burton et al. 2010; Kubisch et al. 2010; Henry et al. 2013) and empirical (Cwynar and MacDonald 1987; Hill et al. 1999; @@CITATION@@; Haag et al. 2005; Phillips et al. 2006, 2010b), has demonstrated that genes conferring adaptation or higher dispersal…",background,background
8de911d0d829d3eb03c0edb8696a88e857bf0eda>c9df3fd73c87797fca59b2a750f21f97c89a8b11_2,"First, mRNA levels of the mitochondrial protease @@CITATION@@-dependent Clp protease proteolytic subunit (ClpP), which both senses and responds to unfolded matrix proteins (1, 6, 60), was significantly upregulated by CCA throughout the time course, particularly reaching a 70% increase by day 2 and maintaining a 45% elevation at days 5 and 7 (P 0.05; Fig.",background,result
d1b234bd5c068520892bf5e3c540af7d03b896dc>6aa5e03b8d8bd403c4fe9fb40179cc5e55e98ead_1,"This result deal with results observed for carrot, where DcSERK expression is characteristic of embryogenic development up to the globular stage and stopped thereafter @@CITATION@@.",background,result
4f45ed3091c546d2d5383b31543339fec4959d60>60e2d24cc53eac1c0cdebeac656851978c178ed7_0,"‚Ä¶that AvBD9s were expressed differently in tissues from young and adult quails, layer hens, and broilers, while the AvBD9 expression patterns in tissues from layer hens and broilers are similar, which are in agreement with the results reported for chickens@@CITATION@@04; Xiao et al. 2004).",result,result
063c8bd81a85fe217096362b86b2155a9e4d496e>0128715c48c0cf97a80c0aa7b339f13888708931_7,"@@CITATION@@ Human lung squamous cell carcinoma (CH27) Aloe-emodin-treated CH27 cells were assayed for cell viability, DNA fragmentation, and apoptosis.",background,method
2e50492cf47f3ce54b561841d51d97381b74ef1a>e6a1a780e97f31e70994e943c89782aed29c132e_0,"Histological studies after Carisolv excavation show the presence of bacteria into the dentinal tubules; when compared with conventional caries removal, high concentration of bacteria are shown with conventional drilling, similar results were reported in this study after agar culture of bacteria.@@CITATION@@ For the treatment of patients, chemomechanical caries removal is recommended because of higher removal ratio of caries, as compared with drilling with burs (71% vs.",result,result
99398d72a82e108dbb99d840f1d0b120a517b3ef>fdea25829b698f2bcdf88d260f606b5e8cd656dc_0,"…hospite symbionts (viz. embedded in the gastrodermal cell layer) during the metal uptake and depuration processes, but further studies using autoradiographic techniques, for example, (@@CITATION@@) may help following the transfer of waterborne metals to coral tissues in more details.",background,method
2bcc5b16fe78ba956ee22018f382d1dcb72f5394>e5de9b258da1259f23e3cc5b28ef4807a56cec60_0,"The gene zntA for the mainly zinc-exporting PIB-type ATPase @@CITATION@@, however, was unchanged in all of the strains and under all of the conditions tested, indicating that no",background,result
9ac5d80532d78651a87227218355e260e9b7d153>None_0,"(2010)  asymmetrical behaviour can be explained by a differential predominance of ground to surface water fluxes and also by changes in the hydrological connectivity throughout the landscape (Ward et al., 2002; Smerdon et al., 2005; Martin and Soranno, 2006,@@CITATION@@9).",background,background
7b7a16cf415aead384e6168852af6e90bb5c21d1>342329f9ce28fb0d00c33f16eb4abd4d92c2f60c_0,"…tool does not predict miRNA target sites par excellence, miRNA sequences are highly conserved in metazoans (Lee et al., 2007; Ibanez‐Ventoso et al., 2008), and their SNPs have been known to create, destroy, and modify miRNA target sites (Sun et al., 2009;@@CITATION@@0; Gong et al., 2012).",background,background
6541c30e96abf7baaa41ceb78bc51e0aaa1b1707>1882355bd25ab3ccf0faabae4ec3cb9dfb37dd83_0,"…needs to be elucidated, they are consistent with recent data showing that the hypothalamus and hippocampus also show after LPS a time-dependent differential pattern of cellular activation, as assessed by the neuroanatomical analysis of c-fos and FosB/ΔfosB immunostaining @@CITATION@@7).",result,result
2f249c50c4c1b0df8455da37e6a6063dc2e0d04e>6065d907ef33aeaa0eecaa9e9cd1481b1f5c570b_0,…chemotaxis and phagocytosis (Rossbacher et al. 1999); initiation of MYD88-dependent inflammatory processes (Shen et al. 2012); suppression of T cell proliferation and inhibition of cytokine release (Arredouani et al. 2003); and regulation of mast cell proliferation (@@CITATION@@).,background,background
bbd76f0dc13aab52db3d2ff554435503ccb584fb>5eae937d91e99a488c5723c2bc697eacc29855ae_2,"…(del Nido et al, 1998; MacGowan et al, 2001a; Rubart et al, 2003) as well as the mitochondrial compartment (Hajnoczky et al, 1995; Kann et al, 2003; @@CITATION@@; Mironov et al, 2004), a feature which might complicate quantification and interpretation of Rhod2-Ca2þ fluorescence…",background,background
14f95348c0fea954d6d635e1129ac98188a0051c>53b95ba72cc497dcb6c23c6773e02b7d3bcfd01c_1,"Thus, the highly significant downregulation of TP53 in our patients may result in excessive oxidation of DNA, increased mutation rate and karyotype instability @@CITATION@@.",background,background
f9a8f5c0ae468e74062d87b0eadfeff78c616879>24af9a0726e02672ad12507200c978dfc6e45a9f_0,"A/WSN/33 (H1N1; WSN) wild-type virus and its mutant virus, which had an 11 aa deletion from the C terminus of its M2 cytoplasmic tail (M2D11), were generated in 293T cells by reverse genetics, as described previously (@@CITATION@@; Neumann et al., 1999).",method,method
6be74b80dd9df33acfc457167c33a407c73a0ccc>55dfddfa4b2ed657a95600f617978aff2bb3c0ae_11,"RNA interference of Gstt1, Gpx7 and Snx19 in clonal b-cells Genes were silenced by siRNA transfection into 832/13 @@CITATION@@-1 b-cells [142] with Dharmafect I (Thermo Scientific, Waltham, MA) according to the manufacturer’s instructions. siRNAs (LifeTechnologies, Paisley, UK) used were s151334 (Gpx7), s129302 (Gstt1), and s164019 (Snx19).",method,method
75a4fb27e5d9334395ea36a27496cbcef37bf88c>2c6313c8f2267437f4b212000335a7742cc44d0b_0,"…TEOAE 5 transient-evoked otoacoustic emission INTRODUCTION I t has been speculated that musical experience and training affects the development and plasticity of the central auditory system (Parsons, 2001; Baeck, 2002; Pantev and Herholz, 2011; @@CITATION@@; Strait and Kraus, 2014).",background,background
838069cd04cbe38e1e78239a8ab87185d4fcaa2a>1a492a136206f3432879f56c7d72c90c04b8a9fb_0,"…lowfrequency loss of outer-hair cells and a small loss of apical and basal inner-hair cells (for review, see Willott, 1991; Saitoh et al., 1994; @@CITATION@@; Spongr et al., 1997; Ingham et al., 1999; Turner and Caspary, 2005) and auditory nerve fiber loss (Keithley et al., 1989,…",background,background
e1a6ec43ccafa4929557b54c97f745bfc6f2169f>624f6a3eafff1fa93b3db2e372174e0609aec82e_0,"The protein coding, rRNA, and tRNA genes of mitogenome were predicted by using DOGMA (@@CITATION@@), ARWEN (Laslett & Canback, 2008), MITOS (Bernt et al., 2013), and MitoAnnotator (Iwasaki et al., 2013) tools.",method,method
d690429b7f5cfb26e37bee4a3d04b067f58bf75a>06b8f816ac5f295904a520fbaa30fcd479552fc2_1,"(Leach 1819) nauplii ad libitum throughout the experiment according to @@CITATION@@ In total, 20 larvae from each replicate was sampled at one, four, eight and 12 wah, sedated with ice water and culled as previously described for other atherinopsid species (Hattori et al.",method,method
e5a8bc344f58655d9cd7ee26ead0dfc3f8456e7e>5fcc9583a5c6b125cc7c89cc3b08d37363a2b025_0,", 2005) further added to known components of the hippocampal neuroproteome and, in agreement with proteomic profiles of the human hippocampus @@CITATION@@, cytosolic proteins and mitochondrial enzymes comprised approximately 50% of the identified proteins.",method,result
f0be13edd8ab36e216fc161f772367560e6dfb9e>f12ed3fbd4402a1578246a8eae0b4e4a0c8afc3e_0,…physiological changes in response to such stresses result from the plant hormone ABA that regulates expression of stress-related genes and that in turn leads to various adaptive responses at the cellular and whole plant levels (Shinozaki and Yamaguchi-Shinozaki 2000; @@CITATION@@).,background,background
d276e96517d9fb47bfe9ac543ff2ec2fc0a53087>9aefe8d97563fa13372d4b33aa730c1dda4ca6fd_2,"…family, from both prokaryotic and eukaryotic origin, an unequivocal assignment of functional states to these conformations has not been achieved (@@CITATION@@; Du et al., 2015; Hilf and Dutzler, 2009, 2008; Sauguet et al., 2013; Bocquet et al., 2009; Miller and Aricescu, 2014;…",background,background
b6a203973605c4cc786a766423aa411f452cd345>0a4063dcf5d6e0b03ec612b0c4c033ffeb905c9a_0,"…(Na1, Ca21, and K1) channel and member of the purinergic ionotropic receptors family (Bianco et al., 2009; Costa-Junior et al., 2011; Volonte et al., 2012), has attracted considerable attention during recent years in the context of cancer (@@CITATION@@; White and Burnstock, 2006).",background,background
6888d5a2e383623228d5c62aeaf17435cfcd0cd4>None_0,"‚Ä¶and LL in the entire sample and in three stroke subtypes, confirming the results of several other investigations performed on ischemic or hemorrhagic stroke or undifferentiated samples (Duncan et al., 1994; Desrosiers et al., 2003; Higgins et al., 2005@@CITATION@@08; Paci et al., 2012).",background,result
71e44999ec49df6432ee727fe46f2868a2c9abba>9ea0eb84754d3befaea60d6ee76021c2ef30068e_1,"…such as nerve injury, osteoarthritis, chronic tendinitis, bone repair and regeneration, cardiac muscles, alopecia, plastic surgery and oral surgery, but there is limited experience in gynecology and obstetrics (Alcaraz et al., 2015; Borrione et al., 2010; @@CITATION@@; Yu et al., 2011).",background,background
07895f7b08a16c607fc6e8621a1256784c7461c4>488e1b26dcc9274c9bf4f8ee7dd5d96109565214_8,"…et al. 2001; Cabib et al. 2002; Ventura et al. 2004a; McNamara et al. 2006; D'Este et al. 2007), indicating lower dopamine release in the NAcc and a lower behavioral response to psychostimulants in the DBA rather than the C57mice (Zocchi et al. 1998; Ventura et al. 2004a; b; @@CITATION@@).",background,result
00577f86ac055e13e4160edaf8f4c5a6aa0249bf>b13878bbdf44a323791aef644eab4a641fe1f703_2,"In the following species there are four or more haemoglobin components but they always can be divided into just two groups having different functional properties: the rainbow trout (Oncorhynchus mykiss, Salmonidae) (Binotti et al., 1971); the sockeye salmon (Oncorhynchus nerka) (Sauer and Harrington, 1988); a catostomid (Catostornus clarkii, Catostomidae) (Powers, 1974); the tench (Tinca tinca, Cyprinidae) (Jensen and Weber, 1982); an anostomid (Leporinus friderice, Anostomidae) (Peterson et al., 1989); a catfish (Pterygoplichthys pardalis, Loricariidae) (Brunori et al., 1979); the dogfish (Squalus acanthias, @@CITATION@@) (Weber et al., 1983); and a species of sea chub ( Girella tricuspidata, Kyphosidae) (Wells et al., 1984).",background,background
4baf2a4866bb09ff079a7c455134f69eda8b4eca>4e71370d2f7d8e6698377b8ce1cdc6c9fb9c8811_0,"…diabetic keratopathy, which involves epitheliopathy (altered epithelial barrier function, increased epithelial fragility, decreased basal cell adhesion and impaired healing), corneal edema resulting from endothelial alteration, and tear film dysfunction (@@CITATION@@; Meller et al. 1996; Ohashi 1997).",background,background
21935d83a460699f08d1e28cc60a6dc5e138f6ad>07ab9b96e85ec7ce3e0aa08d907b587cc8780db0_1,"[24] This could be related to the geographic or genetic background; geographic heterogeneity has been shown for follicular lymphoma, another type of lymphoma; this tumor universally shows t(14;18)(q32;q21) in Europe and the US, but this is rare in this country.@@CITATION@@ Alternatively, it could merely reflect the small number of samples.",background,background
aefbb571196037cd1ab19b3c84c80cacb1c1ba72>82f7574fcf882d711b5d656eaa9182f8beb815da_0,"…juvenile and adult), our results still evidence the near future OA affect the sea urchin S. intermedius negatively and confirm the concern that the vulnerabilities of development of echinoderms to OA varies among species with some being more tolerant than others (@@CITATION@@).",result,result
df7e772c021d601c4d5704aebbc9e41d646fbb0b>136a36c906742b38104b5582ca4ed77bb6032aa0_0,"For some analyses, a scale of immunopositive index was used as has been previously described @@CITATION@@: 0 (no immunostaining); 1 (<10% lightly immunostained cells); 2 (<10% moderate-to-darkly immunostained cells); 3 (10‚Äì25% moderate-to-darkly immunostained cells); 4 (25‚Äì40% moderate-to-darkly immunostained cells).",method,method
0ecc0e94c7efa98b9f4c44f0073f7ab7317abcdc>2f03408467f1646fe616ecad4e69998a5acd3238_1,"…we adopted a social conceptualization of power (Anderson et al., 2012), our results are consistent with previous studies that found greater reported power was associated with less reported stigma in people with schizophrenia (@@CITATION@@; Brohan et al., 2010; Livingston and Boyd, 2010).",result,result
4aeb44aea99c745e95a2f69ab79be3061b395209>04b25a396add685ca5773707c58994c32404bf0f_0,"‚Ä¶using the fluorescent vital dye DASPEI (2-(4-(dimethylamino)styryl-)-N-ethylpyridinium iodide; Molecular Probes, Life Technologies, Grand Island, NY, USA), which is taken up by mitochondria in active hair cells and commonly used for neuromast visualization (va@@CITATION@@10; Buck et al. 2012).",method,method
eca4514248c7fa8c94c27300ec8efc5dc5b54c38>27395c076feacc7994ccf71949fc1c6f094520da_1,"…we blocked TNF action in the retina using Etanercept, a soluble Fc fusion protein that contains the extracellular ligand-binding domain of TNF receptor (TNFR)2 that is used clinically for blockade of TNF in humans with rheumatoid arthritis or psoriasis (@@CITATION@@; Lyudmila, 2008).",method,method
cacab6f66ededacb7c6c34357728f64315bcbb77>3b78fcbd4ecd81dd1737f85e3cfedcc65e0f9096_0,"…tetB gene, is tetracycline-sensitive when tested with usual challenge concentrations, amplification of the gene by specific growth protocols (Wilson and Morgan, 1985; Ives and Bott, 1990) or on plasmids (Sakaguchi and Shishido, 1988; @@CITATION@@) results in tetracycline-resistance.",background,method
ed0469f2fee3b85ee617be5d44db837873f06366>8e220cc14e9e71ebf1264c98fec8fef61c0b9823_2,"…concentrating mechanisms (CCMs) of most cyanobacteria, including Synechococcus, under increased CO2 concentrations, may increase the allocation of energy and nutrients available to other cellular processes, thus leading to increased growth rates (@@CITATION@@; see Domingues et al. 2014).",background,background
d5b131e3bb256b3732477243b7ce5f16f323ca08>19e753996b16dc7043c3da6dceceec79d73ceb86_0,"The free energy of unfolding increased 5.6 kcal/mol in the presence of sodium citrate, which is similar to the increase in DG of unfolding of Ribonuclease A in the presence of 200 mM sodium sulfate (@@CITATION@@).",result,result
d9195b673c5add04cc8798b317d5e64a70055ca9>3d620eec7cc37136378105e2f3ea2d831efb1258_3,"The predicted consensus secondary structure for the N-terminus of group C virus L proteins has an arrangement of a1-3b1b2a4b3b4a5b5a6a7, which is nearly identical to that from the crystal structure for LC183, N-terminal 183 amino acid fragment of La Crosse virus (LACV; genus Orthobunyavirus) @@CITATION@@, except that a short motif, IVVDIN / ITLNVT for LACV / CARV was predicted to form b5 but not revealed in the LC183 crystal structure.",background,result
4bf9e04a152d55a4dedcf81b47f5633fc839e6b0>e4edcd38fe3f7ccce3750af7635432ab16df137b_0,"…arteries (internal diameter = 240.94+5.42 mm, n=67/25) were mounted as ring preparations in a Mulvany-Halpern double myograph (J, P Trading, Aarhus, Denmark), mounted on two 40 mm steel wires which are attached to a force transducer and a micrometer, as described by @@CITATION@@.",method,method
671d7d899fc54bb7189dcbae2cf1b1011bb95cd9>a4f5637817ac34a3f44dea48fdf065d4978f1667_0,"…for Joint Torque EMG-driven biomechanical models used to examine force have been developed for the ankle (Hof et al. 1987), knee (Olney and Winter 1985; Lloyd and Buchanan 1996, 2001; Lloyd and Besier 2003), shoulder (@@CITATION@@) and elbow (Buchanan et al. 1998; Manal et al 2002).",method,method
27881300024ef59f3ca30c690fa773e8bdb9a6cf>a17ece8b1a76e94c590a86b7360bb856a9f6ddfe_0,"[Ca21]i was ascertained by using the fluorescent calcium indicator fura 2 (@@CITATION@@, Eugene, OR) as described by Grynkiewicz et al. (18).",method,method
195341e5c45dbead78acbafe91f1fd25590ebdb1>602176e876679d1b4dc9386540ef474b6221dae9_0,"‚Ä¶results are in agreement with the view that increased DA release in the mpFC has an inhibitory effect on accumbal DA release (Deutch et al, 1990; L@@CITATION@@91; Piazza et al, 1991; Thompson and Moss, 1995; Doherty and Gratton, 1996; Karreman and Moghaddam, 1996; Harden et al, 1998;‚Ä¶",result,result
813ed88e4df10e73f82b1806b4616be982c6ce6c>7d1c3fd2b9f424e8d6f081c3dd530d004084c95f_0,"‚Ä¶used sections taken from female Wistar and male Long Evans rat brains stained for acetylcholinesterase (Loyez, 1910; Kluver and Barrera, 1953; Tago et al., 1986) or BlackGold s2 myelin stains (Schmued et al., 2008), as well as SMI-32 (Voelker et al., 2004) or calretinin@@CITATION@@07).",method,method
