unique_id,citation_context,citation_class_label,predicted_classes
842e6e9daec8a1b850c51136eae14250a1a6a1e4>37a7a0795d2f5a4204572e880f2bec87d4de76c0_0,dogma holds that perineal approaches should be reserved only for infirm patients due to a perceived higher rate of recurrent prolapse relative to transabdominal procedures.@@CITATION@@,background information,results comparison
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,Secondary structure match score between the predicted  secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by@@CITATION@@P [30].,method,background information
1cfbde1d9a1608ca9cf35302239f28706bdb4116>2a88a3cc678ae1229ce894070bb22bd0df5ac3ab_2,"12 http://www.bpiresearch.com Our use of the BM Ontology was as follows: we loaded the ontology in a @@CITATION@@ OntModel, with no reasoning in order to use only the original triples, and then wrote out the complete model, obtaining a RDF model containing the BM Ontology and the import closure.",method,results comparison
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,"Inevitably, however, restricting the model class or perturbing training data to improve fairness may harm predictive accuracy (@@CITATION@@).",background information,results comparison
4badc670d031f31d1afbcaa00aa751c231c0804c>a30c93be15964148248178aece7b76f1aab12edd_0,Swimming near storm drains increases the risk of respiratory and gastrointestinal illness (@@CITATION@@).,background information,results comparison
3aee745e995d35932161902ae63659f513fc702b>824a17dddedb7a5d757d6f1c542d0bf9e4ed9171_0,"Central serotonin (5-HT) depletion induced by electrolytic lesions as well as 5,7- dihydroxytryptamine (5,7-DHT) lesions to the medial raphe nucleus attenuate LI (Asin et al. 1980; @@CITATION@@; Solomon et al. 1980).",method,method
d4992c555d8776f4421733da46c2f43e2259cb6f>a3c9f9fef02fd3b5cbadd85affab87f1da60ee3a_0,"Following recovery and 1 month of mood stability (defined by mean scores of < 7 and <  10 on the 17-item and 25-item versions of the@@CITATION@@e (Hamilton 1960; Thase et al. 1992), respectively, and mean score of <  7 on the BechRafaelsen Mania Scale (Bech et al. 1979, for a period of 4 weeks) patients enter in the preventative phase and are again randomized to either IPSRT or CM for maintenance treatment.",method,results comparison
2a7cec082b0805a521da078b51ecd365f38b2726>8a950974c23e8295a741feb9ca27074352f0b394_1,Previous research from our laboratory demonstrated that 3 mg of exogenous melatonin attenuates the VSR in humans @@CITATION@@.,background information,method
113b4f1298503b76d357ce980cdc1e79d3ff4554>e7fa2e1587ff7f4c9ba625cf24efc277273efe1b_5,"Nonetheless, the grand average across all subjects showed an increase during LOC in the theta, alpha, beta and gamma bands and a decrease in the delta band (significance not tested for here), reconfirming the groupaverage analysis in @@CITATION@@.",results comparison,results comparison
3b6fce00a747ffaa22a67b334f733c9f40bff561>846066f8b6cefd92169d860e14bf60d9167d072a_1,"When lymph node follicular B-cells encounter antigen and T-cell help, this results in germinal center formation @@CITATION@@.",background information,method
1dfde1993b9a340fe38bf0effbb396be409006ff>456294f2fbb3106afe98f3ec7324e1a389b8d3b3_1,"To determine if CBP phosphorylation at @@CITATION@@ is required for GNRH stimulation of LH promoter activity, L T2 cells were transfected with a vector expressing either full-length wild-type CBP or the mutant S436A CBP.",method,results comparison
a3c0752fad05aae8dc2dc62c54718235437ee38e>7e99cc9c25b03603fc3d0e625aeb2a72055ccb4a_0,"Dual-specificity phosphatases 14 (DUSP14) is an ubiquitously expressed phosphatase (8), containing a highly conserved C-terminal catalytic domain that confers its phosphatase activity @@CITATION@@.",background information,method
57ab985c83430b9e5c529d1ed69d20fa62761ca7>77b8fe2cabaa94c2fa29a45328fd3971b96dafb1_6,"Pdyn transcription after chronic exposure to ethanol was increased in the HPT (67, 146), decreased in the HPC (300), and unchanged in the @@CITATION@@ (84, 237), Tu (84), and anterior pituitary (301).",method,background information
5876d6e24bcf1de80548d0dff098dd110f11c269>b471248b28ac706aa79a6f41ba8ddd87a8d62bef_0,"SACs are abundant in all oocytes, whereas the large-conductance (280 pS) channel can only be observed in CX46-injected oocytes @@CITATION@@.",background information,method
db3d0cb34e65eb227c5e058bc3b9b77dbb29f53c>efad53f327c8ec1a9a3196ded73b4d7e478380f5_1,"Expecting that, like HCV infection, hepacivirus infection in animals might persist @@CITATION@@, we developed two broadly reactive PCR assays targeting highly conserved sequence motifs in CHV 5= UTR and helicase to detect the genetically related hepacivirus genomic RNA in serum samples of horses and cows.",background information,background information
9f138c81b7ff0425a903499a9aaea9eaf665e3a2>8829409630257aabc2c5dbb442b6b1af014b92bc_0,"…the possibility that the observed localization of the gelatinolytic activity results from differential absorbance of DQ gelatin to various structures in the section, we performed an experiment in which the coverslip had been pre-coated with DQ gelatin according to (@@CITATION@@).",method,method
6a996ec970c62f70974a4068a7ac10327924c9c4>1485b24fd844bb89c645b859de9935775c5da2d1_0,"Even in the presence of O3, it is clear from not only our results, but the previously mentioned human data and other humans studies @@CITATION@@, that relatively low CAPs exposures will likely only cause mild electrical and HRV changes in healthy populations.",results comparison,results comparison
411e5dafbb31da364d6c29e6ddaf5c5d1f7543eb>0e6244071e616155f1c4b7e53d6fed337b4545c1_0,"In addition, the indication for cochlear implants is changing; whereas it used to be total deafness, increasingly patients with residual hearing are being considered on the strength of motivating results with combined electrical and acoustic stimulation @@CITATION@@.",background information,results comparison
9e4f6ea7d0f67df071058a986a86d89b8fe56e4c>e9e574512234ac31aaaf7f4d0cb4d1b8de15771e_0,"This expectation is consistent with the negative effect on mTEC Ins2 expression by IFNγ which is produced in thymocytes, affects TECs @@CITATION@@ and may be important in negative selection [31, 42].",results comparison,results comparison
efea2e6db9cb7b6409261990fc4ed04681463019>9f7cfa83d1c8dc1125de9d36d8e89ac8b5ee1c87_0,"…et al., 2000), whereas the aggregates formed by the hydrophilic peptide Sup357-13 are primarily stabilized by interstrand backbone-backbone and side chain-side chain hydrogen bonds (Balbirnie et al., 2001; Lipfert et al., 2005;@@CITATION@@5; Zheng et al., 2006; Strodel et al., 2007).",background information,results comparison
2e29f5407ecdbadaec1afc0c192c6f337b088d32>779aa36de626c0d2e8793a632d8a375b307ccd30_0,"Although this was not surprising given the prevalence of extinction bursts (24%; @@CITATION@@), NCT plus extinction would need to be implemented with many more participants before one could determine the extent to which the presence of competing stimuli help to prevent extinction bursts.",background information,background information
7a4c6c5c6b52c5b4e96896268c74a3bed9f5558c>e3e4c76d0e95a5ab2516a64b80a910219c35868e_2,"Pathogen Infections and Microscopy Powdery mildew pathogen Golovinomyces cichoracearum strain @@CITATION@@ was maintained on pad4-1 as described previously (Frye et al., 2001).",method,results comparison
556c32a87f17435651a3f3d126bd25450338629f>9d2ea884a8103ad756e9a743fab9cf2f95f054da_0,"P values were corrected for multiple testing using Benjamini-Hochberg’s method (false discovery rate) (Benjamini and Hochberg, 1995;@@CITATION@@3).",method,method
4588b808ec282939d75b76bf41fc9ace2f97f495>8c94a4cb0fb78d68133b6fad032e5bfff5b90782_1,Joint modelling of PANSS total scores with dropout events using the placebo data and antipsychotic drugs showed that the relationship between the chance of a patient dropping out of a trial increases with lack of improvement in schizophrenia symptoms (Pilla @@CITATION@@-this issue).,background information,results comparison
397a91d1195a7d85aeb7428b4810a17331278d4e>552db2d762f1ac116c59ac39969fd692cf8cbdbb_0,"These subsets are considered to be rapidly responsive to repetitive epitopes displayed by environmental pathogens and self-antigens and may therefore be in an elevated state of activation (@@CITATION@@; Baumgarth, 2011).",background information,results comparison
4860042c5abe0c2a22d799fe3c5d38cd100c2286>b1a6951b58fb883073e2c7523dc2c16ab3f8630f_0,"Introduction of a halogen atom on the aromatic ring of the indoline (entry 2) or the cinnamyl cap (entry 3) had a positive and cumulative effect (entry 4) on insecticidal activity that could not be accounted for by changes in activity at the target protein (entries 24 and 26, tables S2 and S3), and so is a probable result of increased metabolic stability @@CITATION@@.",background information,method
626cc4620e8d4e8e7a3c0bd143e03970bf418fce>15879c9d1aac077531b8fe10752458fe3b53640c_0,The DC procedure was performed in a strictly standardized fashion as previously published in detail elsewhere @@CITATION@@.,method,results comparison
9faf26e964624c971dc94c3b084b30695b33c3a0>b456bed58dc24feaa80ad80d8b83f0764d6acc64_2,"Note, that due to preferential screening of the depolarization field by the SrRuO3 (@@CITATION@@) [23], the as-grown initial state of P in our Fig.",background information,results comparison
8d9d096e12dd9b8ee0d8050360f749a433aad9f6>4c4ca3d5bc0b7835210242813091eb5ba911f009_0,org) as described previously.@@CITATION@@ All sequences were aligned through a NAST-based sequence aligner to a custom reference sequence based on the SILVA alignment (v102).,method,results comparison
1e4222902bb2c867dd22c83140c4db4f9a4eac88>c76bd629119f9f2650e1bfc87ccc84466655defb_0,", who found that the presence of papillary or invasive mural nodules had an accuracy of 75%.@@CITATION@@ However, because of the operator-dependent nature of EUS, mural nodules may or may not be detected or reported.",background information,method
85cd8f726c07f4167d874ee700e0135f68543ad0>083de3791b7e57ec768d849cf94a00245dbb3a26_0,"Long duration of asthma leads to airway remodeling @@CITATION@@, and older patients who die of asthma have more muscle in the airway wall than younger patients who die of asthma (21).",background information,results comparison
ca1fbac41e30a06aaded305f3e8981c6ca691184>cd860c22784f371d8937afb1081d76ff8c258257_0,"A logistic regression model using a penalized likelihood ratio test was performed to ascertain the effects of age, race/ ethnicity, Injury Severity Score (@@CITATION@@) (Copes et al. 1988), Trauma Related Injury Severity Scores (TRISS) (Boyd et al. 1987), Intensive Care Unit (ICU) days, and hospital length of stay (HLOS) on the likelihood of patient survival.",method,background information
fd2b3d6751f9fe6bfffdc25f2de8895872892af5>2be18202d5a46f2d19c663e15c07bc307e7f8e81_10,"The AA mixture solution consisted of isoleucine, leucine, valine, and arginine (@@CITATION@@: 3.0%, Leu: 1.0%, Val: 0.2%, Arg: 0.3%; Sigma-Aldrich Corp., St. Louis, MO, USA), and this AA mixture supplement was prepared daily to ensure the fresh quality.",method,background information
530491ae60461aa262b2d27bd72dac3fa3d8a48f>f1dd272b6b8a4e1da027ce092f9c55c9915d3fb9_2,—Otoliths were collected from a random subsample (n D 65) of fish that were captured with hook and line and sacrificed for evaluations of sexual maturity and fecundity @@CITATION@@4).,method,method
e80a35b086fb4f2ef436ee003793bd8cf38a5f32>1a998506899da3bc703455bde45114bd4c228947_0,"For each patch we then apply an image feature extractor (for the experiments in this paper we use the SIFT @@CITATION@@ features) to derive a vector representation for patches after which we produce a visual vocabulary clustering vectors to L clusters using k‚Äìmeans, as is customary in the image processing community.",method,background information
0c2269d11c798acc7b3995ea7123b7f71a2cc5ae>1ebc8615d81ec93f5540bb09a99281a84e1128ff_0,"However, our results support the opinion that risk assessments and decisions about treatment are complex cognitive processes that involve interactions between doctors‚Äô knowledge, risk perception and the task of decision making (Reyna and Lloyd, 200@@CITATION@@008).",results comparison,results comparison
8670684ae668fd0afde8a422bf06f08f29c49251>d89054ec6fa19e9757193f4891a7154ce878400c_0,"These results are consistent with those reported in other studies [Herck et al., 1998; @@CITATION@@].",results comparison,results comparison
4ef00aa03c953bb313429fc172acbc5c873b81ce>a602658463bfd7675cf85b0943bda09f650cea2e_0,"Anatomical dimensions and ranges of motion published in the literature @@CITATION@@, supplemented by our measurements of the alar ligaments and odontoid process were used for the graphical model.",method,background information
45348332e81f3a6193c6e4d8682908ab8a70716f>586c2a7e199658ef4cb2a769a36cb20a0199a93f_1,ESCs of inbred WAG and Brattleboro rats were derived from the blastocysts using the 2i protocol in the N2B27 medium @@CITATION@@.,method,background information
e026d074a03f105060e0e75b035ddbb767a2d950>167f20b0705974bbb5a9a52946579c93ee0048c2_0,"These results agreed with other works (Eagen and Goldman 1996; Heredia-Diaz et al. 1996; Butrón et al. 2005;@@CITATION@@5), which found significant changes in marker frequencies due to directional selection.",results comparison,method
d7e5a6661d9642c1835a7901f75c3c4ea072a14a>ecf8309cafc950bdad7ea6bc15b1404038547000_0,"2D; Chittka and Geiger 1995a, 1995b; Etienne et al. 1990; Healy and Hurly 1998; @@CITATION@@; Mackintosh 1973).",background information,results comparison
3597fe345bb2d8b023d1f91b7156d22ca0c3e7df>b53e05e90ebcf891ab8a80c7b3fac37eff894935_1,"Interestingly, exaggerated responses during the initial sessions of a learning task have also been reported for Fmr1-null mice (Van Dam et al., 2000; Frankland et al., 2004; @@CITATION@@) and may reflect similar phenomena.",background information,results comparison
45113b44d1e1f39d7d0b1f77c2ff7e0b30189146>98a2143e3343588bd48ed6f590471da3b45a6888_0,"Similar results between Gla-300 and Gla-100 were also found in other glycaemic response parameters, including laboratory-measured FPG and the percentage of participants meeting HbA1c and FPG targets, as reported in other EDITION studies @@CITATION@@9]; however, between-treatment differences were observed in average pre-dinner, as well as in post-dinner and bedtime SMPG.",background information,method
cea7f99b2b776265fcd37acda7acb3c0fd606ae2>07011d81f4d3d5dd244afa15bb0b5476ddccd582_0,"Up-regulation of NOS, specifically iNOS and NOS3 (endothelial NOS), induces many physiologic processes, including angiogenesis @@CITATION@@.",background information,results comparison
ba9cdfbb165c739d95dcb3d7cdc8e0b3114d0ea7>59066d7ae14da8bcc4cce53255444cc570bcdec1_0,"…hormone resulting in chronic hypothalamus-pituitary-adrenal axis hyperactivity, reduced magnitude and response habituation of the startle reflex was observed by @@CITATION@@, which is comparable to our findings (i.e. reduced area and habituation of BR) in patients with ECH (25).",results comparison,results comparison
2024750a200c7bf539ab7d875428d5e421c49e77>43162fb234577aa1752153358895e97e50884592_0,"pcDNA3I or pcDNAMI, the synthetic IVS from pIRES1neo (Clontech) was inserted into the unique HindIII sites of pcDNA3 or pcDNAM as described previously @@CITATION@@.",method,method
95345336f06a5bcab294f68ce15f2aa1db20ddac>b1aee4dd8c7c0cc3c2a6dd56abfb122e66f0bdfa_0,…plant-based diet increases bioavailability of zinc Human milk versus cow’s milk versus infant formula Casey et al. (1981)46 Lonnerdal et al. (1984)86@@CITATION@@)107 Bioavailability of zinc is greater from human milk than cow’s milk or infant formula Nutrition Reviews®14 increasing age…,background information,results comparison
ae1eadbbed754de9dce7abd12c3a156ea280af1f>c80670357256642a57afcd379bd24650ed3f091b_0,"In line with previous studies, both in the U.S. and in Italy (Shaffer et al. 1999; Di Martino et al. 2006; @@CITATION@@) our results indicate that behavioural addictions are quite common among adolescents.",results comparison,results comparison
5ebbc8c444c9c9f13ad0041afe9bbe1562786e27>7da35d6cc5835aec7b4c83390518bb4d32f63ba2_0,"The sociodemographic factors associated with CAM use were generally in line with those found for other chronic health conditions @@CITATION@@, with being female and younger linked to CAM use in some, but not all of the CHD risk groups.",results comparison,results comparison
53837bc23a9d84123c1e583b562a1d89e35272ea>72cfcbaf296d0b887847c0d22eee4ea015ed3c20_0,"From previous studies, we knew that rate-zonal sedimentation could be used to separate HBV @@CITATION@@ away from the larger HDV and HBV (13).",background information,method
67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3>85b04d25eac459fab2870ae995d01b09a6d65e1e_6,"2012), the timing of specific capture events cannot be reconstructed from the terrestrial evidence alone and in many cases remains unclear or imprecise @@CITATION@@.",background information,background information
54c4b6b7238614f83b759d3cd88fb3c8dfbba7c2>b4ec024588860a84a2492becb81c623e245e1ad8_0,"Moreover, even though working memory is a critical cognitive component of chess performance, maintenance of chess expertise through actively playing chess produces life-span curves of chess performance that do not resemble the curves for standard working-memory tasks (@@CITATION@@).",background information,results comparison
b3489e00c01e2ea0e4ca46109a024dbebbb1d1e5>cea406e10cd9d56eb08e86df1f709aaa6f593e75_0,"Using in vivo lineage tracing, the entry of pancreatic cancer cells in the bloodstream and seeding into the liver have been revealed to occur before obvious tumor formation at the primary site @@CITATION@@.",background information,results comparison
55d7b87e44af86471cec75178e86e291e9db90cf>81950b794b936e3f336189ceaf206f83e660bf2c_1,"In this case, we considered the expression level of five hedgehog proteins: SHH, PTCH1, HHIP, GLI3 or GLI3_Active and @@CITATION@@, which were detected by using RT-PCR, in-situ hybridization and immuno-histochemistry experiments by Yue-Hong Bian et al. [101].",method,results comparison
f04f24015f624468fac67a90d6baaa0a768f3bc7>b7e67f0059042c80f4e4271aaaefdb16be2ca965_0,"…protein interaction domains, one being a broad-complex tramtrack bric-a-brac/POX virus and zinc finger domain (BTB/POZ) at the N-terminal and the other being ankyrin repeat domain (ARD) in the middle of the protein (Aravind and Koonin 1999; Cao et al. 1997; Kinkema et al. 2000;@@CITATION@@3).",background information,method
a9e94c0d1113bdbf55231898055734169233ef3d>72b6bfff4a133a3c3d9fc44f8d7bf7f2f56fdd2f_0,Several published studies in acutely ill children have yielded similar results regarding the relationship between illness-related variables and subsequent parent psychological distress @@CITATION@@.,results comparison,results comparison
4ce54cb67e23fec5f4dbf1ef66c1aa0fbd68f44a>8c3b4818b8d56df8289caddfc6fda15775a5051d_0,"Recently some researchers proposed dissociation between the phenomena observed in visual search and texture segregation in humans @@CITATION@@, or independence between Treisman’s feature and Julesz’s texton.",background information,results comparison
ffe7c4b0d6fa6d8f8609a05f1e87a05ecc094f2b>2935f079a2fefea666933c7ada50076fc12719b8_0,"Interestingly, increases in cortical thickness in this region have been associated with recall of verbal material after months, but not after minutes (@@CITATION@@).",background information,method
ea674f81d246c18f4bd3d8fff94a5e124d356676>5a8c2bceefede7391164c9d45ff01f1d4619ba46_0,"Finally, participants completed 3 measures concerning  their use of specific inter-personal ER techniques: the 2-item Using Emotional Support (Œ± = .71), Using Instrumental Support (Œ± = .64), and Venting (Œ± = .50) sub-scales of the Brief COPE Inventory (COPE; Carver,@@CITATION@@., 1989).",method,background information
1f1e300cde777c301ef0123404e0330f2bbfb337>6d3bf11e5ac20b9628598ece7bafbf31ef594e35_2,"Notwithstanding these differences, some of the results achieved in information dissemination in @@CITATION@@s are worth to be considered and exported to the P2P world, 24 especially for what concerns the care about protocol overhead: even if wired P2P stations are presumably equipped with broadband connections, we believethat metadata dissemination should happen in “background” without interfering wth users’ normal activity, hence not taking a significant amount of bandwidth from the one dedicated to content distribution itself.",background information,background information
ab5e859001193876736bea5d6ded47035edd4bde>bf7710cff465c5ef1e53969d0dbe63d9462a75d3_2,"Despite numerous studies on seizure circuits in the entorhinal cortex and hippocampus (Walther et al., 1986; Jones and Heinemann, 1988), the roles of these two structures in seizures initiation is incompletely understood (Heinemann et al., 1993; @@CITATION@@).",background information,background information
a429f6b8fed05da307f2e94c0994e10c2296d134>8ebfbfcab567228e7f07bea5f75974313adf92b9_12,"2004) with the same splits as @@CITATION@@ In order to make the tasks on GML and DEU more comparable, we limit the training data to roughly 20,000 tokens and lowercase all types and lemmas in both datasets.",method,method
c7da57b9600f0b2d062524e94be073b79e9b6bd9>7b85e169167a63fa912a18a745869a5ef837698d_0,"The site is characterized by a mix of sand and cobble substrate and a gentle descent to depth (for detailed descriptions of the study site, see Balshine-Earn et al. 1998; Balshine et al. 2001; Bergmüller et al. 2005; Dierkes et al. 2005; Heg et al. 2005; @@CITATION@@; Wong et al. 2012).",method,results comparison
23d24382c737a9c5c33681a1dbc405205eb081c6>2041cf896a34f537bbb1bb017a602944ea503840_4,The receptor tyrosine kinase (RTK)–RAS–phosphatidylinositol 3-kinase (PI3K) pathway is mutated in a large percentage of adult and pediatric high-grade gliomas @@CITATION@@.,background information,background information
a1a889862e402b79036ed9d36996647b5639666e>2307d7dc154d0ca0370c2c87bbc1803d2aaa868f_0,@@CITATION@@ indicated that kicking the ball is associated with hip muscle strengthening of lower extremity and is achieved through hip flexion of kicking leg.,background information,results comparison
61ebb0f9e15e39b09b71828bb9f9812a8f245b0e>634d4db08b04ca57cb19848df749ee7e8aec3db4_0,"…written consent of the publisher Mar Ecol Prog Ser 433: 131–148, 2011 Cross-shelf larval transport could be mediated by physical mechanisms that accumulate planktonic larvae in surface convergent zones that subsequently propagate onshore @@CITATION@@ & Pineda 2003, Scotti & Pineda 2007).",background information,method
44c7c79b39007ec574c521655fb110c9e8136697>d7645f7a305afba77a4b110d54def7071cec1ad7_0,"For example, pressure overload produces marked elevations in LV systolic wall stress but not in diastolic wall stress (23), whereas volume overload produces increases in both systolic and diastolic wall stress @@CITATION@@.",background information,background information
fe80ac218f8f556685e40d555e89a21420a945cd>None_0,"Reinforcement magnitude modulation of the rate-dependent effects of fluvoxamine is consistent with results in pigeons (Lamb and Ginsburg, 2008) and rats (@@CITATION@@reported that fluoxetine (which selectively inhibits serotonin reuptake like fluvoxamine) increased the response rate for the low-frequency reinforcement at a dose that had no effect on responding for the higher frequency reinforcement.",background information,results comparison
b7215188313b685841a63713d11dfd4723d7675f>0de2df8cd8595c79f39ea3dab8d4a3cc5209ac2d_0,"The prevalent trend for performance enhancement has been to simply increase the level of parallelism, many of the recently proposed systemson-chip (SoCs) contain tens to hundreds of processors operating in the multiple-instruction multiple-data mode [1] to exploit task-level parallelism, or the single-instruction multiple-data (SIMD) mode @@CITATION@@ to exploit data-level parallelism.",background information,background information
