unique_id,citation_context,citation_class_label,predicted_classes
524ddb3e2edb0b1689d518e75ebe40369862e8ec>bd0dc48412f3f8a1beac69003daac357bb0e2505_3,"…Hunan Province, The College of Information Science and Engineering, Hunan University, Changsha 410082, People’s Republic of China Gly/Ser-rich region which involving in ATP binding are participated in the biosynthesis of isoprenes, amino acids as well as carbohydrate metabolism@@CITATION@@93).",background information,background information
e2462948c685ebdcfe56bc7d0d160ffb7a0e17dc>25373e779ab0a79a58d74cbf6111fcbd33e6e935_0,ERalpha is the predominant estrogen receptor in the VMH and is found in neurons throughout the rostrocaudal extent of this brain region @@CITATION@@.,background information,background information
e11f6bca24cde94fed473dc3bba93151f9c53d3e>914e874e2b86180987f362622373f10f0645c5de_0,"Atrial myocytes were isolated by enzymatic dissociation and mechanical disaggregation, as described in detail previously @@CITATION@@.",method,background information
e880819d37a611b4a6f73d63598575f6d1fc9f3c>3d51a43c070ae69a74ecf437387de5726ecadcf8_0,"This is the first complete complexity classification of general-valued languages over non-Boolean domains, generalising previously obtained results in @@CITATION@@ as follows:",results comparison,background information
87a4d768e520169fc702ba2b3b0e1108ebbf92a9>None_0,Our results are consistent with tt-farnesol concentrations required to inhibit the growth of other fungi @@CITATION@@.,results comparison,results comparison
6cbd291523ad870ca223d02dbdc08a3cacf2b517>077cf67ea0492247b46b81fb04842daa5b799b18_3,This result is in line with previous reports showing an incidence of RSE ranging from 24 to 40% of all SE cases @@CITATION@@.,results comparison,background information
f507de298a2a0c46991ffc315770d7d51f78f5d6>d32b485f990211a1d6e42438cf28847779102111_0,"Where this study reports “more added value” per tooth added for FDPs, other studies reported better oral-health-related quality of life and better masticatory efficiency after FDP treatment compared to RDP treatment @@CITATION@@.",results comparison,results comparison
de05594b78eadc33d410c29ed4f998ff75117098>873f2bc3ea78c28d5bdc6d7b568f6bc6b00b6e44_1,"Below roughly 5% in density, most of the final configurations are made of disconnected clusters and no gel is observed, in agreement with previous observations from simulations in 1CM systems @@CITATION@@.",results comparison,background information
52329f446864211e0b58930bf4174f862abe84cc>None_0,Studies elsewhere have shown that goats with twins tend to yield significantly higher amounts of milk than goats with single kids (@@CITATION@@).,background information,background information
fc22e7b51c7d5773677d37985712643f2102af45>8f12640216bac348eba7ca4b45c45938f1f5d206_0,"This is in conformity with the earlier findings on the effect of the Se]Hg mixture on the cultured nervous tissue, where Se at high concentrations was additive to the toxicity of methyl mercuric Ž .chloride @@CITATION@@ .",results comparison,background information
c03e1c117dac851f5837dbd9b00f3a4574f012bb>6bbd97e599b1839794a70d6e2b714adb3605a521_0,"Nonetheless, this result compared very favourably with previous predictive studies based on the TPB among children @@CITATION@@8] and give new insight on key beliefs associated with high intention to be physically active.",results comparison,results comparison
e5d1d928717470d1a0b2df047ddefa090b76a405>f64bcf0a3309767d906459d5dd769ceec3f701e6_0,", 2007; Dirks, 1998; @@CITATION@@) which requires the presence of lethal intent.",background information,results comparison
f18468da62b4b84d392237c9ec8414bc9dbf8bef>93a83472e1389fac3c6d794837308002f6e1112d_0,"The synthenic regions between each pair of species were determined with MCScanX @@CITATION@@, as described elsewhere",method,background information
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_3,"Neste contexto, @@CITATION@@ observaram uma relação entre baixa performance no TRSLG e atrofia do hipocampo esquerdo ao nível da região CA1, e Diamond et al. (2007) apontaram para a existência de uma relação entre o desempenho nesta prova e uma 86 Chapter I activação nos córtices temporal…",background information,results comparison
48d24a4c63f06b306636115311fa35061198ec83>3de03b9725894afb73d6d59a5e9f060ed4003dc7_3,", the result of a linear sum of the two UAW dilating muscles) or any other additional factors that may have affected the physiological outcome of stimulation: path of airflow, direction of tongue movement with respect to stimulation and even species @@CITATION@@.",background information,results comparison
054671094812ca77af34631db711a585732e3358>87c486cb6cbccf27885e745751c0d18b837d6887_0,"The frequency response of activity oscillations and the phase shift (Figure S4A) are characteristic of a first-order-type lowpass behavior, which enables faithful transmission of lowfrequency signals and rejection of high-frequency noise in engineered and biological systems @@CITATION@@.",background information,results comparison
f8162b8bead8366a8611fca9f1ee0c1fd973cc68>184e68cc4325f4f17bd690161b456d895f94cb05_0,"NiV C has been proposed previously to have interferon antagonist activity @@CITATION@@, although the other study showed the lack of an inhibitory effect of NiV C on IFN signaling in infected cells (63).",background information,background information
2827092a537f0f9bd91505569c95a9280dfeffa5>5d62b0f89d694e6c7fd7e9b9e1e763b59b189f82_2,This was supporte d by the ® nding that inhibition of NOS inhibite d this NANC inhibition @@CITATION@@ .,background information,results comparison
68e0b14b5364ed0da72cf326c1d6f6567f4dfa0c>1ef54a81fae7a5ffce252542b5091020f32a22c9_0,Lung SNO depletion has been implicated in the pathogenesis of a number of different inflammatory lung diseases @@CITATION@@ and we recently demonstrated the acute depletion of lung SNOs in our LPS model of ALI (24); our present results provide further confirmation of this phenomenon.,results comparison,background information
bc5e27bedb3e972e6c0c73defe3ecadad3386ab9>42acc0d17caae5db1e15f07d992733913ad60ac1_0,"For example, such homology has assisted in the identification and dissection of regulatory sequences for wnt genes, neurogenin, nestin and Ddx in the nervous system (Helms et al., 2000; @@CITATION@@; Rowitch et al., 1998; Zerucha et al., 2000).",background information,background information
b7eccbd32852d7aa342c820df745b5cd6cbc00c7>1efb6d4b033492ec257f9b1c600915a09a368613_5,"flavour schemes, in the context of Higgs production in association with bottom quarks @@CITATION@@, and Higgs and single-top associated production [32].",background information,background information
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background information,background information
e5c60fb421a14d14f8b54def923ef8116b21e367>13d5774a6af3126dd533fd0db7dce5e309787bf1_0,"In cases where clinically genotyped HLA haplotyping calls were not available, we used in silico HLA typing by HLAminer (version 1) @@CITATION@@ or by Athlates [25].",method,background information
842e6e9daec8a1b850c51136eae14250a1a6a1e4>37a7a0795d2f5a4204572e880f2bec87d4de76c0_0,dogma holds that perineal approaches should be reserved only for infirm patients due to a perceived higher rate of recurrent prolapse relative to transabdominal procedures.@@CITATION@@,background information,background information
88f653547c64c76031b858b10483ba6f25dcac12>5917a992fd786b247773aecd4004e6c022987864_0,The authors of @@CITATION@@ also present an on-line approach to adapt the QoS of distributed real-time systems and use distances between states to define the optimal operational point.,method,results comparison
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,Secondary structure match score between the predicted  secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by@@CITATION@@P [30].,method,background information
032e9974cedb31f5c6e354626760e54e5ebf1e3c>2538e3eb24d26f31482c479d95d2e26c0e79b990_3,"3 Access to source code and limited GPU time prevent us from training and evaluating the embeddings from other NMT models such as that of Kalchbrenner and Blunsom (2013), @@CITATION@@ The underlying principles of encoding–decoding also apply to these models, and we expect the embeddings would exhibit similar properties to those analysed here.",method,background information
1cfbde1d9a1608ca9cf35302239f28706bdb4116>2a88a3cc678ae1229ce894070bb22bd0df5ac3ab_2,"12 http://www.bpiresearch.com Our use of the BM Ontology was as follows: we loaded the ontology in a @@CITATION@@ OntModel, with no reasoning in order to use only the original triples, and then wrote out the complete model, obtaining a RDF model containing the BM Ontology and the import closure.",method,background information
ba51afb469783d90f7b90a4a0840fded459c6d89>a15390c697fe38d4e6aa64127b7082027b732072_9,"For comparison, we performed the same analysis using pathways extracted from the human metabolic model of the @@CITATION@@ database (see Additional file 1: Table S1).",method,results comparison
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,background information
67820ddeeeecbd71470b45c368af689cae330f61>92583223152428fc632d3165287a6720f59df45b_2,"We used a v2 test (1 df) to compare observed frequencies of correct and incorrect predictions, and therefore to assess if models predict distribution significantly better than expected under random expectations (@@CITATION@@).",method,results comparison
99e4b26c33d1918e5426c8df1ba98f6322b783bc>a242d291f740c39e53cc3bccfd66899b56387346_0,These results are similar to those generated by @@CITATION@@ In the study of Delaquis et al.,results comparison,background information
5c6d94e6689f80bff07650e9eef3986578c36b5b>d5442c51e5727b61a7ae8da3d67611c6bfff9c11_2,"However, in case of cerebral malaria, upon CRDS treatment, disease symptoms such as fever, coma and organ involvement were delayed relative to parasite clearance and resulted in the favourable immune response @@CITATION@@.",background information,results comparison
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,"Inevitably, however, restricting the model class or perturbing training data to improve fairness may harm predictive accuracy (@@CITATION@@).",background information,background information
4badc670d031f31d1afbcaa00aa751c231c0804c>a30c93be15964148248178aece7b76f1aab12edd_0,Swimming near storm drains increases the risk of respiratory and gastrointestinal illness (@@CITATION@@).,background information,background information
6a3ea76470b739390b64a5f0de4cd565921e4352>2e6794dedea9e7cd80b4889eebd6cb74d9630e2d_3,The previous reports indicated that the length of the postoperative hospital stay of octogenarians with NSCLC was associated with the occurring of the postoperative pulmonary complication and this study demonstrated same results of previous study @@CITATION@@.,results comparison,results comparison
caa7370c4d04a4564f0a8a7d0bd809acf458cea2>77bd00c160d3b365200f3d221c70f7074db13f32_0,3.(@@CITATION@@) Line effects influenced the duodenal mRNA level for each of these genes (Supplemental Table S3).,background information,background information
7537d04a2d50b34694dcd6cf5ba0730a80aac153>c344f4fbe8289dd4c71b8284477c0b3c74322420_5,"…born between 1974 and 1988; and (3) at least one twin met criteria for a lifetime diagnoses of DSM-III-R alcohol dependence (for COA) or drug dependence (for TAP) (as determined by the HDS; @@CITATION@@), or both twins were part of a random sample of non-substance dependent control pairs.",background information,background information
e47e9fe4c50eeb67b0d6e6e433c2724a75ae4c9c>913844315a1933c2d6930cba6d97197beea7d026_4,Other primers tested were previously developed for Symbiodinium ITS2 types B1 and B7 (@@CITATION@@; Pettay and LaJeunesse 2007; Andras et al. 2009).,method,background information
784b00bdfc49b0087ce54e66d699c34347b20666>4225dfa405d34e75b8f0fdd974b1fabc7acd3ed2_0,"@@CITATION@@ detected no significant difference in total IGF1 between lean and obese individuals, but showed a higher free IGF1 concentration in the obese group.",background information,results comparison
fac2c1f5da0e8c9a5854c306af76a516de36b7d5>f63534f5bf8f59c809410b94a031ca4c99309d0b_2,"Leaf, petiole, stem, hypocotyls, zygotic embryo explants (@@CITATION@@; Babic et al., 1998; Domı́nguez et al., 2000; Tzfira et al., 1999; Kanrar et al., 2002; Hasunuma et al., 2004; Sigareva et al., 2004) are commonly used in the routine transformation for the production of transgenic…",background information,background information
a8631ba39f7b793821f3826561c75c8760c63ecc>8171e6651c80359e878f31d290825064a7430c9c_0,Some strategies have been proposed adjusting the decision tree induction to be more sensitive to imbalanced class distribution @@CITATION@@:,background information,results comparison
3fdd1ae688f76196ede104365c5d0e9cf8727804>735447eb042379874b08541995f54924534444cd_0,"In contrast, HSCs were freshly isolated from BM of normal B6 mice based on dual-dye efflux and HSC markers @@CITATION@@.",method,background information
bf1ae4a6c3581abd1e53123d67c1f0b39d1adcb5>bbdf0fe2cdddfa342e88a739f0a8f206e2ffc7bd_0,The first two data layers were based on 30-year averages from Climate Forecast System Reanalysis (CFSR) data @@CITATION@@ at a 10 km resolution produced by a weather services company (ZedX inc.,method,background information
0ee44253e53520665811e5ed45b8a666f7c5f242>b5e3220451f41a55d4eb3790414bf46dad2175b4_0,As part of our work on the back-end RDF annotation store we have developed a version control system for RDF triple stores that is designed to support these operations on annotation data @@CITATION@@.,method,background information
0d6f2e74ff0ec38aca22696756344a22f3de9fab>5b9167980e9f1e7ee2e58898f5bd7ac1cad7a835_2,"With the exception of strain RF122 (agr type II) (@@CITATION@@), the following agr control strains were provided by T. J. Foster and A. Rossney (National MRSA Laboratory, St James’s Hospital, Dublin, Republic of Ireland): strains Newman, COL and NCTC8325-4 (agr type I); strains MRSA252…",method,background information
1307d075f4db58266def5e81173eb422693ff9d3>6ee9dbd067e7ce59fc2938ebf323bc5824b4ac05_0,"It should also be noted that the volumes in these facilities in Benin are on average quite low, and thus higher volumes in this setting would not overwhelm health workers or result in extremely limited consultation time as they might in other settings @@CITATION@@.",background information,background information
309efd30420ea7a1f90aa1dea4210268cf574ddf>4f33ea536ef4891a1eec60a4b332610384bf5efb_3,"Following differential detection, the sampled sequences are passed to a MAP detector implementing sliding-window-based Bahl-Cocke-Jelinek-Raviv (BCJR) algorithm, in short SW-BCJR-MAP @@CITATION@@.",method,results comparison
05f9eeb1acc5a48076c260559c4f3d7e5bbb79fa>91b5ff10b98010a51dcb884ba76e98ebf1d67fd8_0,"While beamforming is embarrassingly parallel and data oriented, the Von Neumann machine is control oriented [11], @@CITATION@@.",background information,background information
b36c94fe197abe3c59764c7fe90f7f1b2da68d28>266a26d7b56aea0331e4217a9cbc0a62f586e6ea_3,"In S. clavuligerus, @@CITATION@@ reported that 1.8 g L-lysine l–1 moderately stimulated cephalosporin production in a complex medium.",background information,results comparison
d9232979e4a117c46c970e066862189abbff47de>13b5912ffa84f29d6dc9f77d5b46937342ccb564_0,"It has been shown that the opalescence of dental materials is influenced by differences in the refractive indices between the filler particles and the resin matrix @@CITATION@@ which leads to light scattering within the material [47], while translucency thus correlates with similar refractive indices of the components of a certain RBC [48].",background information,background information
e859901bcf192e4e815497c6f2f49a8a622bfec6>27187209cc98884056c2e0e8e066d848ebab20d0_0,"Also, indirect immunofluorescence microscopy @@CITATION@@ confirmed that bullous pemphigoid antigen was located at the epidermal side of the suction blister [13] (results not shown).",method,background information
113b4f1298503b76d357ce980cdc1e79d3ff4554>e7fa2e1587ff7f4c9ba625cf24efc277273efe1b_5,"Nonetheless, the grand average across all subjects showed an increase during LOC in the theta, alpha, beta and gamma bands and a decrease in the delta band (significance not tested for here), reconfirming the groupaverage analysis in @@CITATION@@.",results comparison,results comparison
79dedf35ffd2300f695c7afe05b1177b31aa336f>4be240a1358160197f42344243ed161a221fc5f7_0,"Second, lack of sleep results in tiredness and less physical activity during the day, causing less energy expenditure than energy intake @@CITATION@@.",background information,results comparison
3a2a2ede863906871d9b3c5243c26aed8555ff41>565d21b495978ca15b34ec220c38ca83375ab786_3,They also thank the authors in @@CITATION@@ for providing the compare codes.,background information,results comparison
149774b51e554390ea6823f2605b9cf7bc6458a3>830bc82f03eb986025033d7d7d0bf63424535ddd_0,"Proliferating cells have different metabolic requirements than non-proliferating cells (Lunt and Vander Heiden, 2011); yet in both cases, the components of the metabolic network are largely the same (@@CITATION@@).",background information,background information
c79f96fd63c55dcf18d735fed1fb3c88a3b41c2b>db425871ab8ac182d5f3609e7115b445ef1c9336_3,"Shear stress activates ERK in a rapid and transient manner (maximum activation by 5 min and returning to basal levels by 30 min of shear exposure), whereas JNK activation occurs over a much slower and prolonged time course (requiring at least 30 min and returning to basal levels after 1 day of shear exposure) @@CITATION@@.",background information,results comparison
3b6fce00a747ffaa22a67b334f733c9f40bff561>846066f8b6cefd92169d860e14bf60d9167d072a_1,"When lymph node follicular B-cells encounter antigen and T-cell help, this results in germinal center formation @@CITATION@@.",background information,results comparison
65a85c08ff8c60b626f752ba151c70e15c8794d9>4ea7fff47f6ff03240c14fe487aceffedd1fd460_3,"For the stepsize αt in SGD and TG, we adopt a variable stepsize scheme @@CITATION@@3; Nemirovski et al., 2009), choosing αt = (D/G) √ 2/t.",method,results comparison
1dfde1993b9a340fe38bf0effbb396be409006ff>456294f2fbb3106afe98f3ec7324e1a389b8d3b3_1,"To determine if CBP phosphorylation at @@CITATION@@ is required for GNRH stimulation of LH promoter activity, L T2 cells were transfected with a vector expressing either full-length wild-type CBP or the mutant S436A CBP.",method,background information
a4e6496a781465659b84f6d39299ef6587730622>dd3dd4e0b8f262f1466ef461804abcc336404456_3,"The Sociosexual Orientation Inventory (SOI) (@@CITATION@@) measures the degree to which an individual has an unrestricted sociosexual orientation (i.e., willingness of an individual to participate in casual sexual encounters, to have multiple sexual partners, and to have sex sooner in…",method,background information
fed57e7027ac8e25df25a280011175796b5739cd>d94359daafbb34fdf0c94279787c2f717f9fb2ec_0,To stratify the patients into risk groups we have utilized the criteria of the International Neuroblastoma Risk Group (INRG) Classification System @@CITATION@@.,method,background information
