unique_id,citation_context,citation_class_label,predicted_classes
16e5892c875cd6d839d6fd4fb7dc1c723f942146>8001c51ee47e01725f2476bb60c26d01c99cb116_0,"We adopted the dosage of tramadol (4 mg/kg IV) based on previous reports on pharmacokinetics of an IV injection of tramadol [11, 14], a clinical study @@CITATION@@ and our clinical investigations (data was not shown) in dogs.",method,method
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_12,"1a), or individually via sharp electrode penetration within the ganglia @@CITATION@@.",background,method
c205bb07693aa921b3426041c5cfefefac531147>427387a9fbe2eece056ba0190e6212c91128aa16_0,"In addition, this study is also consistent with the results of the Colleoni et al @@CITATION@@ that more vessel invasions and HER2 overexpresed tumors were more frequently found in breast cancer occurred in patients of young age.",result,background
9966271229c9020e56082c6f98bcd3f6f07c8f07>7eff550d7d9df8f7f8533886070727544dd8a458_0,"…measured immediately after each walking task. fNIRS measurement The details of the fNIRS system (OMM-2001; Shimadzu, Kyoto, Japan), which used continuous-wave laser diodes with three wavelengths of near-infrared light (780, 805, and 830 nm), are described elsewhere @@CITATION@@3).",method,method
812e50bdbc19a822b0619ea835bed77415782d4b>5f19115ea3ee17d6d2a9288412fc6165932cea91_0,"…Ranomafana National Park in 1992–1993 and Vohibola III in 2003–2005, research on temporal and geographic variations in fruit availability led us to question the unimodal relationship to activity patterns of Cheirogaleus major (Ganzhorn et al., 1999; Hemingway, 1998@@CITATION@@02; Overdorff, 1991).",background,result
b84a6ebbf7328c48a4113f17818c60e4cbd4f3f7>None_0,The abnormal histological alterations observed in group-HFD rats are consistent with those of previous studies in HF diet induced obese rats @@CITATION@@.,result,background
76bba77c91adaf8263454fe033ff4eecaf819004>4c8c01ba710b2905d4b570f82de49f8b673d3629_0,"In this study, blood glucose concentration was evaluated because hyperglycaemia has been shown to result in mitochondrial dysfunction @@CITATION@@ and is a common feature in humans exposed to excess glucocorticoid hormones.",background,background
891373b6cdc72bb512bbb9c257009f4a8e9ab31f>e778198bbc17f6daa796eb7ec35a8e146b7cc74c_1,Following evidence that the predictive power of SRH for subsequent morbidity and mortality risk may vary as a function of socioeconomic status @@CITATION@@ we used a measure of financial strain as a control variable because it represents a major aspect of socioeconomic status.,method,method
e33369fb8b7ff4620876958418f2a4e09a72c59d>4a050c911c163f2d3c03372abb6312156b701551_2,"In @@CITATION@@, a list of trajectories, ordered in terms of risk, enables the surgeon to select the most suitable trajectory during the intervention.",background,method
9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f_5,"However, in these studies @@CITATION@@, patients generally had long-standing disease and were presumably receiving disease-modifying antirheumatic drugs (DMARDs), factors which may affect infection with PD pathogens and serum antibody responses.",background,background
7103b4c7120a4499f59c910090dffcfedc38f607>17aadf793e2236955cfdb7f28e74ec6616635dd6_2,"Given a source of prior knowledge, @@CITATION@@ [3] proposed two directions to bootstrap UCT: 1.",method,method
24cc552089a81cbaa9fa05b0ad73c0e828bfa52a>5f2b3677fdbaa6e843401b5838ad9b1d8f927d0e_2,"Over the past nearly 2 decades, Anaplasma and Ehrlichia species have emerged as major causes of tick-transmitted diseases of humans and animals worldwide and are significant causes of human morbidity in the United States @@CITATION@@.",background,background
da00a83bef30d6d046816b190576940fc31ad25b>5903f7944d47f64d540afffebcba813b29905024_0,"In @@CITATION@@, the authors proposed a wavelet-based MAR algorithm in which the missing projections are onedimensionally interpolated (along projection profiles) by a weighted sum of the wavelet coefficients of the corrupted projections and those of linearly interpolated projections.",background,method
321dcd4b4a7cf88b2bbd4e63cff900128d12ed8e>e5c3206ae08906b7f04a152206ac0164b577da81_0,"In order to activate reporter gene expression, we first treated the cells with H2O2/vanadate (pervanadate), which causes rapid and efficient STAT92E phosphorylation @@CITATION@@ (Figure S5A) and is more efficient than transient transfection of hop in activating STAT.",method,result
5c85a2ad684097479a7e475bca18f2520fdfa616>f12302d7ea77eb86b8e0239d47b64f7b31edf688_0,"For mtDNA sequences, the number of haplotypes, gene diversity (Nei 1973), nucleotide diversity (@@CITATION@@), the number of segregating sites (S), and Tajima’s test of selective neutrality (Tajima 1989) were calculated for each collection location and across all samples in the program Arlequin 3.1…",method,result
3b676b4fb8b0af83f3949c73e4de4065e50a8654>eea5b344ad6fbb4854aa7a24a137d93054a69ba5_1,"Activation of 7- nAChRs by prolonged exposure to nicotine is known to alter gene transcription (Chang and Berg, 2001; Dajas-Bailador and Wonnacott, 2004), and signaling through 7-nAChRs on hippocampal neurons has been shown to activate the transcription factor CREB in a manner at least partly independent of @@CITATION@@ (Hu et al., 2002).",background,result
f5a8e7aca6bc5c40f960f181bbc91a4655af85ea>7e46b87bde7bbc01bccef88ce45b7dc3a761b173_1,"This suggestion is consistent with the current eye gaze literature, which indicates that human infants orient toward and increase their looking times at conspecific eyes that are directed toward them [@@CITATION@@].",result,background
4b2c003b7eb683476f96b2e653676c6cfcb8da28>272216c1f097706721096669d85b2843c23fa77d_0,Most of the training parameters were fixed for all experiments: @@CITATION@@ [17] was used for optimisation with a learning rate of 10‚àí4 and asynchronous updates on 16 threads using the Hogwild! algorithm [23]; the initial halting unit bias mentioned in Equation (5) was 1; and the term from Equation (7) was 0.01.,method,method
c50d614b89e084ccf8aa5b7b37c96a5b24237471>None_0,"This type of extensive calcification within the lungs was first described by @@CITATION@@ Biressi and Casassa (1956), Finkbiner, Decker, and Cooper (1957), Greenberg (1957), and Chinachoti and Tangchai (1957).",background,background
e4c986a9d0f738c753c7c17ba0f14af78d4a1546>7d6df9714c776cc175bee3a973242266398592e0_1,"In the lateral pyloric (LP) neuron of the lobster, IA slows the initial rate of depolarization of PIR responses, creating a ‘‘ramp-like’’ trajecto@@CITATION@@995a).",background,background
c4b97668483bbb4ae35e1320c6fe3a3fde4b4c79>de1e995da4b38d3fa5094d537ced8667463ae512_0,"Although a large number of open clinical trials confirmed that glucocorticoids are effective in the treatment of sciatica [34–36], their efficiency is challenged by several prospective randomized double-blind experiments @@CITATION@@.",background,background
50f1c3e5a5d82fa99365f00497cd9167896dd091>10847bb1f6e63f5cef6116ed2a0fb7d3b0a7881b_1,Primers targeting RNase P/MRP 30 kDa subunit gene (RPP30; Gene ID: 10556; OMIM: 606115) were used for normalization (Appendix 1) @@CITATION@@.,method,method
6b02b2f78bb043ca5705df6d3651a149d6f7d3ed>1c91621232315fc8e3d58129a6bd4334983912b4_0,"For both analyses, we first employ a Monte Carlo sampling technique for modeling the data @@CITATION@@.",method,method
0ed4b4d6d1a0c49c4eb619aab36db559b620d99f>05270b68547a2cd5bda302779cfc5dda876ae538_0,"Similar to [15], we also applied four popular subspace learning methods including PCA, LDA, @@CITATION@@ and ONPP for appearance-based facial expression recognition with spatial misalignments.",method,method
622a35678e20d4649b2c89b87010224ef5bde454>0c208fea4d8093a86ee72529809037d25bf8b303_0,"Conceptual Model For BN model development we followed the guidelines provided by Cain (2001), Marcot et al. (2006), @@CITATION@@ and Chen and Pollino (2012).",method,method
841fea1a25a97b57fa74be75656e833acf938759>50b29cb08f459aad0b60fb86205cdfff66202d85_12,We choose the @@CITATION@@ dataset to conduct ablation experiments and compare against the baseline methods since it has a wider coverage of hand poses as opposed to the other two.,method,background
092f1087ab85d0c0a4e20d9e69e792359b6fca1f>c753c71eac3440c1be97ffdc8de0bd8ef6dcd9c7_0,"NSE levels are notably higher in extensive than limited stage disease (Carney et al., 1982; Johnson et al., 1984; Akoun et al., 1985; Cooper et al., 1985; @@CITATION@@ ), and our results confirm this.",result,result
515ed59e5c11ee10b60e6752c318564c80f897b5>ee9aaed1de1ca447550254d1c473be311cdc334b_2,"DNA-based replicons (for DENV type 1) expressing secreted Gaussia luciferase (DGL2 and DGL2-mut) @@CITATION@@, were generously provided by Dr.",method,method
1a6d1abfcb16bbd07806927bfa7b3fab7e2c4d5e>ed321b9818cddf14f656d21435858face60f2ab4_0,The nuclear-targeted cameleon calcium sensor (@@CITATION@@) was excitedwith the argon ion 458-nm laser and imaged using emission filters 476 to 486 nm for CFP and 529 to 540 nm for YFP.,method,method
b7ad30cfa9f1e852269a58c24214094c39986cbb>8c5aa932fd61255d677030cbf2fed8fcccfc77e6_0,"It has also been reported that monensin is more toxic to humanmonocytes in peripheral blood (@@CITATION@@) or mouse T cells in spleen preparations (Nylander and Kalies, 1999) resulting in lower viability after in vitro stimulation.",background,background
791b4a5e4133d4b544d45a901e338821e864e371>3d036840395d059d1143e121664a6a0051ff4b20_1,"In order to examine the availability of the negotiation protocol, we have employed the ASCML@@CITATION@@(Agent-Society Configuration Manager and Launcher) as a platform sup­ ported by JADE[9] where the service agents can be de­ ployed.",method,method
aa79271009d7a390c2b5d64511f6d528d43f5b8c>42a7ec717a5a8b16cd0b0bdb531a34f463c7bfa8_0,"Cobalamin is required for conversion of methylfolate to the active form tetrahydrofolate, which is required for DNA synthesis.@@CITATION@@ Therefore, severe hypocobalaminemia may result in decreased folate utilization.",background,background
dc65e25d4e6ee313c15f17ff0657628afc17da7d>5917e6f584ca2c937b305f12ca6cea1ba6015d82_2,Lactate is thought to instantaneously replenish neuronal energy needs by generating NADH (@@CITATION@@).,background,method
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_3,Secondary structure match score between the predicted secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by @@CITATION@@ [30].,method,method
69b3b6491493622cc292c05ea546906dd96c519b>89d3fa2f391af3d4b8df474a4b1b23c5ff065106_0,"In further examining the styles of fractionation present in natural systems, fractionations are often further subdivided into equilibrium [e.g. (Miller, 2002; @@CITATION@@)] and kinetic [e.g. (Kaplan, 1975)] isotope effects.",background,background
3ef664329fc92939ab5ed7bb7d740d5ba41a439d>a3412a1a5d44cebdaecf5115227f50ef77b04f8b_0,"Moreover, with the number of reported patients usually varying from less than 15 to about 50 [6, 8, 9, 11, 12, 14–17, 19–24], and only a few studies reporting about a hundred patients @@CITATION@@, there has been relatively little discussion of the prognostic factors for RPA [13–18].",background,background
a5362071e0b77a518cbcd829019b91791cd75ab7>d99c11cf2503c97e492ff0133c0c201d6df7c55f_0,Intercept terms were excluded from these trivariate probit models to facilitate identification on latent scales (@@CITATION@@).,method,method
099255a4e8f3784f07e5129992369b06c1317fa0>ff599c9a2ac46df95bd417864039cc96d32bbc99_1,A multiple alignment of the hypervariable region of 95 18S rRNA gene sequences comprising selected and analysed sequences including the 18S rRNA gene of Cardiosporidium cionae was done using MUSCLE @@CITATION@@.,method,method
77c44480d6b1709b5e7902da77b92feca924713c>15a36574b22490e93fc27401fb8dc328c9c9eaa2_0,"GATA3 inhibits tumor formation in the breast, but promotes carcinogenesis in lymphoid precursor cells and lung cancer cells @@CITATION@@.",background,background
40f5e8623a1d4f8975942aed336db381ce9b2752>3b23a95d1f6e8374e142d0d016cc2b3456b03c9f_0,"Up to date, the high GC content @@CITATION@@ and modified M13-based universal primers with suggestion of high cycle number (Culley et al.",background,method
408d3d7e0d1879c36cac58472856f0de9bdea75e>83bd196e92e04c37b583a31d59591d9b25ad3644_1,"Lately, interesting reports have been issued on prognostic significance of beta-catenin nuclear expression in colon cancers @@CITATION@@.",background,background
3b904803f8837f99f60591dd5630f7940ea53eac>04e4fffe704e41a4f0288ec2d184a4807cdf33a4_0,"Indeed, obstructive sleep apnoea is commonly caused by failure to maintain the patency of the upper respiratory tract (Kahn et al., 1994; @@CITATION@@).",background,background
f48caf4767ff816c3c009f0f6323fb28dbdc0637>88ec4985e8e85ed967dd105d5d5caedbaa26287d_0,There is increasing mechanistic evidence providing biological plausibility that smoking increases the likelihood of TB infection @@CITATION@@.,background,background
56922e16a66eac8656e722291ade263c6a41d8f5>7f34a31a94e2bbd6531e024dfaf1c015dca66672_0,"Conventional TEM has shown the presence of these outer membrane derived vesicles, particularly for Pseudomonas aeruginosa (Beveridge and Graham, 1991; Beveridge, 1999), as well as for Vibrio cholerae and Neisseria meningitidis serogroup B, which have been used in the production of OMV-based vaccine development @@CITATION@@.",background,result
84ebe271c8ed07f675a4a5fd06304729bb8368d3>8e973348aed6a181c6faee7d06b9d4329303d584_1,More sensitive that IgM ELISA - Small sample volume required and rapid completion rate - Requires specialized equipment and correct antibody pair @@CITATION@@ (Continued) Frontiers in Microbiology | www.frontiersin.org 7 January 2018 | Volume 8 | Article 2677 TABLE 1 | Continued S.,background,method
cfda6f1a7d6992d3451e5783ea11012786bffc3b>9a9d521e3736d7ec02da44e9df7768cbd8d02e15_0,"The plasma levels of FFA and total cholesterol were determined using their respective enzymatic kits (Cayman, Ann Arbor, MI, USA and Biovision, Mountain View, CA, USA) @@CITATION@@.",method,method
e26309d3c9c6d5324b3a7b2f4d2d444daa7c598a>192a5af24f95a45c550c0ccabd4e468a5638b37e_0,"%) from Dianthus caryophyllus(@@CITATION@@), and a leucoanthocyanidin dioxygenase fromPerilla frutescens (29%, GenBank accession number AB003779).",method,method
099b3e2faeb0e739ab888574dc1051df2a56f15b>c2cec2e4602cadfc8c595bfe581aa35dbef8a973_0,The inclination with respect to gravity of the IMU located on the wheelchair backrest was computed during the stationary phase (which lasted about five seconds) at the beginning of each trial using IMU data and following the pitch-roll-yaw rotation sequence @@CITATION@@.,method,method
0a4619b65905995c9dc2b324f14b07236c46588b>2ec9f0a512ec3c1b168646a37c53918155a38428_15,"…et al. (1995) suggested that there is a strong relationship between the structure of zooplankton assemblages and the size of reservoirs, and other studies have suggested that a long retention time favors the development of microcrustaceans (Santos-Wisniewski & Rocha, 2007; @@CITATION@@).",background,background
f026df6cfdf6cc68c06f493740ca9905ed0dc5fe>013f0a53c68f63879e375fb50bc16f076b11a3cf_0,"Prisoners completed the Eysenck Personality Questionnaire (EPQ) (Eysenck & Eysenck, 1975), from which we obtained a neuroticism score, the Barratt Impulsivity Scale (BIS) (@@CITATION@@), and the BussDurkee Hostility Inventory (BDHI) (Buss & Durkee, 1957).",method,method
00981bef644c8d2900520d5c12bf3075fbaecf8c>aa1c5852de0a41832850b3c44fbbbb56258c452a_0,"Data for this matched-cohort study come from 3 Canadian administrative databases: @@CITATION@@ one large Canadian city’s child protection agency (CPA), (2) the public health insurance agency, and (3) the Ministry of Health and Social Services.",method,method
18668d316861acd5cec01fe2308938556419bdbe>6d9ba61516c97095982dad8907080a665eaa6c2d_0,…increased risk of BC associated with DM Talamini et al. (1997) CC 2769 2588 Non-specific Increased risk of BC in postmenopausal women with DM @@CITATION@@ CC 227 300 Non-specific No significant increase in risk of BC in males with DM Troisi et al. (1998) CC 1239 1166 Gestational No…,background,result
524ddb3e2edb0b1689d518e75ebe40369862e8ec>bd0dc48412f3f8a1beac69003daac357bb0e2505_3,"…Hunan Province, The College of Information Science and Engineering, Hunan University, Changsha 410082, People’s Republic of China Gly/Ser-rich region which involving in ATP binding are participated in the biosynthesis of isoprenes, amino acids as well as carbohydrate metabolism@@CITATION@@93).",background,method
946fe11c05f0a3f46593d0c6ad02e6e630e86a7c>4e244d95027403be54e2248eca310b3a57e43c14_1,The default synthetic voice that we used featured a well established corpus-based prosodic model [11] and the Mbrola synthesizer [12] with the Greek diphone database gr2 @@CITATION@@.,method,method
e2462948c685ebdcfe56bc7d0d160ffb7a0e17dc>25373e779ab0a79a58d74cbf6111fcbd33e6e935_0,ERalpha is the predominant estrogen receptor in the VMH and is found in neurons throughout the rostrocaudal extent of this brain region @@CITATION@@.,background,background
e11f6bca24cde94fed473dc3bba93151f9c53d3e>914e874e2b86180987f362622373f10f0645c5de_0,"Atrial myocytes were isolated by enzymatic dissociation and mechanical disaggregation, as described in detail previously @@CITATION@@.",method,method
e880819d37a611b4a6f73d63598575f6d1fc9f3c>3d51a43c070ae69a74ecf437387de5726ecadcf8_0,"This is the first complete complexity classification of general-valued languages over non-Boolean domains, generalising previously obtained results in @@CITATION@@ as follows:",result,background
87a4d768e520169fc702ba2b3b0e1108ebbf92a9>None_0,Our results are consistent with tt-farnesol concentrations required to inhibit the growth of other fungi @@CITATION@@.,result,background
a85d3028cbee32b5fb07a08d7832dd8a56f1c34c>e75e4a8483b0d1d237791267e49178acc418f48b_0,"Postoperatively, patients were assessed in the Post Anaesthesia Care Unit (PACU) within the hour for sedation levels (using @@CITATION@@ [12] of 1 = anxious, agitated or restless; 2 = cooperative, orientated, tranquil; 3 = responds to commands; 4 = asleep but brisk response to light glabellar tap or loud auditory stimulus; 5 = asleep, sluggish response to light glabellar tap or loud auditory stimulus; 6 = asleep, no response), pain intensity (on Visual Analogue Score, VAS 0–10), incidence of nausea and vomiting, need for rescue analgesia (IV fentanyl 25 μg boluses) and anti-emetics (IV metoclopramide 10 mg).",method,method
7df948d1c2f93c0e8f889a06738549487750a11b>7f8cca42b8dcf5bab1b9d5285f64d55158c4d235_1,The details of the HEALTHY study research design and methods have been reported elsewhere @@CITATION@@ as well as details regarding each intervention component [14–17].,method,method
916caeee909266f8ff319e4e4b07f3ffcd1e5a53>6768e42ab040bd81389a706d1aaa4a7165305ac3_0,"Longterm HSCs have also been shown to be CD150+CD48-, whereas other LKS progenitor populations are negative for CD150 @@CITATION@@.",background,background
9c893865c0ffb02d857049b16beeef36666bd5c2>a50aab46252252e4fb8743d69f0ac109bbb6481d_0,"Biochemical profiling was performed using multiple platform (UHPLC and GC) mass spectrometry technology, as described @@CITATION@@.",method,method
5a88c70e2cdd7a330edaf99636194b77d9b2d45c>6ab5a0fc80c7f564f70591251afd410d7035c8f4_6,"Midfielders and external defenders have been reported as the most efficient players when connecting teammates (@@CITATION@@; Duch et al., 2010; Malta and Travassos, 2014; Peña and Touchette, 2012).",background,background
b61169a91ce19f33dd4ac70ae5085f604f5f5fec>496698bef499052d17dc4fa82ba3dfe5be5e3647_0,"The identity of the relevant bands (HSP72, mtHSP60, and AIF) was confirmed in whole cell lysates exposed to 2% sodium dodecyl sulfate (SDS) as previously described @@CITATION@@.",method,method
fc22e7b51c7d5773677d37985712643f2102af45>8f12640216bac348eba7ca4b45c45938f1f5d206_0,"This is in conformity with the earlier findings on the effect of the Se]Hg mixture on the cultured nervous tissue, where Se at high concentrations was additive to the toxicity of methyl mercuric Ž .chloride @@CITATION@@ .",result,background
e2e0e45d0dd5e60d00bfa32d7ebc75b394b660f5>5fb960612d807f6342e76bb6103ac98c77f6caa9_0,"…allopathic effects of root exudates due to its high capacity to absorb organic compounds, which could thus alleviate the negative effects of allelochemicals and differentiate between their effect and that of resource depletion by neighbours (Callaway and Aschehoug 2000; @@CITATION@@).",method,background
7e69cee4d790df8fe9d17a6a7c1ac67017af7634>eb8034b601e403f73d20ee25aad11e8453037362_0,"A range of compounds with anti-stress mechanisms, with CRH receptor antagonists as the prototype, selectively suppress escalated alcohol intake that results from a history of dependence or genetic factors, but leave basal rates of alcohol self-administration unaffected (@@CITATION@@).",background,result
7c75b079ad75afb5655b07d1ebbbcda25d457890>ef467ac2f73209bc6ba7d23cf5da2dac85132407_0,The coronal plane orientation of the muscle fascicles (average of the iliocostalis and longissimus) at each lumbar vertebral level were taken from @@CITATION@@) (Table 1).,method,method
1a696a10d952c101df2b99eb22169124aa9afc97>84c9495dfca5f72b897fbacc00dc9c59cd5a9a0a_1,"Expression analysis of AtOGG1 during seed development and germination A previous study has indicated that AtOGG1 was found in various tissues including roots, stems, leaves, and especially flowers (@@CITATION@@).",background,background
0242a46f7bf1c253edcd5b370aa13f1921171e0f>974c4e1a1fed9d557d9027951b165d415757f812_0,"Unless otherwise stated, the matrix functions and FreÃÅchet derivatives were computed using the following algorithms:  ‚Äî matrix exponential: scaling and squaring algorithms from [Al-Mohy and Higham 2009a], [Al-Mohy and Higham 2009b], ‚Äî matrix logarithm: inverse scaling and squaring algorithms from [Al-Mohy and Higham 2012], [Al-Mohy et al. 2013], ‚Äî real matrix powers: Schur‚ÄìPadeÃÅ algorithm [Higham and Lin 2013], ‚Äî ge@@CITATION@@ functions: Schur‚ÄìParlett algorithm [Davies and Higham 2003].",method,method
a95e7c98730e890040317591c1d8bbf58345cca7>22a120317dcf00ab93104cef0790e9cecdc3c45b_0,"Several studies observed a prognostic value of surgeon’s experience in breast cancer survival @@CITATION@@, while others found no effect [27].",background,background
f18468da62b4b84d392237c9ec8414bc9dbf8bef>93a83472e1389fac3c6d794837308002f6e1112d_0,"The synthenic regions between each pair of species were determined with MCScanX @@CITATION@@, as described elsewhere",method,method
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_3,"Neste contexto, @@CITATION@@ observaram uma relação entre baixa performance no TRSLG e atrofia do hipocampo esquerdo ao nível da região CA1, e Diamond et al. (2007) apontaram para a existência de uma relação entre o desempenho nesta prova e uma 86 Chapter I activação nos córtices temporal…",background,result
ac1e72a07ee2697de554c0c88f220be223e27ac5>ba28df3d7781b416adcfbec66029902dbf80d058_2,"It is clear that the nonperfused tissue volume (NPV) should be as high as possible (> 60%), as there is a close relationship between the NPV and outcomes.@@CITATION@@ If patients are stratified by percentage of NPV, there is a marked increase in patients requiring alternative treatment for their fibroids.",background,background
4afd8ca93482826a7114f22d45ec5234bc5d1462>c0f4e30ec6786b7d6507fd75721a708fdeb6b806_0,"iPS-RPE was derived as previously described.@@CITATION@@ Briefly, human iPS cells (IMR-90-1; WiCell Research Institute, Madison, WI) were cultured on matrigel-coated (Corning, Corning, NY) 6-well plates and maintained in mTeSR1 medium (Stem Cell Technologies, Vancouver, BC, Canada).",method,method
488cd83c73bd908957d28ae883631c73e0e4fcba>0897834fa3b19655354744539f54967b42b119f7_0,In @@CITATION@@ an integration of a minimal spanning tree (MST) based graph-theoretic technique and expectation maximization (EM) algorithm with rough set initialization is described for non-convex clustering.,background,method
9fde9046193ebc1763f392557c12aaaeecd7a8a1>e7cd26f0693ab3760cac19a755af1fdfd41a13ce_0,"Previous studies reported that the development of VZV infection was delayed to 1 year after HCT with 1 year of prophylaxis,(@@CITATION@@) and some investigators reported lower incidence rates of VZV infection after HCT with a prolonged duration of prophylaxis.",background,background
44da746bfb97abd2ee65b2ee780d91bbe7c9f1aa>899cdadf0bbacc83194a17837900321472c4a85d_0,"Finally, 82 articles @@CITATION@@ were selected in the meta-analysis, of which 9 articles [14,34,37,42,61,64,71,84,88] had two independent studies and were considered separately.",method,method
1cf1f90c1a60359c4ea35dbcfffd6e48b4488bf6>20ac38ad028d3ca8ec92ebcb845a9799ef55b7df_0,com recently on the need to manage floral food resources for wild bees @@CITATION@@ and use habitat characteristics to predict bee-mediated pollination services at large spatial scales [9 ].,background,background
68e0b14b5364ed0da72cf326c1d6f6567f4dfa0c>1ef54a81fae7a5ffce252542b5091020f32a22c9_0,Lung SNO depletion has been implicated in the pathogenesis of a number of different inflammatory lung diseases @@CITATION@@ and we recently demonstrated the acute depletion of lung SNOs in our LPS model of ALI (24); our present results provide further confirmation of this phenomenon.,result,result
fab59ca721287530177b0d85099562282a4ad014>f003272b18aa4cfdad5e5fb7fb37ea94c0548ce6_0,This load case has been used in several FE and remodelling studies with good results for the proximal region of the femur @@CITATION@@ but may accentuate the differences between the isotropic and orthotropic models.,background,method
b7eccbd32852d7aa342c820df745b5cd6cbc00c7>1efb6d4b033492ec257f9b1c600915a09a368613_5,"flavour schemes, in the context of Higgs production in association with bottom quarks @@CITATION@@, and Higgs and single-top associated production [32].",background,background
f69ed1f210e7ccd0c361796198d243b769b9635d>f489909dca2397956d9f23c6ec08576435959665_3,"In this way, in vitro studies have shown that the HCV-E2 associates with LDL and the resulting complex enhances binding of CD81 and LDLR ligands to cells [@@CITATION@@].",background,background
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background,method
e5c60fb421a14d14f8b54def923ef8116b21e367>13d5774a6af3126dd533fd0db7dce5e309787bf1_0,"In cases where clinically genotyped HLA haplotyping calls were not available, we used in silico HLA typing by HLAminer (version 1) @@CITATION@@ or by Athlates [25].",method,method
c9a63a4272af92612219617b75bcf0c6ab2bfdd7>cb101cdbe7aac08d64577ea4ec526d1663a9899d_11,"In our previous study (@@CITATION@@), 2 mM trolox completely prevented both ROS generation and apoptosis induced by arachidonic acid in AS-30D hepatoma cells.",background,background
