unique_id,citation_context,citation_class_label,predicted_classes
2b27fd7fd3df3b3548e3db9e968276bb1526b0ab>8d92f8682282163c7d0add6f4be7233231cb9e6d_0,"…cortex, which is involved in taste pleasantness (Grabenhorst and Rolls, 2008), was more activated with sucrose stimulation than with quinine stimulation, which suggests a higher activation in this brain region with pleasant vs. unpleasant stimulation (Small et al., 2003; @@CITATION@@).",background information,background information
3b676b4fb8b0af83f3949c73e4de4065e50a8654>eea5b344ad6fbb4854aa7a24a137d93054a69ba5_1,"Activation of 7- nAChRs by prolonged exposure to nicotine is known to alter gene transcription (Chang and Berg, 2001; Dajas-Bailador and Wonnacott, 2004), and signaling through 7-nAChRs on hippocampal neurons has been shown to activate the transcription factor CREB in a manner at least partly independent of @@CITATION@@ (Hu et al., 2002).",background information,method
c50d614b89e084ccf8aa5b7b37c96a5b24237471>None_0,"This type of extensive calcification within the lungs was first described by @@CITATION@@ Biressi and Casassa (1956), Finkbiner, Decker, and Cooper (1957), Greenberg (1957), and Chinachoti and Tangchai (1957).",background information,background information
e4c986a9d0f738c753c7c17ba0f14af78d4a1546>7d6df9714c776cc175bee3a973242266398592e0_1,"In the lateral pyloric (LP) neuron of the lobster, IA slows the initial rate of depolarization of PIR responses, creating a ‘‘ramp-like’’ trajecto@@CITATION@@995a).",background information,background information
c4b97668483bbb4ae35e1320c6fe3a3fde4b4c79>de1e995da4b38d3fa5094d537ced8667463ae512_0,"Although a large number of open clinical trials confirmed that glucocorticoids are effective in the treatment of sciatica [34–36], their efficiency is challenged by several prospective randomized double-blind experiments @@CITATION@@.",background information,background information
0ed4b4d6d1a0c49c4eb619aab36db559b620d99f>05270b68547a2cd5bda302779cfc5dda876ae538_0,"Similar to [15], we also applied four popular subspace learning methods including PCA, LDA, @@CITATION@@ and ONPP for appearance-based facial expression recognition with spatial misalignments.",method,background information
515ed59e5c11ee10b60e6752c318564c80f897b5>ee9aaed1de1ca447550254d1c473be311cdc334b_2,"DNA-based replicons (for DENV type 1) expressing secreted Gaussia luciferase (DGL2 and DGL2-mut) @@CITATION@@, were generously provided by Dr.",method,background information
1a6d1abfcb16bbd07806927bfa7b3fab7e2c4d5e>ed321b9818cddf14f656d21435858face60f2ab4_0,The nuclear-targeted cameleon calcium sensor (@@CITATION@@) was excitedwith the argon ion 458-nm laser and imaged using emission filters 476 to 486 nm for CFP and 529 to 540 nm for YFP.,method,background information
aa79271009d7a390c2b5d64511f6d528d43f5b8c>42a7ec717a5a8b16cd0b0bdb531a34f463c7bfa8_0,"Cobalamin is required for conversion of methylfolate to the active form tetrahydrofolate, which is required for DNA synthesis.@@CITATION@@ Therefore, severe hypocobalaminemia may result in decreased folate utilization.",background information,results comparison
dc65e25d4e6ee313c15f17ff0657628afc17da7d>5917e6f584ca2c937b305f12ca6cea1ba6015d82_2,Lactate is thought to instantaneously replenish neuronal energy needs by generating NADH (@@CITATION@@).,background information,background information
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_3,Secondary structure match score between the predicted secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by @@CITATION@@ [30].,method,method
69b3b6491493622cc292c05ea546906dd96c519b>89d3fa2f391af3d4b8df474a4b1b23c5ff065106_0,"In further examining the styles of fractionation present in natural systems, fractionations are often further subdivided into equilibrium [e.g. (Miller, 2002; @@CITATION@@)] and kinetic [e.g. (Kaplan, 1975)] isotope effects.",background information,results comparison
3ef664329fc92939ab5ed7bb7d740d5ba41a439d>a3412a1a5d44cebdaecf5115227f50ef77b04f8b_0,"Moreover, with the number of reported patients usually varying from less than 15 to about 50 [6, 8, 9, 11, 12, 14–17, 19–24], and only a few studies reporting about a hundred patients @@CITATION@@, there has been relatively little discussion of the prognostic factors for RPA [13–18].",background information,results comparison
099255a4e8f3784f07e5129992369b06c1317fa0>ff599c9a2ac46df95bd417864039cc96d32bbc99_1,A multiple alignment of the hypervariable region of 95 18S rRNA gene sequences comprising selected and analysed sequences including the 18S rRNA gene of Cardiosporidium cionae was done using MUSCLE @@CITATION@@.,method,results comparison
77c44480d6b1709b5e7902da77b92feca924713c>15a36574b22490e93fc27401fb8dc328c9c9eaa2_0,"GATA3 inhibits tumor formation in the breast, but promotes carcinogenesis in lymphoid precursor cells and lung cancer cells @@CITATION@@.",background information,results comparison
f48caf4767ff816c3c009f0f6323fb28dbdc0637>88ec4985e8e85ed967dd105d5d5caedbaa26287d_0,There is increasing mechanistic evidence providing biological plausibility that smoking increases the likelihood of TB infection @@CITATION@@.,background information,background information
56922e16a66eac8656e722291ade263c6a41d8f5>7f34a31a94e2bbd6531e024dfaf1c015dca66672_0,"Conventional TEM has shown the presence of these outer membrane derived vesicles, particularly for Pseudomonas aeruginosa (Beveridge and Graham, 1991; Beveridge, 1999), as well as for Vibrio cholerae and Neisseria meningitidis serogroup B, which have been used in the production of OMV-based vaccine development @@CITATION@@.",background information,background information
099b3e2faeb0e739ab888574dc1051df2a56f15b>c2cec2e4602cadfc8c595bfe581aa35dbef8a973_0,The inclination with respect to gravity of the IMU located on the wheelchair backrest was computed during the stationary phase (which lasted about five seconds) at the beginning of each trial using IMU data and following the pitch-roll-yaw rotation sequence @@CITATION@@.,method,method
0c99ee6d724355e13c2a1eb31ca4e66913a356ad>2e79b4a6066fe07d1641f94cd6e87e25da89883d_0,"Our study is among the first to evaluate both PIK3CA mutations and PTEN protein expression status in trastuzumab-treated patients, and it confirms the results of previous investigators that these two markers are involved in the development of resistance to trastuzumab @@CITATION@@3].",results comparison,results comparison
0a4619b65905995c9dc2b324f14b07236c46588b>2ec9f0a512ec3c1b168646a37c53918155a38428_15,"…et al. (1995) suggested that there is a strong relationship between the structure of zooplankton assemblages and the size of reservoirs, and other studies have suggested that a long retention time favors the development of microcrustaceans (Santos-Wisniewski & Rocha, 2007; @@CITATION@@).",background information,background information
f026df6cfdf6cc68c06f493740ca9905ed0dc5fe>013f0a53c68f63879e375fb50bc16f076b11a3cf_0,"Prisoners completed the Eysenck Personality Questionnaire (EPQ) (Eysenck & Eysenck, 1975), from which we obtained a neuroticism score, the Barratt Impulsivity Scale (BIS) (@@CITATION@@), and the BussDurkee Hostility Inventory (BDHI) (Buss & Durkee, 1957).",method,results comparison
00981bef644c8d2900520d5c12bf3075fbaecf8c>aa1c5852de0a41832850b3c44fbbbb56258c452a_0,"Data for this matched-cohort study come from 3 Canadian administrative databases: @@CITATION@@ one large Canadian city’s child protection agency (CPA), (2) the public health insurance agency, and (3) the Ministry of Health and Social Services.",method,background information
524ddb3e2edb0b1689d518e75ebe40369862e8ec>bd0dc48412f3f8a1beac69003daac357bb0e2505_3,"…Hunan Province, The College of Information Science and Engineering, Hunan University, Changsha 410082, People’s Republic of China Gly/Ser-rich region which involving in ATP binding are participated in the biosynthesis of isoprenes, amino acids as well as carbohydrate metabolism@@CITATION@@93).",background information,background information
e2462948c685ebdcfe56bc7d0d160ffb7a0e17dc>25373e779ab0a79a58d74cbf6111fcbd33e6e935_0,ERalpha is the predominant estrogen receptor in the VMH and is found in neurons throughout the rostrocaudal extent of this brain region @@CITATION@@.,background information,results comparison
61d0d94aa8c4ef071ace3ed59f21fd9a5a87edfe>8f20977e398e5d931bd5ae1af15c426a78ef1d58_0,"Our results agreed with those of others (@@CITATION@@; Kovacs et al., 2003; Elford et al., 2004; Hammarberg & Tinney, 2006) in respect of donating embryos to another couple, which was the least frequently chosen alternative.",results comparison,results comparison
87a4d768e520169fc702ba2b3b0e1108ebbf92a9>None_0,Our results are consistent with tt-farnesol concentrations required to inhibit the growth of other fungi @@CITATION@@.,results comparison,results comparison
a774f4d548560212a6ce131ba079a96366d8902e>89c9932e031360567870628399d62fd7721e1e86_8,"The proposed model and that of @@CITATION@@ slightly overpredict the flame surface area ratio for small filter sizes, and slightly underpredict it for large filter sizes.",results comparison,background information
6cbd291523ad870ca223d02dbdc08a3cacf2b517>077cf67ea0492247b46b81fb04842daa5b799b18_3,This result is in line with previous reports showing an incidence of RSE ranging from 24 to 40% of all SE cases @@CITATION@@.,results comparison,background information
a85d3028cbee32b5fb07a08d7832dd8a56f1c34c>e75e4a8483b0d1d237791267e49178acc418f48b_0,"Postoperatively, patients were assessed in the Post Anaesthesia Care Unit (PACU) within the hour for sedation levels (using @@CITATION@@ [12] of 1 = anxious, agitated or restless; 2 = cooperative, orientated, tranquil; 3 = responds to commands; 4 = asleep but brisk response to light glabellar tap or loud auditory stimulus; 5 = asleep, sluggish response to light glabellar tap or loud auditory stimulus; 6 = asleep, no response), pain intensity (on Visual Analogue Score, VAS 0–10), incidence of nausea and vomiting, need for rescue analgesia (IV fentanyl 25 μg boluses) and anti-emetics (IV metoclopramide 10 mg).",method,results comparison
916caeee909266f8ff319e4e4b07f3ffcd1e5a53>6768e42ab040bd81389a706d1aaa4a7165305ac3_0,"Longterm HSCs have also been shown to be CD150+CD48-, whereas other LKS progenitor populations are negative for CD150 @@CITATION@@.",background information,results comparison
f507de298a2a0c46991ffc315770d7d51f78f5d6>d32b485f990211a1d6e42438cf28847779102111_0,"Where this study reports “more added value” per tooth added for FDPs, other studies reported better oral-health-related quality of life and better masticatory efficiency after FDP treatment compared to RDP treatment @@CITATION@@.",results comparison,results comparison
5a88c70e2cdd7a330edaf99636194b77d9b2d45c>6ab5a0fc80c7f564f70591251afd410d7035c8f4_6,"Midfielders and external defenders have been reported as the most efficient players when connecting teammates (@@CITATION@@; Duch et al., 2010; Malta and Travassos, 2014; Peña and Touchette, 2012).",background information,method
b61169a91ce19f33dd4ac70ae5085f604f5f5fec>496698bef499052d17dc4fa82ba3dfe5be5e3647_0,"The identity of the relevant bands (HSP72, mtHSP60, and AIF) was confirmed in whole cell lysates exposed to 2% sodium dodecyl sulfate (SDS) as previously described @@CITATION@@.",method,background information
52329f446864211e0b58930bf4174f862abe84cc>None_0,Studies elsewhere have shown that goats with twins tend to yield significantly higher amounts of milk than goats with single kids (@@CITATION@@).,background information,background information
b5499bc577ad220efab501fdf27caca65a459cd7>e103d7163eff2ac1928295fdc40d209c3fd256c2_2,"In contrast, three previous studies that used the FNQ identified contrasting highly ranked needs related to the Emotional Support sub-scale, such as talking about feelings and feeling that there is hope [30], decreasing social isolation and making emotional support systems more accessible @@CITATION@@ and addressing family emotional issues (e.",results comparison,background information
e9f05bfe64168341ef92877de83b6d054ab6bfc5>16ec74d99263859efd3ee5d2010d40ff16133847_1,"B16 cells were treated with @@CITATION@@1 (0, 20, 100, 200, 400 or 1000 pM) or activin A (0, 0.04, 0.2, 1, 2, 4 nM) for 24 h. Gene expression of E-cadherin was quantified by quantitative real-time RT-PCR (b).",method,results comparison
d9a7f62b8e2e9732b377360476291363555e5363>48ee3c6d4f6c865b2f647f1337fc7f76fbf1f2cb_0,"Whilst lacking objective information to support what the clinician may be observing (@@CITATION@@), a bedside evaluation and management offers the clinician immediate feedback and allows the clinician to implement changes and modifications to the course of management as necessary (McCullough…",background information,method
7c75b079ad75afb5655b07d1ebbbcda25d457890>ef467ac2f73209bc6ba7d23cf5da2dac85132407_0,The coronal plane orientation of the muscle fascicles (average of the iliocostalis and longissimus) at each lumbar vertebral level were taken from @@CITATION@@) (Table 1).,method,background information
b25cdf3385bd298d222d02b84c94db1ac2710e95>c98db40b9cb9027e246c099e5ef39ea826ec7947_0,"The fi ndings of the present study agrees with Smith (1990a), @@CITATION@@ and Yi et al. (2005) who reported better body weight in broilers fed putrescine and L-glutamine.",results comparison,results comparison
4afd8ca93482826a7114f22d45ec5234bc5d1462>c0f4e30ec6786b7d6507fd75721a708fdeb6b806_0,"iPS-RPE was derived as previously described.@@CITATION@@ Briefly, human iPS cells (IMR-90-1; WiCell Research Institute, Madison, WI) were cultured on matrigel-coated (Corning, Corning, NY) 6-well plates and maintained in mTeSR1 medium (Stem Cell Technologies, Vancouver, BC, Canada).",method,background information
1990990bd9c44ba961d81c64db50cdd871001ef1>acda48612cfa4e42f4d990b416ad2e3049f0356f_0,"This is a key finding because G 5 protein is a required binding partner for RGS9-2 stability and, in the absence of G 5, RGS9-2 has a very short half-life (Chen et al., 2003; @@CITATION@@).",background information,background information
23836ecb8f0f95e2597180f08e6aa315526d6ada>9d5be818eee8a8af41baaacd545ea919d730923e_0,"PhosphoCheY interacts with the switch complex at the base of flagellar motors to augment CW rotation (Smith et al., 1988; Barak and Eisenbach, 1992; @@CITATION@@).",background information,method
f8162b8bead8366a8611fca9f1ee0c1fd973cc68>184e68cc4325f4f17bd690161b456d895f94cb05_0,"NiV C has been proposed previously to have interferon antagonist activity @@CITATION@@, although the other study showed the lack of an inhibitory effect of NiV C on IFN signaling in infected cells (63).",background information,background information
44da746bfb97abd2ee65b2ee780d91bbe7c9f1aa>899cdadf0bbacc83194a17837900321472c4a85d_0,"Finally, 82 articles @@CITATION@@ were selected in the meta-analysis, of which 9 articles [14,34,37,42,61,64,71,84,88] had two independent studies and were considered separately.",method,results comparison
1cf1f90c1a60359c4ea35dbcfffd6e48b4488bf6>20ac38ad028d3ca8ec92ebcb845a9799ef55b7df_0,com recently on the need to manage floral food resources for wild bees @@CITATION@@ and use habitat characteristics to predict bee-mediated pollination services at large spatial scales [9 ].,background information,results comparison
68e0b14b5364ed0da72cf326c1d6f6567f4dfa0c>1ef54a81fae7a5ffce252542b5091020f32a22c9_0,Lung SNO depletion has been implicated in the pathogenesis of a number of different inflammatory lung diseases @@CITATION@@ and we recently demonstrated the acute depletion of lung SNOs in our LPS model of ALI (24); our present results provide further confirmation of this phenomenon.,results comparison,results comparison
bc5e27bedb3e972e6c0c73defe3ecadad3386ab9>42acc0d17caae5db1e15f07d992733913ad60ac1_0,"For example, such homology has assisted in the identification and dissection of regulatory sequences for wnt genes, neurogenin, nestin and Ddx in the nervous system (Helms et al., 2000; @@CITATION@@; Rowitch et al., 1998; Zerucha et al., 2000).",background information,results comparison
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background information,results comparison
e5c60fb421a14d14f8b54def923ef8116b21e367>13d5774a6af3126dd533fd0db7dce5e309787bf1_0,"In cases where clinically genotyped HLA haplotyping calls were not available, we used in silico HLA typing by HLAminer (version 1) @@CITATION@@ or by Athlates [25].",method,method
c9a63a4272af92612219617b75bcf0c6ab2bfdd7>cb101cdbe7aac08d64577ea4ec526d1663a9899d_11,"In our previous study (@@CITATION@@), 2 mM trolox completely prevented both ROS generation and apoptosis induced by arachidonic acid in AS-30D hepatoma cells.",background information,results comparison
88e7e88dd06638d52cd99cb4cbd74f086b166c28>c256b0fbb0424477aa49cbc41efcbcb89c594e59_0,Impingement of the proximal femoral head-neck junction on the anterolateral acetabular rim results from abnormal morphology: primarily reduced femoral headneck offset or a maloriented acetabulum or both @@CITATION@@.,background information,results comparison
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,Secondary structure match score between the predicted  secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by@@CITATION@@P [30].,method,results comparison
032e9974cedb31f5c6e354626760e54e5ebf1e3c>2538e3eb24d26f31482c479d95d2e26c0e79b990_3,"3 Access to source code and limited GPU time prevent us from training and evaluating the embeddings from other NMT models such as that of Kalchbrenner and Blunsom (2013), @@CITATION@@ The underlying principles of encoding–decoding also apply to these models, and we expect the embeddings would exhibit similar properties to those analysed here.",method,results comparison
e2b6c8b3aaa3708358324da5196a3f726011ce68>062adc05afa92b611bfc4320c2e2f2ea938a7aa4_0,"Immediately after the meal ingestion, serial images showing the distribution of the ingested radioactivity over the anterior views of the abdomen were taken every 5 min for the first 30 min and thereafter every 10 min for 180 min, according to a protocol described by others @@CITATION@@.",method,results comparison
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,results comparison
5b9fc5466145f77b68359bfbd34b798cd8c4b461>74be22f661e0fb97b0d791ff467872ca22276d03_1,"Dispersal, namely the movement of organisms across spaces, is a fundamental process that can result in interactions between 2 connected communities @@CITATION@@.",background information,results comparison
fb0ae66d8969a70cbd266456f858f39459463dd5>2b07bc5d7ec4825fc09947d63e1c6ac02599e6e9_0,"…the second most stably expressed gene identified in our study, α-tub, has been shown to be stably expressed during development in Orobanche (Gonzalez-Verdejo et al. 2008), cucumber (Wan et al. 2010), sunflower (Fernandez et al. 2011), and aphid infestation of chrysanthemum @@CITATION@@1).",results comparison,method
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,"Inevitably, however, restricting the model class or perturbing training data to improve fairness may harm predictive accuracy (@@CITATION@@).",background information,results comparison
caa7370c4d04a4564f0a8a7d0bd809acf458cea2>77bd00c160d3b365200f3d221c70f7074db13f32_0,3.(@@CITATION@@) Line effects influenced the duodenal mRNA level for each of these genes (Supplemental Table S3).,background information,background information
5b462f27ce5486c10112ac37b30a8853cd99ca34>0d2e0441acca9d47e149ddc22e4ba6fc912ea3a3_0,"In a previous report, when the dose of celecoxib was increased up to 400 mg/kg in rats, the Cmax was reported to be 17.7 ¬µM@@CITATION@@99), which was comparable with our results.",results comparison,results comparison
3aee745e995d35932161902ae63659f513fc702b>824a17dddedb7a5d757d6f1c542d0bf9e4ed9171_0,"Central serotonin (5-HT) depletion induced by electrolytic lesions as well as 5,7- dihydroxytryptamine (5,7-DHT) lesions to the medial raphe nucleus attenuate LI (Asin et al. 1980; @@CITATION@@; Solomon et al. 1980).",method,background information
e47e9fe4c50eeb67b0d6e6e433c2724a75ae4c9c>913844315a1933c2d6930cba6d97197beea7d026_4,Other primers tested were previously developed for Symbiodinium ITS2 types B1 and B7 (@@CITATION@@; Pettay and LaJeunesse 2007; Andras et al. 2009).,method,background information
b973c738888166c52d32931362f8a50e7eae47b6>a06a5e49ecd12418dd5ac6330e32bfa851e0f2db_0,"These results contrast with previous studies, which have found superior learning from interleaved study (@@CITATION@@; Kornell & Bjork, 2008; Rohrer & Taylor, 2007; Taylor & Rohrer, 2010; Wahlheim et al., 2011).",results comparison,results comparison
6af9ab92996d9219e2dfa03a147446bc046a2424>a63ed876f239c13fad3ca1f02551f19722719bfd_0,"Although the requirement of membrane cholesterol for ligand binding to 5-HT1A receptors [23], and other G-protein-coupled receptors @@CITATION@@ has been demonstrated earlier, the present results constitute the first observation where the availability of free cholesterol rather than its mere physical presence in the membrane is essential for receptor function.",results comparison,method
b9345b9e0371dd33002660645da191c600276157>4a261ec504342b6cad5cf4599f81859297dc4a9b_1,"Mechanistically, the assembly appears to be initiated by the liberation of the QNS side chains from intra-molecular hydrogen bonding to form inter-molecular “hydrogen bonds/steric zippers” as previously proposed @@CITATION@@.",background information,background information
cb17d7a8e99612464a67dbde30e7703869ef6549>fd0e509cfdc0616e4d8cb960a017590a7fb1ed01_0,"It has also been found to map reliably onto the EQ-5D scale, a five-dimension health status indicator that is commonly used in generating the preference weightings needed to construct QALYs and other similar measures (Brazier and Roberts, 2004; Lawrence and Fleishman, 2004; @@CITATION@@).",background information,results comparison
fac2c1f5da0e8c9a5854c306af76a516de36b7d5>f63534f5bf8f59c809410b94a031ca4c99309d0b_2,"Leaf, petiole, stem, hypocotyls, zygotic embryo explants (@@CITATION@@; Babic et al., 1998; Domı́nguez et al., 2000; Tzfira et al., 1999; Kanrar et al., 2002; Hasunuma et al., 2004; Sigareva et al., 2004) are commonly used in the routine transformation for the production of transgenic…",background information,background information
11b256df0ba85730e56f9893ec4dc93416c794d1>59fc40f2841e98da4f2988f54b2f07b26c21c383_5,"In the @@CITATION@@, LPS is capable of stimulating in vitro and in vivo expression of a large number of cytokines [12, 26, 52], which can initiate a persistent activity in small primary aVerents that in turn evoke a cascade leading to a decreased response threshold, and results into a behaviorally deWned hyperalgesia [14, 26, 52].",background information,results comparison
5a6549aca74ad32652b95c35a4d3c892441752cc>866f6d88a3aca2d0b539fc3f8579771c6260c376_0,"araucana, as in other species in the region (9, 12), suggests the importance of this relationship in AndeanPatagonian ecosystems, and reinforces the idea that DSF seem to be more common in some particular locations with high altitude as alpine, subalpine, or cold and/or nutrient stressed ecosystems @@CITATION@@.",background information,results comparison
bf1ae4a6c3581abd1e53123d67c1f0b39d1adcb5>bbdf0fe2cdddfa342e88a739f0a8f206e2ffc7bd_0,The first two data layers were based on 30-year averages from Climate Forecast System Reanalysis (CFSR) data @@CITATION@@ at a 10 km resolution produced by a weather services company (ZedX inc.,method,results comparison
f38b01d29f5b5481a194e98ae4c47ef94602a726>078787584686f08cbafe69daff17baa0f34b8c78_0,"Screening approaches alone can help uncover undetected VRE colonisations and identify potential patient reservoirs early in order to prevent transmission of VRE within a bundle of infection control strategies, while the application of infection control measures as hand hygiene and contact precautions has more significant effect on terminating VRE transmissions @@CITATION@@.",background information,background information
d4992c555d8776f4421733da46c2f43e2259cb6f>a3c9f9fef02fd3b5cbadd85affab87f1da60ee3a_0,"Following recovery and 1 month of mood stability (defined by mean scores of < 7 and <  10 on the 17-item and 25-item versions of the@@CITATION@@e (Hamilton 1960; Thase et al. 1992), respectively, and mean score of <  7 on the BechRafaelsen Mania Scale (Bech et al. 1979, for a period of 4 weeks) patients enter in the preventative phase and are again randomized to either IPSRT or CM for maintenance treatment.",method,method
2a7cec082b0805a521da078b51ecd365f38b2726>8a950974c23e8295a741feb9ca27074352f0b394_1,Previous research from our laboratory demonstrated that 3 mg of exogenous melatonin attenuates the VSR in humans @@CITATION@@.,background information,background information
d9232979e4a117c46c970e066862189abbff47de>13b5912ffa84f29d6dc9f77d5b46937342ccb564_0,"It has been shown that the opalescence of dental materials is influenced by differences in the refractive indices between the filler particles and the resin matrix @@CITATION@@ which leads to light scattering within the material [47], while translucency thus correlates with similar refractive indices of the components of a certain RBC [48].",background information,results comparison
a697fb64245e8ab2ca706284ff90aeaaa4bd040c>4b516b4fb5ebb9579a52a4029e877a7121608644_0,"Contrary to the notion that the number of items in working memory is fixed on every trial, recent work has suggested that either fluctuations of attention (Adam, Mance, Fukuda, & Vogel, 2015) or in capacity itself @@CITATION@@ result in different numbers of items in memory from trial to trial.",background information,results comparison
