unique_id,citation_context,citation_class_label,predicted_classes
f5a8e7aca6bc5c40f960f181bbc91a4655af85ea>7e46b87bde7bbc01bccef88ce45b7dc3a761b173_1,"This suggestion is consistent with the current eye gaze literature, which indicates that human infants orient toward and increase their looking times at conspecific eyes that are directed toward them [@@CITATION@@].",results comparison,background information
c4b97668483bbb4ae35e1320c6fe3a3fde4b4c79>de1e995da4b38d3fa5094d537ced8667463ae512_0,"Although a large number of open clinical trials confirmed that glucocorticoids are effective in the treatment of sciatica [34–36], their efficiency is challenged by several prospective randomized double-blind experiments @@CITATION@@.",background information,background information
7a9bf55cf151a07a0ca8237e765ba0d1412c73ee>e232a3393e6366652d41b8619b6ffd7b240194e3_4,"In third-instar larvae, expression is seen in imaginal discs, including the eye imaginal disc, where sgl transcripts are primarily observed in the morphogenetic furrow (@@CITATION@@).",background information,method
6b02b2f78bb043ca5705df6d3651a149d6f7d3ed>1c91621232315fc8e3d58129a6bd4334983912b4_0,"For both analyses, we first employ a Monte Carlo sampling technique for modeling the data @@CITATION@@.",method,method
841fea1a25a97b57fa74be75656e833acf938759>50b29cb08f459aad0b60fb86205cdfff66202d85_12,We choose the @@CITATION@@ dataset to conduct ablation experiments and compare against the baseline methods since it has a wider coverage of hand poses as opposed to the other two.,method,background information
b7ad30cfa9f1e852269a58c24214094c39986cbb>8c5aa932fd61255d677030cbf2fed8fcccfc77e6_0,"It has also been reported that monensin is more toxic to humanmonocytes in peripheral blood (@@CITATION@@) or mouse T cells in spleen preparations (Nylander and Kalies, 1999) resulting in lower viability after in vitro stimulation.",background information,background information
aa79271009d7a390c2b5d64511f6d528d43f5b8c>42a7ec717a5a8b16cd0b0bdb531a34f463c7bfa8_0,"Cobalamin is required for conversion of methylfolate to the active form tetrahydrofolate, which is required for DNA synthesis.@@CITATION@@ Therefore, severe hypocobalaminemia may result in decreased folate utilization.",background information,background information
69b3b6491493622cc292c05ea546906dd96c519b>89d3fa2f391af3d4b8df474a4b1b23c5ff065106_0,"In further examining the styles of fractionation present in natural systems, fractionations are often further subdivided into equilibrium [e.g. (Miller, 2002; @@CITATION@@)] and kinetic [e.g. (Kaplan, 1975)] isotope effects.",background information,background information
18a7a2de54d998b524dc79e3b673f33d84fa257a>f319dfeca262df1919f211f0c1b5c99479cd4e5e_1,"This effect has been ascribed to relief from the inhibition of cell firing exerted by endogenous 5-HT at 5-HT1A receptors (Craven et al., 1994; @@CITATION@@; Corradetti et al., 1996; Fornal et al., 1996; Mundey et al., 1996), and the variability of responses likely results from different…",background information,background information
a5362071e0b77a518cbcd829019b91791cd75ab7>d99c11cf2503c97e492ff0133c0c201d6df7c55f_0,Intercept terms were excluded from these trivariate probit models to facilitate identification on latent scales (@@CITATION@@).,method,background information
3b904803f8837f99f60591dd5630f7940ea53eac>04e4fffe704e41a4f0288ec2d184a4807cdf33a4_0,"Indeed, obstructive sleep apnoea is commonly caused by failure to maintain the patency of the upper respiratory tract (Kahn et al., 1994; @@CITATION@@).",background information,background information
0c99ee6d724355e13c2a1eb31ca4e66913a356ad>2e79b4a6066fe07d1641f94cd6e87e25da89883d_0,"Our study is among the first to evaluate both PIK3CA mutations and PTEN protein expression status in trastuzumab-treated patients, and it confirms the results of previous investigators that these two markers are involved in the development of resistance to trastuzumab @@CITATION@@3].",results comparison,background information
0a4619b65905995c9dc2b324f14b07236c46588b>2ec9f0a512ec3c1b168646a37c53918155a38428_15,"…et al. (1995) suggested that there is a strong relationship between the structure of zooplankton assemblages and the size of reservoirs, and other studies have suggested that a long retention time favors the development of microcrustaceans (Santos-Wisniewski & Rocha, 2007; @@CITATION@@).",background information,background information
e880819d37a611b4a6f73d63598575f6d1fc9f3c>3d51a43c070ae69a74ecf437387de5726ecadcf8_0,"This is the first complete complexity classification of general-valued languages over non-Boolean domains, generalising previously obtained results in @@CITATION@@ as follows:",results comparison,background information
7b77165449f9373448e4f081b7ef05430be8adf1>e24ecc909a8250a39c3a5a785cd19a4d5ab859d5_1,"The informants also knew that climate change contributes to the atmospheric condition resulting in health problems in the community (Lineman et al., 2015; Schuldt & Roh, 2014; @@CITATION@@; Zheng et al., 2012), in the case of CAD.",background information,background information
f507de298a2a0c46991ffc315770d7d51f78f5d6>d32b485f990211a1d6e42438cf28847779102111_0,"Where this study reports “more added value” per tooth added for FDPs, other studies reported better oral-health-related quality of life and better masticatory efficiency after FDP treatment compared to RDP treatment @@CITATION@@.",results comparison,results comparison
38cfce51752cccba3ebbf36192c16bfd25f2c502>010cc5aed470251f5cb22eed10d4452b2fce4700_0,"In this way, Prop may be involved in multiple steps of steroidogenesis, since Prop decreased progesterone, testosterone and estradiol production in H295R cell (Taxvig et al., 2013), as well as, inhibiting the aromatase activity (Laville et al., 2006; Sanderson et al., 2002; @@CITATION@@).",background information,background information
e2e0e45d0dd5e60d00bfa32d7ebc75b394b660f5>5fb960612d807f6342e76bb6103ac98c77f6caa9_0,"…allopathic effects of root exudates due to its high capacity to absorb organic compounds, which could thus alleviate the negative effects of allelochemicals and differentiate between their effect and that of resource depletion by neighbours (Callaway and Aschehoug 2000; @@CITATION@@).",method,background information
7e69cee4d790df8fe9d17a6a7c1ac67017af7634>eb8034b601e403f73d20ee25aad11e8453037362_0,"A range of compounds with anti-stress mechanisms, with CRH receptor antagonists as the prototype, selectively suppress escalated alcohol intake that results from a history of dependence or genetic factors, but leave basal rates of alcohol self-administration unaffected (@@CITATION@@).",background information,background information
1a696a10d952c101df2b99eb22169124aa9afc97>84c9495dfca5f72b897fbacc00dc9c59cd5a9a0a_1,"Expression analysis of AtOGG1 during seed development and germination A previous study has indicated that AtOGG1 was found in various tissues including roots, stems, leaves, and especially flowers (@@CITATION@@).",background information,background information
e5d1d928717470d1a0b2df047ddefa090b76a405>f64bcf0a3309767d906459d5dd769ceec3f701e6_0,", 2007; Dirks, 1998; @@CITATION@@) which requires the presence of lethal intent.",background information,background information
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_3,"Neste contexto, @@CITATION@@ observaram uma relação entre baixa performance no TRSLG e atrofia do hipocampo esquerdo ao nível da região CA1, e Diamond et al. (2007) apontaram para a existência de uma relação entre o desempenho nesta prova e uma 86 Chapter I activação nos córtices temporal…",background information,background information
8f1bbc37e1a0bef7724ca39362f58394b671ce15>35987c41a9a9595633bcd6305439ca6ba0608b15_0,"Bonequality is a function of its structural and material properties that are influenced by bone turnover.(@@CITATION@@) Because the preservation of bone mass and structure in old adynamic animals did not rescue the decrease in bonemechanical properties in advanced age, we hypothesized that bone quality deterioration must be in part attributed to compositional changes in aged adynamic animals.",background information,background information
4afd8ca93482826a7114f22d45ec5234bc5d1462>c0f4e30ec6786b7d6507fd75721a708fdeb6b806_0,"iPS-RPE was derived as previously described.@@CITATION@@ Briefly, human iPS cells (IMR-90-1; WiCell Research Institute, Madison, WI) were cultured on matrigel-coated (Corning, Corning, NY) 6-well plates and maintained in mTeSR1 medium (Stem Cell Technologies, Vancouver, BC, Canada).",method,background information
23836ecb8f0f95e2597180f08e6aa315526d6ada>9d5be818eee8a8af41baaacd545ea919d730923e_0,"PhosphoCheY interacts with the switch complex at the base of flagellar motors to augment CW rotation (Smith et al., 1988; Barak and Eisenbach, 1992; @@CITATION@@).",background information,background information
488cd83c73bd908957d28ae883631c73e0e4fcba>0897834fa3b19655354744539f54967b42b119f7_0,In @@CITATION@@ an integration of a minimal spanning tree (MST) based graph-theoretic technique and expectation maximization (EM) algorithm with rough set initialization is described for non-convex clustering.,background information,method
44da746bfb97abd2ee65b2ee780d91bbe7c9f1aa>899cdadf0bbacc83194a17837900321472c4a85d_0,"Finally, 82 articles @@CITATION@@ were selected in the meta-analysis, of which 9 articles [14,34,37,42,61,64,71,84,88] had two independent studies and were considered separately.",method,method
bc5e27bedb3e972e6c0c73defe3ecadad3386ab9>42acc0d17caae5db1e15f07d992733913ad60ac1_0,"For example, such homology has assisted in the identification and dissection of regulatory sequences for wnt genes, neurogenin, nestin and Ddx in the nervous system (Helms et al., 2000; @@CITATION@@; Rowitch et al., 1998; Zerucha et al., 2000).",background information,background information
b7eccbd32852d7aa342c820df745b5cd6cbc00c7>1efb6d4b033492ec257f9b1c600915a09a368613_5,"flavour schemes, in the context of Higgs production in association with bottom quarks @@CITATION@@, and Higgs and single-top associated production [32].",background information,background information
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background information,background information
88f653547c64c76031b858b10483ba6f25dcac12>5917a992fd786b247773aecd4004e6c022987864_0,The authors of @@CITATION@@ also present an on-line approach to adapt the QoS of distributed real-time systems and use distances between states to define the optimal operational point.,method,method
dcb0c3f9f8a7317524ae314e29d1f7a54a14bdad>e4fd8f2adf10b9b7b44abffc1d5a4a31125749e3_0,Implementations The PRISM algorithm has already been implemented in the Weka software package @@CITATION@@ which is used in the experiments.,method,background information
032e9974cedb31f5c6e354626760e54e5ebf1e3c>2538e3eb24d26f31482c479d95d2e26c0e79b990_3,"3 Access to source code and limited GPU time prevent us from training and evaluating the embeddings from other NMT models such as that of Kalchbrenner and Blunsom (2013), @@CITATION@@ The underlying principles of encoding–decoding also apply to these models, and we expect the embeddings would exhibit similar properties to those analysed here.",method,background information
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,background information
5b9fc5466145f77b68359bfbd34b798cd8c4b461>74be22f661e0fb97b0d791ff467872ca22276d03_1,"Dispersal, namely the movement of organisms across spaces, is a fundamental process that can result in interactions between 2 connected communities @@CITATION@@.",background information,background information
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,"Inevitably, however, restricting the model class or perturbing training data to improve fairness may harm predictive accuracy (@@CITATION@@).",background information,background information
5f58f43238da74472c9f89298776b38fd9061a05>ab547be1e1d81d912371cf8fd3b78ac6c2feea3a_1,"These images are very similar with those obtained by previous researchers (@@CITATION@@; DomínguezManzano et al. 2012), who studied the biofilm architecture on the skin surface of Spanish-style processed Gordal and Manzanilla green olives.",method,background information
784b00bdfc49b0087ce54e66d699c34347b20666>4225dfa405d34e75b8f0fdd974b1fabc7acd3ed2_0,"@@CITATION@@ detected no significant difference in total IGF1 between lean and obese individuals, but showed a higher free IGF1 concentration in the obese group.",background information,results comparison
cb17d7a8e99612464a67dbde30e7703869ef6549>fd0e509cfdc0616e4d8cb960a017590a7fb1ed01_0,"It has also been found to map reliably onto the EQ-5D scale, a five-dimension health status indicator that is commonly used in generating the preference weightings needed to construct QALYs and other similar measures (Brazier and Roberts, 2004; Lawrence and Fleishman, 2004; @@CITATION@@).",background information,background information
fac2c1f5da0e8c9a5854c306af76a516de36b7d5>f63534f5bf8f59c809410b94a031ca4c99309d0b_2,"Leaf, petiole, stem, hypocotyls, zygotic embryo explants (@@CITATION@@; Babic et al., 1998; Domı́nguez et al., 2000; Tzfira et al., 1999; Kanrar et al., 2002; Hasunuma et al., 2004; Sigareva et al., 2004) are commonly used in the routine transformation for the production of transgenic…",background information,background information
a8631ba39f7b793821f3826561c75c8760c63ecc>8171e6651c80359e878f31d290825064a7430c9c_0,Some strategies have been proposed adjusting the decision tree induction to be more sensitive to imbalanced class distribution @@CITATION@@:,background information,background information
5a6549aca74ad32652b95c35a4d3c892441752cc>866f6d88a3aca2d0b539fc3f8579771c6260c376_0,"araucana, as in other species in the region (9, 12), suggests the importance of this relationship in AndeanPatagonian ecosystems, and reinforces the idea that DSF seem to be more common in some particular locations with high altitude as alpine, subalpine, or cold and/or nutrient stressed ecosystems @@CITATION@@.",background information,background information
2a7cec082b0805a521da078b51ecd365f38b2726>8a950974c23e8295a741feb9ca27074352f0b394_1,Previous research from our laboratory demonstrated that 3 mg of exogenous melatonin attenuates the VSR in humans @@CITATION@@.,background information,background information
2eaff6882515fab62a7de5d4f701630e8d2c7d0f>a0f64dcb30d645d88fda33a22ab687605c2505eb_0,The actions we have undertaken to design this new curated database have benefited from previous experience gained in the curation of data for experimental evaluation campaigns in the field of Information Retrieval @@CITATION@@.,method,background information
e859901bcf192e4e815497c6f2f49a8a622bfec6>27187209cc98884056c2e0e8e066d848ebab20d0_0,"Also, indirect immunofluorescence microscopy @@CITATION@@ confirmed that bullous pemphigoid antigen was located at the epidermal side of the suction blister [13] (results not shown).",method,background information
79dedf35ffd2300f695c7afe05b1177b31aa336f>4be240a1358160197f42344243ed161a221fc5f7_0,"Second, lack of sleep results in tiredness and less physical activity during the day, causing less energy expenditure than energy intake @@CITATION@@.",background information,background information
bcf66cf95f1c833fe95fa8bc051be14cb2cb4886>757acefc55079579c6bb6d6b08365ccd6bdba323_0,"This method has also been successfully applied to the insect nervous system (e.g., Truman et al., 1996; @@CITATION@@).",background information,method
3a2a2ede863906871d9b3c5243c26aed8555ff41>565d21b495978ca15b34ec220c38ca83375ab786_3,They also thank the authors in @@CITATION@@ for providing the compare codes.,background information,results comparison
a697fb64245e8ab2ca706284ff90aeaaa4bd040c>4b516b4fb5ebb9579a52a4029e877a7121608644_0,"Contrary to the notion that the number of items in working memory is fixed on every trial, recent work has suggested that either fluctuations of attention (Adam, Mance, Fukuda, & Vogel, 2015) or in capacity itself @@CITATION@@ result in different numbers of items in memory from trial to trial.",background information,background information
50802770034dc76742d9da11c2fc6357ecead8cf>56f12eba5ca59af1ccd829e68fae9c76da1ade95_0,"Building on previous analyses @@CITATION@@ in a small subset of the current study population, we examined the relationship between maternal serotype-specific neutralizing antibody titre and infants’ age at infection in individual mother-infant pairs, with the hypothesis that a higher PRNT50 titre in the mother may confer a longer period of protection in the infant.",method,background information
65a85c08ff8c60b626f752ba151c70e15c8794d9>4ea7fff47f6ff03240c14fe487aceffedd1fd460_3,"For the stepsize αt in SGD and TG, we adopt a variable stepsize scheme @@CITATION@@3; Nemirovski et al., 2009), choosing αt = (D/G) √ 2/t.",method,method
a4e6496a781465659b84f6d39299ef6587730622>dd3dd4e0b8f262f1466ef461804abcc336404456_3,"The Sociosexual Orientation Inventory (SOI) (@@CITATION@@) measures the degree to which an individual has an unrestricted sociosexual orientation (i.e., willingness of an individual to participate in casual sexual encounters, to have multiple sexual partners, and to have sex sooner in…",method,background information
3473e196dd5e9c1f0d984e8f0dd57453ed836ca5>3f3572aba6402adfe1731ffa3f469d6b002a457e_0,"Nevertheless, immunoglobulin light chains must exit cells in order to circulate freely: in this context, it is of great interest to consider the role of CD138 involved in exosome biogenesis, as these cargo containing vesicles seem to promote cancer development as well as other pathological conditions @@CITATION@@.",background information,background information
fed57e7027ac8e25df25a280011175796b5739cd>d94359daafbb34fdf0c94279787c2f717f9fb2ec_0,To stratify the patients into risk groups we have utilized the criteria of the International Neuroblastoma Risk Group (INRG) Classification System @@CITATION@@.,method,background information
c9b572824e9712479601129657c0a6920a3ac36c>cf0c154e875c89b802ed1982e16f80234801498a_0,"Functional redundacy between paralogs and non-paralogs has been established through the analysis of double mutants and trans-heterozygotes (Davis et al., 1995; Favier et al., 1996; Fromental-Ramain et al., 1996; @@CITATION@@).",background information,background information
1b3d52a75bc7c3163ff609f41cd8478f910cf0f8>51f69a977ede41bc5457a49e31111d14eedd7017_0,Clinical assessment of nutritional status was done within 48 hours of life on the basis of the superficial readily detectable signs of malnutrition in the newborn as described by Metcoff @@CITATION@@.,method,background information
d0a476b7ed9497667effff8e7d0caef00cddf00a>261f317e2d63bd6e9ff90d6feeaf1f79f5fa5454_0,"This cross-sectional study was conducted under the auspices of the International Nursing Network for HIV/AIDS Research (Holzemer, 2007; Kemppainen et al., 2013; @@CITATION@@; Webel et al., 2012).",method,background information
bea6cd53cdeaa78f46cc948acf0152ca1925a8f9>9de7e48d44d40476c3da66a7afcf9403d3e09882_2,"Moreover, Nelfinavir, a S2P inhibitor used in treating HIV patients, has been well tolerated in clinical trials41, indicating that inhibition of @@CITATION@@ and SREBP-1 is not likely to be problematic in patients.",background information,background information
de769ad8938d1727c0373d65f4ea184cb09fc6d9>56d143c5308d169f330274818cef0b711ad25932_0,"For antidepressants and mood-stabilizers, we converted each medication into low- or high-dose groupings (four levels), as previously performed @@CITATION@@.",method,method
c588c0be0bfb1ca6d0f2da349c996760e3d3f807>99a2af56e00fc21a96d9ef8a7aac2ed989a4b956_0,"For example, the fact that children perform better on these tasks with the first letter of their name than with other letters (e.g., @@CITATION@@; Treiman et al., 2006) may reflect, in part, children’s greater exposure to this letter at home.",background information,background information
9ac8b68da6ecfcaa4056e11c7d0d8548336945cf>07f0aff7a06a5433129003a5b30c7bd201489d93_0,"[12] A. @@CITATION@@ and B. Kappen, “Monte Carlo methods for tempo tracking and rhythm quantization,”J. Artifical Intelligence Research, vol. 18, no. 45-81, 2003.",method,method
6bd3adae63bec75551ef04b106f5cdfc4f7c9a97>31864e13a9b3473ebb07b4f991f0ae3363517244_1,"Moreover, the result obtained by using the HVD edge detector (Figures 5(b) to 13(b)) also exhibits a better visual quality than that of using the@@CITATION@@ operator (Figures 5(d) to 13(d)).",method,results comparison
85aad76cd5e14541a51b90030970d3317269a2c6>c1ae5cb7efdac75f6c422857b552b909445abd01_0,"We used an adaptive spectral subtraction algorithm, optimized for each subject to remove MR gradient noise [@@CITATION@@].",method,method
2c3a8a1f0d85003504cacaf9536fbab54e5beaa4>1059dc82cb1ad04489fce6e148943b569184fb81_1,"…to NMDA-mediated toxicity (Saroff et al., 2000), innervate the upper and lower limbs and form large cell columns that contribute to the cervical and lumbar enlargements of the spinal cord (@@CITATION@@), regions of spinal cord that in our results are linked to increased AMPA/KA receptors activity.",background information,background information
ca4db71367690c6f6a34b62146b5c917ffadc441>b7134309fc923d0395edb6c6c7d6695c82f053fc_2,"Although Geweke’s approach incorporates more realistic assumptions compared with @@CITATION@@, one shortcoming is its slow computation, which makes it unrealistic for large scale genetic studies [24], also tackled the problem of gene selection using the Bayesian variable selection framework.",method,background information
3af34c533c5202658bac247caa1ff4f0be5203bf>7c8faf9ca023fd34667fcdd3bac6ab9ccdebe90a_1,"Trivedi, Mehta, and Nanavaty (1966) reported a case of their own and reviewed the literature of the previous 15 cases, and since then further cases have been described by Bateson, Hayes, and Woo-Ming (1968), Gautam (1969), and @@CITATION@@ Apart from this last case, which occurred in an infant, the age of presentation has varied from 16 to 66 years.",background information,background information
be05774205d1664c8d498871a1849db6be726c09>de7eb66c7a0ef041743d01bde0d6716ad769a0d0_0,"…instability under these conditions, alkaline solutions of bilirubin must be prepared immediately before addition to the incubations (De Ewenson et al., 1966; @@CITATION@@), and one must be concerned about the potential precipitation of bilirubin after adjusting the pH to the neutral range.",background information,method
db3d0cb34e65eb227c5e058bc3b9b77dbb29f53c>efad53f327c8ec1a9a3196ded73b4d7e478380f5_1,"Expecting that, like HCV infection, hepacivirus infection in animals might persist @@CITATION@@, we developed two broadly reactive PCR assays targeting highly conserved sequence motifs in CHV 5= UTR and helicase to detect the genetically related hepacivirus genomic RNA in serum samples of horses and cows.",background information,background information
e5b2030ce01b006243fe8305dfe61d14a9d85f57>8caf52a8048e350df0c43a482b08b02f4e4c399b_1,"…host variation in interactions with Rickettsia is somewhat puzzling, as host and symbiont evolutionary interests are largely congruent; resistance may be due to cytonuclear genetic conflict, with the Rickettsia under selection to increase the fitness of only females (@@CITATION@@).",background information,background information
12ab449511b131a5e194f6783f1290af70fb0cc7>eafde3c9884bbd2074364ffb490436e8b7add820_1,"Few studies have systematically compared classifiers in fMRI experiments with static visual stimuli (@@CITATION@@; Misaki et al., 2010; Pereira and Botvinick, 2011; Yourganov et al., 2014) and literally only a couple of studies have applied within- or between-subject classification to fMRI data…",background information,background information
be3f1dab7b99f0f68dc8d33691bbe13a9db97d65>08badaad9669b69b16ce9437d0b2d52b5f33c8dd_0,"As a result, we use the method of pooled relevance judgments @@CITATION@@ together with human judgments.",method,method
01b514ecf50afd022e9cbfd948e0b9352ab8cd72>4e3a5a53715d20f587da65ed44a57a7b0ef78ca2_0,"In addition, acute application of VEGF can regulate synaptic transmission in the hippocampal CA1 region (@@CITATION@@; Kim et al., 2008).",background information,background information
