unique_id,citation_context,citation_class_label,predicted_classes
3d7251993f61009cd4df26e5bef6c4fb7ee7ac4b>f456ce411f0e83ad2e4c2cadb68918406b2bb355_1,"Removal of androgens by castration results in thymus enlargement, whereas androgen replacement accelerates CD4 CD8 thymocyte apoptosis (@@CITATION@@; Dulos and Bagchus, 2001).",background information,results comparison
16e5892c875cd6d839d6fd4fb7dc1c723f942146>8001c51ee47e01725f2476bb60c26d01c99cb116_0,"We adopted the dosage of tramadol (4 mg/kg IV) based on previous reports on pharmacokinetics of an IV injection of tramadol [11, 14], a clinical study @@CITATION@@ and our clinical investigations (data was not shown) in dogs.",method,background information
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_12,"1a), or individually via sharp electrode penetration within the ganglia @@CITATION@@.",background information,results comparison
d57b13be1565299f80deeb988fc1f3ae76d9f6a8>2254c587e7249acbb62b8c8f6b93b9568393132a_1,"Similar biphasic profiles have been observed previously with reporter replicon systems derived from mosquito-borne flaviviruses (Alvarez et al., 2005; Filomatori et al., 2006; Holden et al., 2006; @@CITATION@@).",background information,background information
55843daefe101a6344408cc57f32e0c6e42aee91>aeb70f01564a050aac24bf74c9d6a84820de905d_0,"In addition, pig cardiomyocytes have been shown to exhibit similar contraction rates and analogous action potential duration to humans (@@CITATION@@).",background information,background information
e2b2d980eca45afade166f1319e17816b6b77431>dfd16c90cae7741d0eb7642b968690b59d3e24dc_0,This pattern of response is consistent with previous results reported in the literature (@@CITATION@@; MacPhail et al. 2009; Padilla et al. 2011).,results comparison,background information
9966271229c9020e56082c6f98bcd3f6f07c8f07>7eff550d7d9df8f7f8533886070727544dd8a458_0,"…measured immediately after each walking task. fNIRS measurement The details of the fNIRS system (OMM-2001; Shimadzu, Kyoto, Japan), which used continuous-wave laser diodes with three wavelengths of near-infrared light (780, 805, and 830 nm), are described elsewhere @@CITATION@@3).",method,method
69116757e90b4cac5af3793c7e29e93cfd7eac55>68705f4785910ee33f7dca77b0ab256406826f98_1,"…and valid across a number of studies (Evins and Theofrastous 1997), displays good sensitivity and specificity (Eberhard-Gran et al. 2001; Evins and Theofrastous 1997), is sensitive to changes over time (Cox et al. 1987) and is acceptable to administer over the phone (@@CITATION@@).",method,background information
606afa5f79ddb24006150312aa6abebf1e9cf895>316aad16218b678d51cee21ab7ccd8c43225c372_0,The frequency of this behavior is of concern because of its potential association with impaired metabolic control and diabetes-related medical complications @@CITATION@@.,background information,background information
891373b6cdc72bb512bbb9c257009f4a8e9ab31f>e778198bbc17f6daa796eb7ec35a8e146b7cc74c_1,Following evidence that the predictive power of SRH for subsequent morbidity and mortality risk may vary as a function of socioeconomic status @@CITATION@@ we used a measure of financial strain as a control variable because it represents a major aspect of socioeconomic status.,method,background information
e33369fb8b7ff4620876958418f2a4e09a72c59d>4a050c911c163f2d3c03372abb6312156b701551_2,"In @@CITATION@@, a list of trajectories, ordered in terms of risk, enables the surgeon to select the most suitable trajectory during the intervention.",background information,results comparison
ed097a708b9fea355ce7ff8249e9a120ba55795a>689826f096e33d8ad004ff7602c5ad414082f403_0,"Methods such as SBDS @@CITATION@@ avoid this problem but adding constraints to a model does not, so measuring the search effort to find a solution would not be a meaningful way of evaluating the new encoding.",method,background information
3fa960ca4f2ba74ba1e708118dd4834d88c73ae2>7ce462fc78720202440da1c1c35fe446bca0ebdb_0,"@@CITATION@@ support this idea: only patients with DGF requiring more than one-time dialysis had an increased risk for death, lower renal function and higher incidence of acute rejections during the first perioperative year.",background information,results comparison
5c85a2ad684097479a7e475bca18f2520fdfa616>f12302d7ea77eb86b8e0239d47b64f7b31edf688_0,"For mtDNA sequences, the number of haplotypes, gene diversity (Nei 1973), nucleotide diversity (@@CITATION@@), the number of segregating sites (S), and Tajima’s test of selective neutrality (Tajima 1989) were calculated for each collection location and across all samples in the program Arlequin 3.1…",method,results comparison
8db8d20d36d0b9ec7d29f745425fc971ec634e78>c2740dbb25bf48a758165fdbc6670ce687fb9159_1,"…d (subject to g > 0) gives the analytic solution ĝ = max { 1 d 1 c (β̂ML − ν) >(X>WX)(β̂ML − ν)− 1, 0 } ≈ max{zobs/d− 1, 0}, (5) here zobs denotes the observed deviance (relative to the null model with β = 0), obtained from fitting a standard GLM to t@@CITATION@@Copas, 1983, 1997).",method,results comparison
f5a8e7aca6bc5c40f960f181bbc91a4655af85ea>7e46b87bde7bbc01bccef88ce45b7dc3a761b173_1,"This suggestion is consistent with the current eye gaze literature, which indicates that human infants orient toward and increase their looking times at conspecific eyes that are directed toward them [@@CITATION@@].",results comparison,results comparison
4b2c003b7eb683476f96b2e653676c6cfcb8da28>272216c1f097706721096669d85b2843c23fa77d_0,Most of the training parameters were fixed for all experiments: @@CITATION@@ [17] was used for optimisation with a learning rate of 10‚àí4 and asynchronous updates on 16 threads using the Hogwild! algorithm [23]; the initial halting unit bias mentioned in Equation (5) was 1; and the term from Equation (7) was 0.01.,method,background information
c50d614b89e084ccf8aa5b7b37c96a5b24237471>None_0,"This type of extensive calcification within the lungs was first described by @@CITATION@@ Biressi and Casassa (1956), Finkbiner, Decker, and Cooper (1957), Greenberg (1957), and Chinachoti and Tangchai (1957).",background information,background information
e4c986a9d0f738c753c7c17ba0f14af78d4a1546>7d6df9714c776cc175bee3a973242266398592e0_1,"In the lateral pyloric (LP) neuron of the lobster, IA slows the initial rate of depolarization of PIR responses, creating a ‘‘ramp-like’’ trajecto@@CITATION@@995a).",background information,method
c4b97668483bbb4ae35e1320c6fe3a3fde4b4c79>de1e995da4b38d3fa5094d537ced8667463ae512_0,"Although a large number of open clinical trials confirmed that glucocorticoids are effective in the treatment of sciatica [34–36], their efficiency is challenged by several prospective randomized double-blind experiments @@CITATION@@.",background information,background information
7a9bf55cf151a07a0ca8237e765ba0d1412c73ee>e232a3393e6366652d41b8619b6ffd7b240194e3_4,"In third-instar larvae, expression is seen in imaginal discs, including the eye imaginal disc, where sgl transcripts are primarily observed in the morphogenetic furrow (@@CITATION@@).",background information,results comparison
1db769fa5e0618fe96e65c032666a72b7eef29f3>87aae8e283b9e8b69417bdcd5f5af7732b1b9a28_17,"In diabetes mellitus, the choice of drugs or dosages is influenced by @@CITATION@@[57] Finally, we searched for articles about 8) other chronic diseases in which reduced muscle mass (mainly due to immobility and malnutrition) can be present, which may render the MDRD formula less valid.",method,background information
50f1c3e5a5d82fa99365f00497cd9167896dd091>10847bb1f6e63f5cef6116ed2a0fb7d3b0a7881b_1,Primers targeting RNase P/MRP 30 kDa subunit gene (RPP30; Gene ID: 10556; OMIM: 606115) were used for normalization (Appendix 1) @@CITATION@@.,method,background information
6b02b2f78bb043ca5705df6d3651a149d6f7d3ed>1c91621232315fc8e3d58129a6bd4334983912b4_0,"For both analyses, we first employ a Monte Carlo sampling technique for modeling the data @@CITATION@@.",method,results comparison
841fea1a25a97b57fa74be75656e833acf938759>50b29cb08f459aad0b60fb86205cdfff66202d85_12,We choose the @@CITATION@@ dataset to conduct ablation experiments and compare against the baseline methods since it has a wider coverage of hand poses as opposed to the other two.,method,results comparison
515ed59e5c11ee10b60e6752c318564c80f897b5>ee9aaed1de1ca447550254d1c473be311cdc334b_2,"DNA-based replicons (for DENV type 1) expressing secreted Gaussia luciferase (DGL2 and DGL2-mut) @@CITATION@@, were generously provided by Dr.",method,background information
aa79271009d7a390c2b5d64511f6d528d43f5b8c>42a7ec717a5a8b16cd0b0bdb531a34f463c7bfa8_0,"Cobalamin is required for conversion of methylfolate to the active form tetrahydrofolate, which is required for DNA synthesis.@@CITATION@@ Therefore, severe hypocobalaminemia may result in decreased folate utilization.",background information,background information
dc65e25d4e6ee313c15f17ff0657628afc17da7d>5917e6f584ca2c937b305f12ca6cea1ba6015d82_2,Lactate is thought to instantaneously replenish neuronal energy needs by generating NADH (@@CITATION@@).,background information,results comparison
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_3,Secondary structure match score between the predicted secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by @@CITATION@@ [30].,method,results comparison
18a7a2de54d998b524dc79e3b673f33d84fa257a>f319dfeca262df1919f211f0c1b5c99479cd4e5e_1,"This effect has been ascribed to relief from the inhibition of cell firing exerted by endogenous 5-HT at 5-HT1A receptors (Craven et al., 1994; @@CITATION@@; Corradetti et al., 1996; Fornal et al., 1996; Mundey et al., 1996), and the variability of responses likely results from different…",background information,results comparison
0d5a296dad457e9e554ee07d3f289d639d231367>6401610ed348fe2e3413623577fa90eb1cea6fbf_0,"There have been several studies reporting the association between low or high dose of statin and acute pancreatitis.@@CITATION@@ However, a larger scale meta-analysis reported a contradictory result.",background information,background information
b72a340cf0e8daebd885f4869fb40ed087301c86>424561d8585ff8ebce7d5d07de8dbf7aae5e7270_0,"Competitors We compared the proposed SLST model with five state-of-the-art alternative detection approaches: (1) Faster R-CNN @@CITATION@@: A competitive region proposal driven object detection model which is characterised by jointly learning region proposal generation and object classification in a single deep model In our scalable webly learning context, the Faster R-CNN is optimised with synthetic training data generated by the SCL [32] method, exactly the same as our SLST model.",method,results comparison
18455b1232a197eb9442b7ad76d764eb43142cde>58bef8edd76693310ffdaf7cc930a676b1e00392_0,"In head and neck cancers, expression of the S100A3 gene is upregulated in comparison to normal mucosa @@CITATION@@.",background information,background information
a5362071e0b77a518cbcd829019b91791cd75ab7>d99c11cf2503c97e492ff0133c0c201d6df7c55f_0,Intercept terms were excluded from these trivariate probit models to facilitate identification on latent scales (@@CITATION@@).,method,background information
40f5e8623a1d4f8975942aed336db381ce9b2752>3b23a95d1f6e8374e142d0d016cc2b3456b03c9f_0,"Up to date, the high GC content @@CITATION@@ and modified M13-based universal primers with suggestion of high cycle number (Culley et al.",background information,results comparison
3b904803f8837f99f60591dd5630f7940ea53eac>04e4fffe704e41a4f0288ec2d184a4807cdf33a4_0,"Indeed, obstructive sleep apnoea is commonly caused by failure to maintain the patency of the upper respiratory tract (Kahn et al., 1994; @@CITATION@@).",background information,background information
f48caf4767ff816c3c009f0f6323fb28dbdc0637>88ec4985e8e85ed967dd105d5d5caedbaa26287d_0,There is increasing mechanistic evidence providing biological plausibility that smoking increases the likelihood of TB infection @@CITATION@@.,background information,background information
a50bbb785ab092622c59e859d6e73201e860a69a>266743f402c527d5c57258c47cb41f16481e924c_0,Secondary 57 (31) 99 (41) 91 (37) 97 (39) 66 (37) 84 (34) 83 (34) 78 (38) 86 @@CITATION@@,background information,results comparison
84ebe271c8ed07f675a4a5fd06304729bb8368d3>8e973348aed6a181c6faee7d06b9d4329303d584_1,More sensitive that IgM ELISA - Small sample volume required and rapid completion rate - Requires specialized equipment and correct antibody pair @@CITATION@@ (Continued) Frontiers in Microbiology | www.frontiersin.org 7 January 2018 | Volume 8 | Article 2677 TABLE 1 | Continued S.,background information,background information
cfda6f1a7d6992d3451e5783ea11012786bffc3b>9a9d521e3736d7ec02da44e9df7768cbd8d02e15_0,"The plasma levels of FFA and total cholesterol were determined using their respective enzymatic kits (Cayman, Ann Arbor, MI, USA and Biovision, Mountain View, CA, USA) @@CITATION@@.",method,background information
e26309d3c9c6d5324b3a7b2f4d2d444daa7c598a>192a5af24f95a45c550c0ccabd4e468a5638b37e_0,"%) from Dianthus caryophyllus(@@CITATION@@), and a leucoanthocyanidin dioxygenase fromPerilla frutescens (29%, GenBank accession number AB003779).",method,background information
d027944b763cf6b75a4a22f0e6234b6bb8d705b7>a05abcbf3ae4ca37dde0e44cf7c4adc76b5f4920_2,"Variability in pain sensitivity over time and between subjects is typical following human SCI (Cruz-Almeida et al. 2012; @@CITATION@@; Siddall et al. 1999; Vierck et al. 2000; White and Sweet 1969), and escape from nociceptive thermal stimulation was decreased following spinal hemisection…",background information,results comparison
32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38_1,"…Rosenhall, 1971; Hirokawa, 1978; Tanaka and Smith, 1978; Firbas and Mtiller, 1983; Tilney and Saunders, 1983; Chandler, 1984; &ring et al., 1985; @@CITATION@@; Counter Correspondence to: Geoffrey A. Manley, Institut ftir Zoologie der Technischen Universit&t Miinchen, Lichtenbergstrasse 4,…",background information,background information
0c99ee6d724355e13c2a1eb31ca4e66913a356ad>2e79b4a6066fe07d1641f94cd6e87e25da89883d_0,"Our study is among the first to evaluate both PIK3CA mutations and PTEN protein expression status in trastuzumab-treated patients, and it confirms the results of previous investigators that these two markers are involved in the development of resistance to trastuzumab @@CITATION@@3].",results comparison,results comparison
0a4619b65905995c9dc2b324f14b07236c46588b>2ec9f0a512ec3c1b168646a37c53918155a38428_15,"…et al. (1995) suggested that there is a strong relationship between the structure of zooplankton assemblages and the size of reservoirs, and other studies have suggested that a long retention time favors the development of microcrustaceans (Santos-Wisniewski & Rocha, 2007; @@CITATION@@).",background information,background information
00981bef644c8d2900520d5c12bf3075fbaecf8c>aa1c5852de0a41832850b3c44fbbbb56258c452a_0,"Data for this matched-cohort study come from 3 Canadian administrative databases: @@CITATION@@ one large Canadian city’s child protection agency (CPA), (2) the public health insurance agency, and (3) the Ministry of Health and Social Services.",method,background information
18668d316861acd5cec01fe2308938556419bdbe>6d9ba61516c97095982dad8907080a665eaa6c2d_0,…increased risk of BC associated with DM Talamini et al. (1997) CC 2769 2588 Non-specific Increased risk of BC in postmenopausal women with DM @@CITATION@@ CC 227 300 Non-specific No significant increase in risk of BC in males with DM Troisi et al. (1998) CC 1239 1166 Gestational No…,background information,background information
524ddb3e2edb0b1689d518e75ebe40369862e8ec>bd0dc48412f3f8a1beac69003daac357bb0e2505_3,"…Hunan Province, The College of Information Science and Engineering, Hunan University, Changsha 410082, People’s Republic of China Gly/Ser-rich region which involving in ATP binding are participated in the biosynthesis of isoprenes, amino acids as well as carbohydrate metabolism@@CITATION@@93).",background information,background information
946fe11c05f0a3f46593d0c6ad02e6e630e86a7c>4e244d95027403be54e2248eca310b3a57e43c14_1,The default synthetic voice that we used featured a well established corpus-based prosodic model [11] and the Mbrola synthesizer [12] with the Greek diphone database gr2 @@CITATION@@.,method,background information
e11f6bca24cde94fed473dc3bba93151f9c53d3e>914e874e2b86180987f362622373f10f0645c5de_0,"Atrial myocytes were isolated by enzymatic dissociation and mechanical disaggregation, as described in detail previously @@CITATION@@.",method,background information
b6c83898d88378ce0fddedba00f72ded67e946f4>0bf7cde487dad25a8008a0c8629e5ca371df3c3c_13,"In the present study we could confirm that r>0.68 could be calculated for CKM and @@CITATION@@ in relation to MFI10 d, while MFI48 h showed less significant results (r≈0.45, in both cases).",results comparison,background information
e880819d37a611b4a6f73d63598575f6d1fc9f3c>3d51a43c070ae69a74ecf437387de5726ecadcf8_0,"This is the first complete complexity classification of general-valued languages over non-Boolean domains, generalising previously obtained results in @@CITATION@@ as follows:",results comparison,results comparison
891c0dfd7b2992deb7f30aae9f030a4b85b396a2>e718bc0b31928e31c792505c6cf077ae0f9d1e44_0,These substances are not representative of the data used in setting the values for the Cramer classes @@CITATION@@.,background information,results comparison
61d0d94aa8c4ef071ace3ed59f21fd9a5a87edfe>8f20977e398e5d931bd5ae1af15c426a78ef1d58_0,"Our results agreed with those of others (@@CITATION@@; Kovacs et al., 2003; Elford et al., 2004; Hammarberg & Tinney, 2006) in respect of donating embryos to another couple, which was the least frequently chosen alternative.",results comparison,results comparison
a774f4d548560212a6ce131ba079a96366d8902e>89c9932e031360567870628399d62fd7721e1e86_8,"The proposed model and that of @@CITATION@@ slightly overpredict the flame surface area ratio for small filter sizes, and slightly underpredict it for large filter sizes.",results comparison,results comparison
6cbd291523ad870ca223d02dbdc08a3cacf2b517>077cf67ea0492247b46b81fb04842daa5b799b18_3,This result is in line with previous reports showing an incidence of RSE ranging from 24 to 40% of all SE cases @@CITATION@@.,results comparison,background information
a85d3028cbee32b5fb07a08d7832dd8a56f1c34c>e75e4a8483b0d1d237791267e49178acc418f48b_0,"Postoperatively, patients were assessed in the Post Anaesthesia Care Unit (PACU) within the hour for sedation levels (using @@CITATION@@ [12] of 1 = anxious, agitated or restless; 2 = cooperative, orientated, tranquil; 3 = responds to commands; 4 = asleep but brisk response to light glabellar tap or loud auditory stimulus; 5 = asleep, sluggish response to light glabellar tap or loud auditory stimulus; 6 = asleep, no response), pain intensity (on Visual Analogue Score, VAS 0–10), incidence of nausea and vomiting, need for rescue analgesia (IV fentanyl 25 μg boluses) and anti-emetics (IV metoclopramide 10 mg).",method,results comparison
9c893865c0ffb02d857049b16beeef36666bd5c2>a50aab46252252e4fb8743d69f0ac109bbb6481d_0,"Biochemical profiling was performed using multiple platform (UHPLC and GC) mass spectrometry technology, as described @@CITATION@@.",method,background information
f507de298a2a0c46991ffc315770d7d51f78f5d6>d32b485f990211a1d6e42438cf28847779102111_0,"Where this study reports “more added value” per tooth added for FDPs, other studies reported better oral-health-related quality of life and better masticatory efficiency after FDP treatment compared to RDP treatment @@CITATION@@.",results comparison,results comparison
de05594b78eadc33d410c29ed4f998ff75117098>873f2bc3ea78c28d5bdc6d7b568f6bc6b00b6e44_1,"Below roughly 5% in density, most of the final configurations are made of disconnected clusters and no gel is observed, in agreement with previous observations from simulations in 1CM systems @@CITATION@@.",results comparison,background information
b61169a91ce19f33dd4ac70ae5085f604f5f5fec>496698bef499052d17dc4fa82ba3dfe5be5e3647_0,"The identity of the relevant bands (HSP72, mtHSP60, and AIF) was confirmed in whole cell lysates exposed to 2% sodium dodecyl sulfate (SDS) as previously described @@CITATION@@.",method,method
52329f446864211e0b58930bf4174f862abe84cc>None_0,Studies elsewhere have shown that goats with twins tend to yield significantly higher amounts of milk than goats with single kids (@@CITATION@@).,background information,background information
fc22e7b51c7d5773677d37985712643f2102af45>8f12640216bac348eba7ca4b45c45938f1f5d206_0,"This is in conformity with the earlier findings on the effect of the Se]Hg mixture on the cultured nervous tissue, where Se at high concentrations was additive to the toxicity of methyl mercuric Ž .chloride @@CITATION@@ .",results comparison,background information
c03e1c117dac851f5837dbd9b00f3a4574f012bb>6bbd97e599b1839794a70d6e2b714adb3605a521_0,"Nonetheless, this result compared very favourably with previous predictive studies based on the TPB among children @@CITATION@@8] and give new insight on key beliefs associated with high intention to be physically active.",results comparison,results comparison
67af7acba05ca7b41cdc1d6f2852a478a18c80e0>93a885d639dc60ca84454a29cb31671a1d9303ef_0,The expression of this adhesion molecule extends from the suprabasal layer to the last viable layers of the epidermis @@CITATION@@.,background information,background information
e5d1d928717470d1a0b2df047ddefa090b76a405>f64bcf0a3309767d906459d5dd769ceec3f701e6_0,", 2007; Dirks, 1998; @@CITATION@@) which requires the presence of lethal intent.",background information,background information
b25cdf3385bd298d222d02b84c94db1ac2710e95>c98db40b9cb9027e246c099e5ef39ea826ec7947_0,"The fi ndings of the present study agrees with Smith (1990a), @@CITATION@@ and Yi et al. (2005) who reported better body weight in broilers fed putrescine and L-glutamine.",results comparison,background information
a95e7c98730e890040317591c1d8bbf58345cca7>22a120317dcf00ab93104cef0790e9cecdc3c45b_0,"Several studies observed a prognostic value of surgeon’s experience in breast cancer survival @@CITATION@@, while others found no effect [27].",background information,background information
f18468da62b4b84d392237c9ec8414bc9dbf8bef>93a83472e1389fac3c6d794837308002f6e1112d_0,"The synthenic regions between each pair of species were determined with MCScanX @@CITATION@@, as described elsewhere",method,background information
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_3,"Neste contexto, @@CITATION@@ observaram uma relação entre baixa performance no TRSLG e atrofia do hipocampo esquerdo ao nível da região CA1, e Diamond et al. (2007) apontaram para a existência de uma relação entre o desempenho nesta prova e uma 86 Chapter I activação nos córtices temporal…",background information,results comparison
48d24a4c63f06b306636115311fa35061198ec83>3de03b9725894afb73d6d59a5e9f060ed4003dc7_3,", the result of a linear sum of the two UAW dilating muscles) or any other additional factors that may have affected the physiological outcome of stimulation: path of airflow, direction of tongue movement with respect to stimulation and even species @@CITATION@@.",background information,results comparison
054671094812ca77af34631db711a585732e3358>87c486cb6cbccf27885e745751c0d18b837d6887_0,"The frequency response of activity oscillations and the phase shift (Figure S4A) are characteristic of a first-order-type lowpass behavior, which enables faithful transmission of lowfrequency signals and rejection of high-frequency noise in engineered and biological systems @@CITATION@@.",background information,results comparison
f8162b8bead8366a8611fca9f1ee0c1fd973cc68>184e68cc4325f4f17bd690161b456d895f94cb05_0,"NiV C has been proposed previously to have interferon antagonist activity @@CITATION@@, although the other study showed the lack of an inhibitory effect of NiV C on IFN signaling in infected cells (63).",background information,background information
44da746bfb97abd2ee65b2ee780d91bbe7c9f1aa>899cdadf0bbacc83194a17837900321472c4a85d_0,"Finally, 82 articles @@CITATION@@ were selected in the meta-analysis, of which 9 articles [14,34,37,42,61,64,71,84,88] had two independent studies and were considered separately.",method,method
2827092a537f0f9bd91505569c95a9280dfeffa5>5d62b0f89d694e6c7fd7e9b9e1e763b59b189f82_2,This was supporte d by the ® nding that inhibition of NOS inhibite d this NANC inhibition @@CITATION@@ .,background information,results comparison
fab59ca721287530177b0d85099562282a4ad014>f003272b18aa4cfdad5e5fb7fb37ea94c0548ce6_0,This load case has been used in several FE and remodelling studies with good results for the proximal region of the femur @@CITATION@@ but may accentuate the differences between the isotropic and orthotropic models.,background information,background information
f69ed1f210e7ccd0c361796198d243b769b9635d>f489909dca2397956d9f23c6ec08576435959665_3,"In this way, in vitro studies have shown that the HCV-E2 associates with LDL and the resulting complex enhances binding of CD81 and LDLR ligands to cells [@@CITATION@@].",background information,results comparison
ad5d0c0d9865a6def2d483a28c822c33f905b180>3f4bfd3ec3898a8220cbaa06b34e41d3e2c7a524_4,"…of FA in adipose tissue re¯ects habitual dietary intake because of its relatively long half-life, the composition of FA in serum or plasma has also been demonstrated to be a biomarker of marine origin n-3 PUFA (Ma et al, 1995; Leaf et al, 1995; Han et al, 1995;@@CITATION@@9).",background information,background information
e5c60fb421a14d14f8b54def923ef8116b21e367>13d5774a6af3126dd533fd0db7dce5e309787bf1_0,"In cases where clinically genotyped HLA haplotyping calls were not available, we used in silico HLA typing by HLAminer (version 1) @@CITATION@@ or by Athlates [25].",method,background information
0f81c0544c01a511ac433381eea3f58ff73b7e48>b38ca068d10947b8736976b34c79a2a9e4091e38_0,"A series of pictures is analyzed by a finite element based DIC algorithm @@CITATION@@ during crack opening, and subsequent propagation steps.",background information,results comparison
842e6e9daec8a1b850c51136eae14250a1a6a1e4>37a7a0795d2f5a4204572e880f2bec87d4de76c0_0,dogma holds that perineal approaches should be reserved only for infirm patients due to a perceived higher rate of recurrent prolapse relative to transabdominal procedures.@@CITATION@@,background information,background information
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,Secondary structure match score between the predicted  secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by@@CITATION@@P [30].,method,results comparison
032e9974cedb31f5c6e354626760e54e5ebf1e3c>2538e3eb24d26f31482c479d95d2e26c0e79b990_3,"3 Access to source code and limited GPU time prevent us from training and evaluating the embeddings from other NMT models such as that of Kalchbrenner and Blunsom (2013), @@CITATION@@ The underlying principles of encoding–decoding also apply to these models, and we expect the embeddings would exhibit similar properties to those analysed here.",method,results comparison
1cfbde1d9a1608ca9cf35302239f28706bdb4116>2a88a3cc678ae1229ce894070bb22bd0df5ac3ab_2,"12 http://www.bpiresearch.com Our use of the BM Ontology was as follows: we loaded the ontology in a @@CITATION@@ OntModel, with no reasoning in order to use only the original triples, and then wrote out the complete model, obtaining a RDF model containing the BM Ontology and the import closure.",method,background information
ba51afb469783d90f7b90a4a0840fded459c6d89>a15390c697fe38d4e6aa64127b7082027b732072_9,"For comparison, we performed the same analysis using pathways extracted from the human metabolic model of the @@CITATION@@ database (see Additional file 1: Table S1).",method,results comparison
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,background information
5b9fc5466145f77b68359bfbd34b798cd8c4b461>74be22f661e0fb97b0d791ff467872ca22276d03_1,"Dispersal, namely the movement of organisms across spaces, is a fundamental process that can result in interactions between 2 connected communities @@CITATION@@.",background information,background information
67820ddeeeecbd71470b45c368af689cae330f61>92583223152428fc632d3165287a6720f59df45b_2,"We used a v2 test (1 df) to compare observed frequencies of correct and incorrect predictions, and therefore to assess if models predict distribution significantly better than expected under random expectations (@@CITATION@@).",method,results comparison
99e4b26c33d1918e5426c8df1ba98f6322b783bc>a242d291f740c39e53cc3bccfd66899b56387346_0,These results are similar to those generated by @@CITATION@@ In the study of Delaquis et al.,results comparison,background information
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,"Inevitably, however, restricting the model class or perturbing training data to improve fairness may harm predictive accuracy (@@CITATION@@).",background information,background information
