unique_id,citation_context,citation_class_label,predicted_classes
32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38_1,"…Rosenhall, 1971; Hirokawa, 1978; Tanaka and Smith, 1978; Firbas and Mtiller, 1983; Tilney and Saunders, 1983; Chandler, 1984; &ring et al., 1985; @@CITATION@@; Counter Correspondence to: Geoffrey A. Manley, Institut ftir Zoologie der Technischen Universit&t Miinchen, Lichtenbergstrasse 4,…",background information,results comparison
18668d316861acd5cec01fe2308938556419bdbe>6d9ba61516c97095982dad8907080a665eaa6c2d_0,…increased risk of BC associated with DM Talamini et al. (1997) CC 2769 2588 Non-specific Increased risk of BC in postmenopausal women with DM @@CITATION@@ CC 227 300 Non-specific No significant increase in risk of BC in males with DM Troisi et al. (1998) CC 1239 1166 Gestational No…,background information,background information
a8ffe9eddafae544c67ec179abf42d13e29953fd>16c8cb0a37cd933d2621f0d0d696cddaace4e631_0,"DNA methylation is one of the mechanisms in regulating gene expressions @@CITATION@@, similar results were also reported in Tomato Yellow Leaf Curl Sardinia Virus-Tomato [14] and Mycosphaerella fijiensis toxins-Musa [35] systems.",results comparison,results comparison
7b77165449f9373448e4f081b7ef05430be8adf1>e24ecc909a8250a39c3a5a785cd19a4d5ab859d5_1,"The informants also knew that climate change contributes to the atmospheric condition resulting in health problems in the community (Lineman et al., 2015; Schuldt & Roh, 2014; @@CITATION@@; Zheng et al., 2012), in the case of CAD.",background information,background information
e9f05bfe64168341ef92877de83b6d054ab6bfc5>16ec74d99263859efd3ee5d2010d40ff16133847_1,"B16 cells were treated with @@CITATION@@1 (0, 20, 100, 200, 400 or 1000 pM) or activin A (0, 0.04, 0.2, 1, 2, 4 nM) for 24 h. Gene expression of E-cadherin was quantified by quantitative real-time RT-PCR (b).",method,results comparison
4afd8ca93482826a7114f22d45ec5234bc5d1462>c0f4e30ec6786b7d6507fd75721a708fdeb6b806_0,"iPS-RPE was derived as previously described.@@CITATION@@ Briefly, human iPS cells (IMR-90-1; WiCell Research Institute, Madison, WI) were cultured on matrigel-coated (Corning, Corning, NY) 6-well plates and maintained in mTeSR1 medium (Stem Cell Technologies, Vancouver, BC, Canada).",method,background information
bc5e27bedb3e972e6c0c73defe3ecadad3386ab9>42acc0d17caae5db1e15f07d992733913ad60ac1_0,"For example, such homology has assisted in the identification and dissection of regulatory sequences for wnt genes, neurogenin, nestin and Ddx in the nervous system (Helms et al., 2000; @@CITATION@@; Rowitch et al., 1998; Zerucha et al., 2000).",background information,background information
e5c60fb421a14d14f8b54def923ef8116b21e367>13d5774a6af3126dd533fd0db7dce5e309787bf1_0,"In cases where clinically genotyped HLA haplotyping calls were not available, we used in silico HLA typing by HLAminer (version 1) @@CITATION@@ or by Athlates [25].",method,method
88e7e88dd06638d52cd99cb4cbd74f086b166c28>c256b0fbb0424477aa49cbc41efcbcb89c594e59_0,Impingement of the proximal femoral head-neck junction on the anterolateral acetabular rim results from abnormal morphology: primarily reduced femoral headneck offset or a maloriented acetabulum or both @@CITATION@@.,background information,results comparison
032e9974cedb31f5c6e354626760e54e5ebf1e3c>2538e3eb24d26f31482c479d95d2e26c0e79b990_3,"3 Access to source code and limited GPU time prevent us from training and evaluating the embeddings from other NMT models such as that of Kalchbrenner and Blunsom (2013), @@CITATION@@ The underlying principles of encoding–decoding also apply to these models, and we expect the embeddings would exhibit similar properties to those analysed here.",method,results comparison
1cfbde1d9a1608ca9cf35302239f28706bdb4116>2a88a3cc678ae1229ce894070bb22bd0df5ac3ab_2,"12 http://www.bpiresearch.com Our use of the BM Ontology was as follows: we loaded the ontology in a @@CITATION@@ OntModel, with no reasoning in order to use only the original triples, and then wrote out the complete model, obtaining a RDF model containing the BM Ontology and the import closure.",method,results comparison
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background information,results comparison
fb0ae66d8969a70cbd266456f858f39459463dd5>2b07bc5d7ec4825fc09947d63e1c6ac02599e6e9_0,"…the second most stably expressed gene identified in our study, α-tub, has been shown to be stably expressed during development in Orobanche (Gonzalez-Verdejo et al. 2008), cucumber (Wan et al. 2010), sunflower (Fernandez et al. 2011), and aphid infestation of chrysanthemum @@CITATION@@1).",results comparison,background information
7537d04a2d50b34694dcd6cf5ba0730a80aac153>c344f4fbe8289dd4c71b8284477c0b3c74322420_5,"…born between 1974 and 1988; and (3) at least one twin met criteria for a lifetime diagnoses of DSM-III-R alcohol dependence (for COA) or drug dependence (for TAP) (as determined by the HDS; @@CITATION@@), or both twins were part of a random sample of non-substance dependent control pairs.",background information,results comparison
5a6549aca74ad32652b95c35a4d3c892441752cc>866f6d88a3aca2d0b539fc3f8579771c6260c376_0,"araucana, as in other species in the region (9, 12), suggests the importance of this relationship in AndeanPatagonian ecosystems, and reinforces the idea that DSF seem to be more common in some particular locations with high altitude as alpine, subalpine, or cold and/or nutrient stressed ecosystems @@CITATION@@.",background information,results comparison
f38b01d29f5b5481a194e98ae4c47ef94602a726>078787584686f08cbafe69daff17baa0f34b8c78_0,"Screening approaches alone can help uncover undetected VRE colonisations and identify potential patient reservoirs early in order to prevent transmission of VRE within a bundle of infection control strategies, while the application of infection control measures as hand hygiene and contact precautions has more significant effect on terminating VRE transmissions @@CITATION@@.",background information,method
113b4f1298503b76d357ce980cdc1e79d3ff4554>e7fa2e1587ff7f4c9ba625cf24efc277273efe1b_5,"Nonetheless, the grand average across all subjects showed an increase during LOC in the theta, alpha, beta and gamma bands and a decrease in the delta band (significance not tested for here), reconfirming the groupaverage analysis in @@CITATION@@.",results comparison,results comparison
79dedf35ffd2300f695c7afe05b1177b31aa336f>4be240a1358160197f42344243ed161a221fc5f7_0,"Second, lack of sleep results in tiredness and less physical activity during the day, causing less energy expenditure than energy intake @@CITATION@@.",background information,method
149774b51e554390ea6823f2605b9cf7bc6458a3>830bc82f03eb986025033d7d7d0bf63424535ddd_0,"Proliferating cells have different metabolic requirements than non-proliferating cells (Lunt and Vander Heiden, 2011); yet in both cases, the components of the metabolic network are largely the same (@@CITATION@@).",background information,results comparison
c13ce0e1259ba9ae88abe42b7dfd8dd7a5fc6ada>bbbc033135805e9579acd89cf5f0ce82b3bd1498_1,"1 gene knocked out were born alive but died of severe septicemia within 48 h @@CITATION@@ due to multiple hematopoietic aberrations, since they lacked mature B cells, circulating monocytes, and tissue macrophages, including microglial cells [13].",background information,background information
50802770034dc76742d9da11c2fc6357ecead8cf>56f12eba5ca59af1ccd829e68fae9c76da1ade95_0,"Building on previous analyses @@CITATION@@ in a small subset of the current study population, we examined the relationship between maternal serotype-specific neutralizing antibody titre and infants’ age at infection in individual mother-infant pairs, with the hypothesis that a higher PRNT50 titre in the mother may confer a longer period of protection in the infant.",method,results comparison
9e23f0152fbe74f7b950e2de3015e70fbd2f7ef5>72d89701ddc89a57c6744e6bf7c457ce0a9d7130_0,"As expected for controls, the transcriptional factors ASYMMETRIC LEAVES1 (AS1) and AS2 show a positive binding activity, as has been previously reported by @@CITATION@@ and two empty vectors or combinations of one empty vector with one AtNAP1-expressing vector (excepting AtNAP1;4) do not show positive results.",results comparison,results comparison
93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a_1,"@@CITATION@@, suffering different kinds of victimization is more harmful than is going through repeated episodes of the same type, even if this type is considered one of the most harmful (e.",background information,results comparison
a3c0752fad05aae8dc2dc62c54718235437ee38e>7e99cc9c25b03603fc3d0e625aeb2a72055ccb4a_0,"Dual-specificity phosphatases 14 (DUSP14) is an ubiquitously expressed phosphatase (8), containing a highly conserved C-terminal catalytic domain that confers its phosphatase activity @@CITATION@@.",background information,results comparison
c588c0be0bfb1ca6d0f2da349c996760e3d3f807>99a2af56e00fc21a96d9ef8a7aac2ed989a4b956_0,"For example, the fact that children perform better on these tasks with the first letter of their name than with other letters (e.g., @@CITATION@@; Treiman et al., 2006) may reflect, in part, children’s greater exposure to this letter at home.",background information,background information
0ad950d03e0fa316351963ef7171de5e255664c6>18c2624197cf5266df80dc6aea123597b19c9361_0,"Once a home base is established, paths of progression in the environment converge upon it (@@CITATION@@; Geyer et al. 1986) and round trips in the environment are performed with a typical structure of a limited number of stops (Golani et al. 1993) and specific kinematics (Drai and Golani 2001;…",background information,results comparison
57ab985c83430b9e5c529d1ed69d20fa62761ca7>77b8fe2cabaa94c2fa29a45328fd3971b96dafb1_6,"Pdyn transcription after chronic exposure to ethanol was increased in the HPT (67, 146), decreased in the HPC (300), and unchanged in the @@CITATION@@ (84, 237), Tu (84), and anterior pituitary (301).",method,results comparison
3af34c533c5202658bac247caa1ff4f0be5203bf>7c8faf9ca023fd34667fcdd3bac6ab9ccdebe90a_1,"Trivedi, Mehta, and Nanavaty (1966) reported a case of their own and reviewed the literature of the previous 15 cases, and since then further cases have been described by Bateson, Hayes, and Woo-Ming (1968), Gautam (1969), and @@CITATION@@ Apart from this last case, which occurred in an infant, the age of presentation has varied from 16 to 66 years.",background information,results comparison
f5975c0413c92763866fc224bd4c75c3616b2ace>03f0f13828d5986c2cadc558dd017147bfbf731e_0,"TLR4, TLR6, and CD36 mRNA expression in circulating PBMCs was also reduced in statin-treated monkeys, which is similar to simvastatin- and rosuvastatin-induced decreases in human monocytes expressing TLR4 @@CITATION@@.",background information,results comparison
db3d0cb34e65eb227c5e058bc3b9b77dbb29f53c>efad53f327c8ec1a9a3196ded73b4d7e478380f5_1,"Expecting that, like HCV infection, hepacivirus infection in animals might persist @@CITATION@@, we developed two broadly reactive PCR assays targeting highly conserved sequence motifs in CHV 5= UTR and helicase to detect the genetically related hepacivirus genomic RNA in serum samples of horses and cows.",background information,results comparison
6a996ec970c62f70974a4068a7ac10327924c9c4>1485b24fd844bb89c645b859de9935775c5da2d1_0,"Even in the presence of O3, it is clear from not only our results, but the previously mentioned human data and other humans studies @@CITATION@@, that relatively low CAPs exposures will likely only cause mild electrical and HRV changes in healthy populations.",results comparison,results comparison
2e29f5407ecdbadaec1afc0c192c6f337b088d32>779aa36de626c0d2e8793a632d8a375b307ccd30_0,"Although this was not surprising given the prevalence of extinction bursts (24%; @@CITATION@@), NCT plus extinction would need to be implemented with many more participants before one could determine the extent to which the presence of competing stimuli help to prevent extinction bursts.",background information,results comparison
93bd8e08a8e4774dab9c64fccf6a0eff336fc4ab>0f60a27a81f632da9785be598c8dd52534ab9aef_0,"trends over time have been consistently demonstrated in children and adolescents/young adults over the past 40 years @@CITATION@@, with fiveyear survival rates now approaching 80% [6].",background information,results comparison
03cec0fb4d0f7aad1c1aa164883c234940c3b70f>3c68378e0b8206ff079ac3ba864221c9371cbf77_0,"Three DNA-binding components of the FA core complex (FANCM, MHF, and FAAP24) have also been suggested to bind directly to forks stalled by ICLs and recruit the complex (@@CITATION@@; Yan et al., 2010).",background information,results comparison
a89979ef0ef381c7b97cedc145fc0624d824cc1f>f986e697ab036562fa61ab501ab4c2a64ddc6494_5,"monocytogenes @@CITATION@@, inhibition of caveolin-1 had little effect on rOmpB-mediated invasion of HeLa cells.",background information,results comparison
d32ce29a7a07aba475edb01fd2002de862e7bbb7>ea3c9fd92b978cf74db8b1a00a19a70abd4872a9_0,"@@CITATION@@ focused on environmental interventions to change EBRBs and found similar results regarding moderating effects of gender, mainly due to girls ‚Äô better response to the interventions.",background information,results comparison
64f0bad37309b60a72b514bbaa418a16297febdb>1569d8f831cb964b09d38cf67f79c8b5f031bf49_0,"Third, as previously described @@CITATION@@, the neuronal proBDNF might be released, taken up and stored by astrocytes, and recycled to be processed into mature form.",background information,background information
0d6a162406af842f2324077d73de17b2e85cffdb>de9f6d11600348c98f0df2d3803f1401ecf24b36_0,"Kit E was extensively tested with good analytical performance [27‚Äì28], [30‚Äì31], [37‚Äì40]; the performances observed in this study confirm these results despite a few defects, notably for adenovirus, as reported b@@CITATION@@e [30], [39].",results comparison,results comparison
8d9d096e12dd9b8ee0d8050360f749a433aad9f6>4c4ca3d5bc0b7835210242813091eb5ba911f009_0,org) as described previously.@@CITATION@@ All sequences were aligned through a NAST-based sequence aligner to a custom reference sequence based on the SILVA alignment (v102).,method,results comparison
a49a194b779f4aea9e589401aa5e734639b554eb>93647c54bf8375e3385c62ef6cb2617b8bb931f6_1,"In a previous report, we have shown that fructose-mediated apoA-I modification results in severe loss of several beneficial functions of apoA-I and HDL, producing pro-atherogenic and proaging molecules (@@CITATION@@).",background information,results comparison
85cd8f726c07f4167d874ee700e0135f68543ad0>083de3791b7e57ec768d849cf94a00245dbb3a26_0,"Long duration of asthma leads to airway remodeling @@CITATION@@, and older patients who die of asthma have more muscle in the airway wall than younger patients who die of asthma (21).",background information,results comparison
e733b9cef2c3479448602a2a09aab5ba52dca089>bf5e560c687d5ae41662a5937570dfea8170e60a_0,"3D echocardiography has been used to identify and better visualise complex anatomical structures in congenital heart disease.@@CITATION@@ In the present subject, 3D echocardiography was useful in visualising the structure in question in relation to the other anatomical landmarks, and to further appreciate its size and position from varying angles and planes.",background information,results comparison
ca1fbac41e30a06aaded305f3e8981c6ca691184>cd860c22784f371d8937afb1081d76ff8c258257_0,"A logistic regression model using a penalized likelihood ratio test was performed to ascertain the effects of age, race/ ethnicity, Injury Severity Score (@@CITATION@@) (Copes et al. 1988), Trauma Related Injury Severity Scores (TRISS) (Boyd et al. 1987), Intensive Care Unit (ICU) days, and hospital length of stay (HLOS) on the likelihood of patient survival.",method,results comparison
530491ae60461aa262b2d27bd72dac3fa3d8a48f>f1dd272b6b8a4e1da027ce092f9c55c9915d3fb9_2,—Otoliths were collected from a random subsample (n D 65) of fish that were captured with hook and line and sacrificed for evaluations of sexual maturity and fecundity @@CITATION@@4).,method,background information
82c160e5ab1fc23b01b6492f156760e6d3fbf618>ef150b1278c8cf40b7ab2c0a2d8dd536e3486075_1,"@@CITATION@@ can interact with the validated hits TAOK3, MAP3K14, TNIK and MAP2K1, leading to activation of JNK (Darnay, et al., 1999; Fu, et al., 1999; Murai and Pasquale, 2003; Taira, et al., 2004).",background information,results comparison
3597fe345bb2d8b023d1f91b7156d22ca0c3e7df>b53e05e90ebcf891ab8a80c7b3fac37eff894935_1,"Interestingly, exaggerated responses during the initial sessions of a learning task have also been reported for Fmr1-null mice (Van Dam et al., 2000; Frankland et al., 2004; @@CITATION@@) and may reflect similar phenomena.",background information,background information
45113b44d1e1f39d7d0b1f77c2ff7e0b30189146>98a2143e3343588bd48ed6f590471da3b45a6888_0,"Similar results between Gla-300 and Gla-100 were also found in other glycaemic response parameters, including laboratory-measured FPG and the percentage of participants meeting HbA1c and FPG targets, as reported in other EDITION studies @@CITATION@@9]; however, between-treatment differences were observed in average pre-dinner, as well as in post-dinner and bedtime SMPG.",background information,results comparison
cea7f99b2b776265fcd37acda7acb3c0fd606ae2>07011d81f4d3d5dd244afa15bb0b5476ddccd582_0,"Up-regulation of NOS, specifically iNOS and NOS3 (endothelial NOS), induces many physiologic processes, including angiogenesis @@CITATION@@.",background information,results comparison
907c410d67896a1dedbc34a6faa3b8ae3a363111>fedf4872bb1894c9fd764fa6d35d8cb270da0770_0,Diagnosis of ASD was confirmed in all subjects by the Autism Diagnostic Interview-Revised (ADI-R) (Le @@CITATION@@) and the Autism Diagnostic Observation Schedules (ADOS) (Lord et al. 2003).,method,results comparison
73b9cde62df6c7a91f9be89727bf2da8d75d8d4d>768400632c298659210134bee8e459fa87ce6b65_0,"We used ProtTest (@@CITATION@@) to determine the best-fit model of substitution and maximum likelihood phylogenetic trees (Rep and CP) were inferred using PhyML version 3.0 (Guindon et al., 2010).",method,results comparison
2024750a200c7bf539ab7d875428d5e421c49e77>43162fb234577aa1752153358895e97e50884592_0,"pcDNA3I or pcDNAMI, the synthetic IVS from pIRES1neo (Clontech) was inserted into the unique HindIII sites of pcDNA3 or pcDNAM as described previously @@CITATION@@.",method,background information
95345336f06a5bcab294f68ce15f2aa1db20ddac>b1aee4dd8c7c0cc3c2a6dd56abfb122e66f0bdfa_0,…plant-based diet increases bioavailability of zinc Human milk versus cow’s milk versus infant formula Casey et al. (1981)46 Lonnerdal et al. (1984)86@@CITATION@@)107 Bioavailability of zinc is greater from human milk than cow’s milk or infant formula Nutrition Reviews®14 increasing age…,background information,background information
97cbc5ce8849826f5ce356bb1e2d49090bf5adce>854471ef49a26c963bea725b45ac45791753239a_0,"…activity concentration, we found in all patients a consistent underestimation for 18F-FDG PET/MR in comparison to 18F-FDGPET/CT inmost of the cortical areas [results not shown], in agreementwith several previous brain studies involving 18F-FDG PET/MR (Dickson et al., 2014; @@CITATION@@).",results comparison,results comparison
5ebbc8c444c9c9f13ad0041afe9bbe1562786e27>7da35d6cc5835aec7b4c83390518bb4d32f63ba2_0,"The sociodemographic factors associated with CAM use were generally in line with those found for other chronic health conditions @@CITATION@@, with being female and younger linked to CAM use in some, but not all of the CHD risk groups.",results comparison,results comparison
aef0686e744236f148b5d520ad0e268eae56952f>c46eebdece6cdacfdbd8bd9109ab03d7f760e41f_13,We construct random-sequence peptide libraries on MS2 VLPs and routinely affinity-select peptide epitopes by biopanning on antibody targets with the goal that the resulting VLPs will elicit antibodies whose activities mimic those of the selecting antibodies (reference @@CITATION@@ and unpublished results).,method,results comparison
ace188a069a1ca7625ac78b23f45b8665e1d9024>6f080792cd4ecbba950944efc6bf36885c0b2dc0_0,"Because Grb10 expression is imprinted, monoallelic deletion, depending on the affected cell type, can functionally reproduce homozygous allelic loss @@CITATION@@.",background information,results comparison
01ed92ffedcf6beb1a83e731ac3360da9ac33a85>4ed0c16faebec92455e87fcc2c11ed7bddbc7e95_1,"@@CITATION@@, and there were so few pedigrees (2 of the 40 bilineals) with both parents bipolar.",background information,background information
d86c009df43d932bcf7fddef4d2d4ef515d6e764>489f77bbaf15dfdc9687494c08f389b5eb410bcd_0,"Breath-by-breath oxygen consumption (V̇O2), carbon dioxide production (V̇CO2), and minute ventilation (V̇E) were measured during exercise using an AE-300S respiratory monitor (Minato Medical Science, Osaka, Japan) @@CITATION@@.",method,results comparison
ba1b67c281fee9878796ac67e79b7daed331156d>49a328fcd0089ddadde8cb53021a6fd8931635f2_4,Site-directed mutagenesis and fitness assays were carried out as described previously (@@CITATION@@; Peris et al. 2010; Sanjuán 2010).,method,results comparison
1a0584c84f80c966aa92a6710bece56655c4e6cc>f6b5fb490455c93266d99dbcfd1f5f6692f7b798_1,NIRS muscle oxygenation monitoring A CW-NIRS muscle oxygenation device (@@CITATION@@) developed in our lab was used to measure the muscle oxygenation in the right vastus lateralis muscle during the tests.,method,background information
a429f6b8fed05da307f2e94c0994e10c2296d134>8ebfbfcab567228e7f07bea5f75974313adf92b9_12,"2004) with the same splits as @@CITATION@@ In order to make the tasks on GML and DEU more comparable, we limit the training data to roughly 20,000 tokens and lowercase all types and lemmas in both datasets.",method,background information
7647be15419f8369147968dddcb7c55f1606f179>0825788b9b5a18e3dfea5b0af123b5e939a4f564_1,"…algorithms are formalized as matrix factorization (e.g., (Deerwester et al., 1990; Hofmann, 1999; Stratos et al., 2015)), but there may be no big difference between implicit (e.g., (@@CITATION@@)) and explicit factorization methods; see also (Mohamed, 2011; Rastogi et al., 2015).",method,background information
371910bdba640600f91f33a918bacea9514ca914>164cb9833504098491ace26357a630bbac16474d_1,"In endothelial cells, engagement of VE-cadherin induces RhoA signaling (Nelson and Chen, 2003), and cell– cell contact in fi broblasts stimulates a contractile response @@CITATION@@0).",background information,background information
f3f32daaeb02f9b0dae4948d6ed6a6399ad9d827>bcfc32f892fb8a4145b59d27c66b1a2b57e09a4f_0,"The parent DEN-1 strain used in these studies, 45AZ5 PDK-0, was derived from the human isolate, West Pac 74, made from a mild case of dengue fever during an outbreak on Nauru Island in the Western Pacific in 1974 (@@CITATION@@).",method,background information
3a9b4b3d02c0191ad59909bc7e7349306bc04fc8>73800d442c7a043562a00550690f282ff6ff1fbd_0,"The resulting net increase in ATF4 and CHOP is significantly less than that observed with a bona fide ER stress inducer, such as TG (@@CITATION@@; Bobrovnikova-Marjon et al, 2010; Chitnis et al, 2012).",results comparison,results comparison
35b41bd41e4d99ae677cc3f065dd387cd7e86070>33a5b14fc7e3900cd220b14d032bc18b05391386_0,"‚Ä¶principal component factor analysis (PCFA) to preliminarily examine the measurement quality and then the structural equation modeling (SEM) technique to simultaneously test the measurement and structure model of our proposed theoretical relationships@@CITATION@@98; Kadipasaoglu et al., 1999).",method,results comparison
6baee6700629b8750634d3bcc8ce4e5b01311b0b>ad8e9b6329a4cb498d62439948af702a03aadad7_7,"Human and rat islets cultured in high glucose for 1 week exhibit b-cell dysfunction and apoptosis, but an associated increase in mitochondrial oxidative stress was only documented in rat islets (@@CITATION@@; Brun et al., 2015).",background information,results comparison
42a38ee148a4fd98a073c1deb2e2265c45348413>f79a9fbd6bb5d5b9c0fb804931cfc680e57b7fc5_0,The sample size was based on a power analysis from previous studies investigating the low frequency to high frequency activity ratio (LF/HF) differences between participants with IBS and controls @@CITATION@@.,method,results comparison
41aa4c7f54ffdbe6ec1d0e7ea38bec092652c8e3>54e8a96e2be9fd29739591363183ac3e3e174305_0,Dsh is a scaffolding protein that is known to bind to over fifty partner proteins in various species @@CITATION@@.,background information,results comparison
d55d5fe23aca2308d410fdbd773ebba2b6330f2a>14aa51b6b8daabb96eaae7b752e77a0039f52c21_0,"2 @@CITATION@@, TRES ‚Äì Transcription Regulatory Element Search, which performs searches within the TRANSFAC database [69] and the PromScan program, that generates an alignment of known sequences and matrix frequency [70], were used to scan DNA sequences for potential binding sites.",method,results comparison
7e177ad491866b4c52e8366a9ba507e35218b043>1037548f688bd3e566df0d4184509976695124cf_0,The microarray studies described in this paper have been deposited in the NCI’s Gene Expression Omnibus (GEO; @@CITATION@@) and comply with the Minimal Information About a Microarray Experiment (MIAME) standard developed by the MGED Society (http://www.,method,results comparison
dc6300ae8bab45308cffe3fc6e95d5934fe18605>ad51079ef121f29bc9e56ff33796c2f05fe1b140_1,", SAHA (23), MS-275 @@CITATION@@, and sodium butyrate (26) have also been reported to increase the production of ROS, although in some cases, ROS production occurred only in transformed cells (25).",background information,results comparison
847d8aaa924b61409d9001d8963a6882c5ff9b39>f26a78061dd169d578b76bf57fba75ea32428227_2,"…with anxiety disorders, atypical depression and bipolar II disorder are characterized by a cyclothymic– depressive–anxious temperamental disposition, associated with separation anxiety and interpersonal rejection sensitivity (Perugi and Akiskal, 2002@@CITATION@@03; Signoretta et al., 2005).",background information,background information
5276002ec8eefa41a7433ed06996fffd47713dd7>257829de2b9b75c88c1ef45756c309726343231e_0,"Genetic lesions in the PTEN/phosphoinositide 3-kinase (PI3K) and AKT signaling pathway have also been commonly reported in up to 22% of cases, both alone and concurrently with MAPK pathway alterations (@@CITATION@@,b).",background information,results comparison
10e5b4c5db04999a8e430ea6dd6b3ef1407b6c29>70562525f30013e54641b3e4f98716f7b615d77f_1,"In support of such a model, while the phenotype of Dusp6 mutant mice is distinct from that in zebrafish (see below), it is nevertheless incompletely penetrant @@CITATION@@, consistent with a more general role for dusp6 in maintaining a permissive range of ERK activity.",background information,results comparison
4bd938f953ed90d2e73642dd98e5fb29953e0979>89b8f2bc2cc14ea2301f1a037aa9f73f5cbcef09_0,IL-1b also down-regulates the AMPA receptor expression and phosphorylation in a Ca2+ and NMDA-dependent manner in hippocampal neurons (@@CITATION@@).,background information,results comparison
464bd30d0c6d61e27d25c15c30243ee817a07c5f>657817fcf84a7c843837de98d5460aefc8c4f3df_0,"Permanent hearing loss has resulted from inner and/or outer hair cell loss and has been associated with excessive noise exposure (27), higher doses of ototoxic drugs @@CITATION@@, and concomitant exposures to both (28).",background information,results comparison
84c480f26a4a3266b1b9a30adb1b052d14483550>c15d8e7c7ca939947bcfc3ccecb361897343e238_1,"…that occur in the absence of eIF2a phosphorylation, such as reduced expression of genes encoding antioxidant functions (Sod2, Ucp2, and Pparg) (@@CITATION@@; Jo et al., 2006) or increased expression of genes that function in TNFa signaling (Tnfa, Tnfr1, A20, and p21) and contribute…",background information,results comparison
bd463064ecd0463e776ce20b5ce4eea9f6dcfe2f>18f081728e82f8105a2cc1f7091e9059bf7f9c45_0,"As expected, immunoblotting analysis showed increased levels of TbpB and AniA, which are wellrecognized protein markers for iron-limited [54] and anaerobic @@CITATION@@ growth conditions, respectively (Fig.",results comparison,results comparison
